,B.IPE_open,B.IPE_high,B.IPE_low,B.IPE_close,B.IPE_volume
2018-06-25,75.0,75.0,73.58,74.57,305342.0
2018-06-26,74.57,76.55,73.97,76.48,325471.0
2018-06-27,76.41,78.0,76.11,77.13,390197.0
2018-06-28,77.35,78.2,77.07,77.55,426008.0
2018-06-29,77.54,79.56,77.16,79.12,414942.0
2018-07-02,78.55,78.95,77.16,77.49,265384.0
2018-07-03,77.4,78.55,76.67,77.88,273456.0
2018-07-04,77.89,78.28,77.61,78.16,97245.0
2018-07-05,78.14,78.5,77.3,77.54,254024.0
2018-07-06,77.57,77.68,76.36,77.29,315279.0
2018-07-09,77.21,78.31,77.04,78.18,212186.0
2018-07-10,78.25,79.51,78.15,78.86,261549.0
2018-07-11,78.78,78.83,73.04,74.17,560842.0
2018-07-12,74.17,75.1,72.67,74.53,416412.0
2018-07-13,74.34,75.93,73.22,74.92,302426.0
2018-07-16,74.92,75.37,71.52,71.87,330000.0
2018-07-17,72.01,72.78,71.35,71.6,286435.0
2018-07-18,71.74,73.28,71.19,73.06,287114.0
2018-07-19,73.14,73.82,71.9,72.7,213619.0
2018-07-20,72.71,73.52,72.35,73.07,160071.0
2018-07-23,72.91,74.61,72.78,73.26,274512.0
2018-07-24,73.34,74.38,72.99,74.15,209130.0
2018-07-25,74.11,75.06,73.48,74.84,197213.0
2018-07-26,74.81,75.3,74.32,75.06,210326.0
2018-07-27,75.07,75.39,74.35,74.92,203340.0
2018-07-30,74.94,75.79,74.64,75.35,203108.0
2018-07-31,75.45,75.62,73.85,74.19,288571.0
2018-08-01,74.07,74.12,72.13,72.62,284022.0
2018-08-02,72.42,73.75,71.84,73.39,226453.0
2018-08-03,73.37,73.73,72.48,73.42,175359.0
2018-08-06,73.21,74.47,73.08,73.67,200582.0
2018-08-07,73.61,74.9,73.57,74.46,228992.0
2018-08-08,74.64,74.87,71.65,72.23,269509.0
2018-08-09,72.16,72.89,71.86,72.03,197055.0
2018-08-10,71.97,73.14,71.4,72.96,228741.0
2018-08-13,73.0,73.09,71.04,72.83,220337.0
2018-08-14,72.82,73.93,72.16,72.16,242747.0
2018-08-15,72.57,72.76,70.67,71.16,147626.0
2018-08-16,71.03,71.83,70.73,71.66,143351.0
2018-08-17,71.67,72.75,71.57,72.03,132198.0
2018-08-20,72.06,72.96,71.66,72.44,166005.0
2018-08-21,72.52,73.26,72.39,73.07,147689.0
2018-08-22,73.07,75.26,72.97,75.2,163680.0
2018-08-23,75.07,75.18,74.58,75.07,171750.0
2018-08-24,75.13,76.74,75.06,75.75,213773.0
2018-08-27,75.83,76.64,75.71,76.56,83002.0
2018-08-28,76.64,77.24,76.06,76.27,221288.0
2018-08-29,76.34,77.75,76.01,77.69,242175.0
2018-08-30,77.65,78.32,77.51,77.75,260166.0
2018-08-31,77.81,78.22,77.23,77.71,240820.0
2018-09-03,77.69,78.44,77.3,78.01,110912.0
2018-09-04,78.19,79.72,77.44,77.86,320446.0
2018-09-05,77.82,78.09,76.91,77.12,277124.0
2018-09-06,77.02,77.77,75.64,76.63,274791.0
2018-09-07,76.69,77.1,75.88,77.1,208999.0
2018-09-10,77.08,77.92,76.9,77.36,244533.0
2018-09-11,77.38,79.54,77.36,79.5,280309.0
2018-09-12,78.94,79.63,78.27,79.29,258562.0
2018-09-13,79.23,79.28,77.44,78.02,230527.0
2018-09-14,78.02,78.45,76.92,77.62,203642.0
2018-09-17,77.61,78.41,77.28,77.53,149658.0
2018-09-18,77.33,79.21,77.01,78.39,192553.0
2018-09-19,78.53,79.0,77.97,78.85,236968.0
2018-09-20,78.97,79.33,78.07,78.22,304599.0
2018-09-21,78.21,79.57,77.68,78.22,294022.0
2018-09-25,80.55,81.81,80.48,80.89,338882.0
2018-09-26,80.94,81.56,80.52,81.18,283100.0
2018-09-27,81.25,81.9,80.84,81.3,339933.0
2018-09-28,81.44,83.41,81.29,82.95,350243.0
2018-10-08,84.17,84.31,82.66,83.76,290090.0
2018-10-09,83.91,85.45,83.73,84.86,351396.0
2018-10-10,84.98,85.17,82.26,82.6,319094.0
2018-10-11,82.47,82.63,79.8,80.36,482510.0
2018-10-12,80.28,81.48,79.23,80.6,373090.0
2018-10-15,81.0,81.92,79.85,80.76,284648.0
2018-10-16,80.88,81.75,79.8,81.56,329327.0
2018-10-17,81.74,81.85,79.17,80.36,336595.0
2018-10-18,79.78,79.87,78.26,78.77,218662.0
2018-10-19,78.87,80.27,78.67,79.54,180655.0
2018-10-22,79.53,79.85,78.57,79.57,170190.0
2018-10-23,79.69,79.72,75.66,75.91,362643.0
2018-10-24,76.13,77.43,75.17,75.82,327669.0
2018-10-25,75.72,77.09,75.41,76.7,193711.0
2018-10-26,76.64,77.94,75.8,77.82,211478.0
2018-10-29,77.64,78.0,76.59,76.87,220627.0
2018-10-30,76.94,77.39,75.26,76.18,330020.0
2018-10-31,76.34,77.13,74.58,74.59,334197.0
2018-11-01,74.69,74.99,72.56,72.75,360162.0
2018-11-02,72.75,73.5,72.16,72.62,312874.0
2018-11-05,72.85,74.13,72.26,72.71,231141.0
2018-11-06,72.85,73.28,71.18,71.65,290879.0
2018-11-07,71.66,73.55,71.36,72.0,361361.0
2018-11-08,72.1,73.08,70.56,70.96,350468.0
2018-11-09,70.87,70.99,69.13,69.88,292213.0
2018-11-12,70.69,71.88,68.87,68.97,319229.0
2018-11-13,69.13,69.68,64.61,65.35,445041.0
2018-11-14,65.62,67.63,65.02,65.86,379718.0
2018-11-15,66.12,67.42,65.77,66.63,316040.0
2018-11-16,67.0,68.57,66.32,67.32,187432.0
2018-11-19,67.32,67.87,65.56,67.3,144925.0
2018-11-20,67.14,67.14,62.06,62.58,242464.0
2018-11-21,62.82,64.83,62.82,63.75,231477.0
2018-11-22,64.03,64.09,62.62,62.76,126236.0
2018-11-23,62.84,63.08,58.67,59.09,225744.0
2018-11-26,59.19,61.22,58.83,60.55,244619.0
2018-11-27,60.49,61.51,59.11,61.04,306895.0
2018-11-28,60.84,61.42,58.86,58.96,336180.0
2018-11-29,59.45,60.72,57.78,59.7,370876.0
2018-11-30,59.76,60.42,58.04,59.07,372803.0
2018-12-03,59.98,62.6,59.85,61.9,294774.0
2018-12-04,61.9,63.58,61.24,61.31,277419.0
2018-12-05,61.35,63.29,60.8,61.61,256240.0
2018-12-06,61.36,61.97,58.36,60.31,399988.0
2018-12-07,60.25,63.73,59.1,61.4,423077.0
2018-12-10,61.34,62.33,59.61,59.81,264954.0
2018-12-11,59.91,61.1,59.58,60.46,235332.0
2018-12-12,60.67,61.43,59.98,60.18,246916.0
2018-12-13,60.29,62.02,59.33,61.71,252397.0
2018-12-14,61.69,61.69,60.03,60.36,120009.0
2018-12-17,60.37,61.24,58.68,58.7,161267.0
2018-12-18,58.9,59.27,55.86,56.0,265774.0
2018-12-19,56.44,58.1,56.09,56.77,268586.0
2018-12-20,56.73,56.94,54.58,55.0,272368.0
2018-12-21,55.27,55.58,53.06,53.79,204384.0
2018-12-24,53.8,54.9,50.65,50.68,93668.0
2018-12-25,,,,50.68,
2018-12-26,51.33,55.59,50.22,55.18,178268.0
2018-12-27,54.99,54.99,52.51,53.58,224693.0
2018-12-28,53.96,54.41,52.0,52.8,239069.0
2019-01-02,54.12,56.56,52.51,54.68,300950.0
2019-01-03,54.29,56.3,53.93,55.55,278356.0
2019-01-04,55.67,58.31,55.34,57.42,321106.0
2019-01-07,57.41,58.93,57.26,57.57,296583.0
2019-01-08,57.64,58.87,57.13,58.59,288249.0
2019-01-09,59.15,61.69,59.05,61.34,329048.0
2019-01-10,61.15,61.91,60.44,61.18,300922.0
2019-01-11,61.19,62.49,60.08,60.59,292786.0
2019-01-14,60.62,61.04,58.9,59.32,263276.0
2019-01-15,59.36,60.86,59.11,60.53,234362.0
2019-01-16,60.42,61.45,60.03,61.3,315592.0
2019-01-17,61.05,61.54,60.04,61.15,278415.0
2019-01-18,61.33,63.0,61.32,62.58,288912.0
2019-01-21,62.74,63.15,62.25,62.81,138080.0
2019-01-22,62.33,62.53,60.47,61.51,179900.0
2019-01-23,61.24,62.18,60.15,60.92,222753.0
2019-01-24,60.83,61.49,60.33,61.2,214034.0
2019-01-25,61.09,61.94,60.68,61.44,183542.0
2019-01-28,61.48,61.63,59.4,59.95,210980.0
2019-01-29,59.69,61.69,59.61,61.16,298432.0
2019-01-30,61.07,62.51,60.96,61.66,304571.0
2019-01-31,61.7,62.46,60.63,61.22,322619.0
2019-02-01,61.06,62.97,60.46,62.9,267223.0
2019-02-11,62.11,62.34,60.9,61.58,280955.0
2019-02-12,61.59,63.34,61.59,62.61,278798.0
2019-02-13,62.7,63.98,62.69,63.6,269676.0
2019-02-14,63.69,64.81,63.25,64.56,287452.0
2019-02-15,64.86,66.39,64.42,66.39,294492.0
2019-02-18,66.39,66.83,65.9,66.5,175243.0
2019-02-19,66.42,66.64,65.63,66.47,157847.0
2019-02-20,66.36,67.45,65.71,67.22,197040.0
2019-02-21,67.15,67.39,66.78,67.13,209066.0
2019-02-22,67.05,67.84,66.98,67.04,157989.0
2019-02-25,67.09,67.61,64.7,64.92,196959.0
2019-02-26,64.92,65.88,64.49,65.79,220574.0
2019-02-27,65.91,66.88,65.42,66.47,241211.0
2019-02-28,66.52,66.78,65.9,66.28,257536.0
2019-03-01,66.48,67.14,64.59,65.0,297192.0
2019-03-04,64.97,66.34,64.93,65.55,233538.0
2019-03-05,65.46,66.23,65.04,65.57,216385.0
2019-03-06,65.49,66.18,65.22,65.93,283198.0
2019-03-07,65.88,67.0,65.75,66.09,276242.0
2019-03-08,66.08,66.09,64.02,65.81,316389.0
2019-03-11,65.76,66.75,65.63,66.63,247806.0
2019-03-12,66.7,67.39,66.34,66.82,252126.0
2019-03-13,66.85,67.65,66.63,67.54,179289.0
2019-03-14,67.48,68.03,66.93,67.09,168555.0
2019-03-15,67.05,67.6,66.07,66.9,181042.0
2019-03-18,66.77,67.51,66.58,67.23,158480.0
2019-03-19,67.24,67.98,66.94,67.52,187121.0
2019-03-20,67.34,68.34,66.98,68.07,208215.0
2019-03-21,68.2,68.48,67.42,67.55,281035.0
2019-03-22,67.5,67.76,65.94,66.79,264479.0
2019-03-25,66.75,67.27,66.05,66.9,234244.0
2019-03-26,66.88,67.77,66.85,67.44,258666.0
2019-03-27,67.35,67.7,66.61,67.3,351955.0
2019-03-28,67.11,67.32,65.93,67.31,434893.0
2019-03-29,67.29,68.3,67.15,67.55,333687.0
2019-04-01,67.58,69.22,67.58,69.16,320766.0
2019-04-02,69.22,69.58,68.69,69.57,299300.0
2019-04-03,69.47,69.96,68.8,69.52,341499.0
2019-04-04,69.44,70.03,68.87,69.31,281879.0
2019-04-08,70.56,71.19,70.43,71.1,288128.0
2019-04-09,71.19,71.34,70.3,70.83,267491.0
2019-04-10,70.82,71.78,70.57,71.57,288893.0
2019-04-11,71.56,71.68,70.57,70.98,278088.0
2019-04-12,70.95,71.87,70.9,71.55,237220.0
2019-04-15,71.55,71.6,70.78,71.3,219152.0
2019-04-16,71.21,71.95,70.74,71.86,273904.0
2019-04-17,71.83,72.27,71.45,71.64,276611.0
2019-04-18,71.63,72.04,71.2,72.01,259040.0
2019-04-19,,,,72.01,
2019-04-22,71.34,73.85,71.34,73.65,214324.0
2019-04-23,73.68,74.07,73.36,73.73,259652.0
2019-04-24,73.6,74.03,73.4,73.74,256995.0
2019-04-25,73.71,74.75,73.28,73.62,330749.0
2019-04-26,73.55,73.65,70.6,71.13,480792.0
2019-04-29,71.09,72.0,70.63,71.42,351734.0
2019-04-30,71.44,72.79,71.19,71.66,365522.0
2019-05-06,70.59,71.79,68.79,70.98,227024.0
2019-05-07,71.15,71.33,69.38,69.87,332066.0
2019-05-08,69.88,70.7,69.33,70.32,295443.0
2019-05-09,70.23,70.65,69.4,70.32,328735.0
2019-05-10,70.45,71.23,70.18,70.86,300458.0
2019-05-13,70.83,72.58,69.72,69.95,373469.0
2019-05-14,70.02,71.65,69.93,70.99,299769.0
2019-05-15,70.9,72.25,70.42,71.95,272443.0
2019-05-16,72.05,73.36,71.82,72.77,326435.0
2019-05-17,72.82,73.23,71.79,72.17,255528.0
2019-05-20,72.5,73.4,71.6,72.06,301978.0
2019-05-21,71.35,71.69,70.83,71.11,225994.0
2019-05-22,71.02,71.07,69.46,69.93,274686.0
2019-05-23,69.95,69.98,65.91,66.8,395580.0
2019-05-24,66.81,68.09,66.23,68.01,252172.0
2019-05-27,68.0,68.87,67.28,68.68,69820.0
2019-05-28,68.78,69.23,68.19,68.69,233556.0
2019-05-29,68.51,68.62,66.67,68.17,377686.0
2019-05-30,68.0,68.34,64.96,65.21,407264.0
2019-05-31,64.86,64.91,61.39,61.76,511742.0
2019-06-03,61.64,62.84,60.55,60.9,386555.0
2019-06-04,61.0,62.12,60.21,61.4,370265.0
2019-06-05,61.58,62.27,59.45,60.5,428010.0
2019-06-06,60.4,62.43,60.22,62.23,343637.0
2019-06-10,63.58,64.1,62.05,62.32,278494.0
2019-06-11,62.3,62.87,62.01,62.06,302739.0
2019-06-12,61.79,61.85,59.57,59.78,343207.0
2019-06-13,59.94,62.64,59.78,61.35,435419.0
2019-06-14,60.38,61.54,59.91,61.01,163112.0
2019-06-17,61.05,61.35,59.76,59.94,152019.0
2019-06-18,60.01,61.98,59.36,61.52,214964.0
2019-06-19,61.55,61.78,60.69,61.5,244293.0
2019-06-20,61.71,64.14,61.63,64.04,280474.0
2019-06-21,64.09,65.03,63.25,64.58,221019.0
2019-06-24,64.75,65.02,63.37,64.06,204235.0
2019-06-25,64.22,65.2,63.5,65.04,249597.0
2019-06-26,65.1,66.02,64.77,65.53,334760.0
2019-06-27,65.16,65.96,64.85,65.43,290042.0
2019-06-28,65.53,65.91,64.02,64.55,328607.0
2019-07-01,65.05,66.75,64.22,65.22,361414.0
2019-07-02,64.8,65.51,62.22,62.82,386941.0
2019-07-03,62.9,64.01,62.09,63.86,282110.0
2019-07-04,63.88,64.07,62.95,63.18,114984.0
2019-07-05,63.27,64.52,62.91,64.44,203540.0
2019-07-08,64.34,65.14,63.79,63.89,253820.0
2019-07-09,63.81,64.75,63.76,64.54,263889.0
2019-07-10,64.78,67.12,64.63,66.72,349513.0
2019-07-11,66.81,67.65,66.43,66.81,283017.0
2019-07-12,66.83,67.29,66.51,67.0,244702.0
2019-07-15,66.87,67.47,66.11,66.19,283089.0
2019-07-16,66.31,67.09,63.82,64.4,356735.0
2019-07-17,64.44,65.28,63.22,63.6,274930.0
2019-07-18,63.52,64.46,61.29,62.59,374891.0
2019-07-19,62.16,63.14,61.61,62.25,189857.0
2019-07-22,62.94,63.8,62.6,63.06,180628.0
2019-07-23,63.03,64.34,62.54,64.1,233500.0
2019-07-24,63.99,64.62,62.49,63.01,293637.0
2019-07-25,63.05,64.08,62.91,62.95,201755.0
2019-07-26,63.17,63.77,62.92,63.27,204519.0
2019-07-29,63.23,63.82,62.85,63.74,237965.0
2019-07-30,63.8,65.1,63.78,64.96,297357.0
2019-07-31,64.86,65.43,64.17,64.22,321715.0
2019-08-01,64.09,64.54,60.02,61.05,433719.0
2019-08-02,61.16,62.95,60.98,61.17,364137.0
2019-08-05,61.46,61.56,59.66,60.05,378858.0
2019-08-06,59.56,60.56,58.55,58.63,328149.0
2019-08-07,58.68,59.23,55.88,57.44,485190.0
2019-08-08,57.48,58.01,56.77,57.75,299685.0
2019-08-09,57.74,59.1,57.11,58.42,281803.0
2019-08-12,58.3,58.88,57.88,58.37,221349.0
2019-08-13,58.47,61.5,58.0,60.91,338076.0
2019-08-14,60.23,60.24,57.43,58.11,148326.0
2019-08-15,58.3,58.57,56.87,57.39,157937.0
2019-08-16,57.5,58.51,57.31,57.7,111789.0
2019-08-19,58.3,59.39,58.17,59.21,143311.0
2019-08-20,59.16,59.86,58.51,59.62,156500.0
2019-08-21,59.72,60.94,59.62,59.95,180707.0
2019-08-22,60.15,60.47,59.07,59.64,224305.0
2019-08-23,59.7,59.85,57.89,58.39,245355.0
2019-08-26,57.96,59.61,57.74,58.26,137472.0
2019-08-27,58.26,59.7,58.06,59.59,223484.0
2019-08-28,59.58,60.48,59.32,59.84,282151.0
2019-08-29,59.89,60.6,59.42,60.37,367177.0
2019-08-30,60.34,60.62,58.48,59.19,344394.0
2019-09-02,58.8,59.26,58.1,58.61,121642.0
2019-09-03,58.54,58.87,57.23,58.27,265120.0
2019-09-04,58.17,60.96,58.13,60.43,283104.0
2019-09-05,60.49,62.4,60.25,60.8,292058.0
2019-09-06,60.81,61.88,59.4,61.78,287357.0
2019-09-09,61.6,63.0,61.57,62.71,249708.0
2019-09-10,62.82,63.78,62.17,62.71,267549.0
2019-09-11,62.88,63.27,60.52,61.02,315118.0
2019-09-12,61.16,61.39,58.92,60.49,358089.0
2019-09-16,64.0,70.32,63.53,66.83,759601.0
2019-09-17,67.11,67.85,62.62,63.21,609256.0
2019-09-18,63.3,63.99,62.11,62.68,294979.0
2019-09-19,62.57,64.48,62.53,63.7,256792.0
2019-09-20,63.84,64.24,63.0,63.75,209238.0
2019-09-23,64.04,64.35,62.5,63.3,222153.0
2019-09-24,63.31,63.53,61.34,61.39,250089.0
2019-09-25,61.52,61.8,60.3,61.56,295095.0
2019-09-26,61.56,61.92,60.5,61.61,300139.0
2019-09-27,61.5,61.82,59.83,61.18,380302.0
2019-09-30,61.45,61.54,59.19,59.43,272842.0
2019-10-08,58.47,58.92,57.38,58.12,274743.0
2019-10-09,58.02,59.35,57.91,58.32,266484.0
2019-10-10,58.04,59.6,57.8,59.53,262531.0
2019-10-11,59.53,60.69,59.21,60.68,367632.0
2019-10-14,60.69,60.73,58.5,59.16,283065.0
2019-10-15,59.3,59.68,58.0,58.9,305682.0
2019-10-16,58.9,59.75,58.36,59.06,257875.0
2019-10-17,58.99,60.04,58.69,59.85,269842.0
2019-10-18,59.38,59.83,58.64,59.06,129780.0
2019-10-21,58.98,59.23,57.97,58.8,131144.0
2019-10-22,58.77,59.94,58.44,59.36,166043.0
2019-10-23,59.26,61.0,58.67,60.84,249052.0
2019-10-24,60.72,61.6,60.37,61.1,207147.0
2019-10-25,61.25,61.81,60.67,61.65,177674.0
2019-10-28,61.76,62.09,60.91,61.27,170446.0
2019-10-29,61.3,61.65,60.31,61.25,266281.0
2019-10-30,61.23,61.55,60.02,60.21,336903.0
2019-10-31,60.22,60.81,59.2,59.5,327505.0
2019-11-01,59.45,61.82,59.4,61.55,236093.0
2019-11-04,61.8,62.78,61.28,62.11,235379.0
2019-11-05,62.04,63.19,61.85,62.97,231665.0
2019-11-06,62.78,63.32,61.59,61.79,275935.0
2019-11-07,61.73,62.89,61.65,62.38,261072.0
2019-11-08,62.29,62.7,60.66,62.61,287672.0
2019-11-11,62.6,62.76,61.57,62.3,213342.0
2019-11-12,62.11,62.85,61.82,62.0,238171.0
2019-11-13,61.85,62.74,61.22,62.63,273025.0
2019-11-14,62.61,63.21,62.15,62.41,234780.0
2019-11-15,62.47,63.65,61.7,63.45,255681.0
2019-11-18,63.36,63.57,61.94,62.29,228249.0
2019-11-19,61.36,61.66,59.81,59.96,172980.0
2019-11-20,60.07,61.86,59.44,61.53,232326.0
2019-11-21,61.32,63.0,61.02,62.63,278374.0
2019-11-22,62.63,63.19,61.93,62.51,207640.0
2019-11-25,62.69,62.75,61.91,62.58,228754.0
2019-11-26,62.68,63.26,62.42,63.03,290590.0
2019-11-27,62.96,63.58,62.46,63.09,267113.0
2019-11-28,62.84,63.35,62.51,63.28,204513.0
2019-11-29,63.2,63.2,60.35,60.73,284787.0
2019-12-02,60.73,62.09,60.72,60.89,297874.0
2019-12-03,61.05,61.58,60.3,61.16,248550.0
2019-12-04,61.08,63.51,61.0,63.03,319042.0
2019-12-05,62.97,63.91,62.75,63.28,294838.0
2019-12-06,63.41,64.88,62.83,64.27,314600.0
2019-12-09,64.29,64.5,63.61,64.04,239772.0
2019-12-10,64.03,64.69,63.78,64.18,235193.0
2019-12-11,64.0,64.26,63.01,63.95,250138.0
2019-12-12,63.9,64.85,63.87,64.48,238305.0
2019-12-13,63.6,64.83,63.56,64.02,151602.0
2019-12-16,64.01,64.7,63.94,64.37,130764.0
2019-12-17,64.39,65.28,64.24,64.8,201189.0
2019-12-18,64.88,65.49,64.64,65.23,216171.0
2019-12-19,65.27,65.83,65.13,65.62,240134.0
2019-12-20,65.65,65.76,64.8,65.25,203392.0
2019-12-23,65.24,65.64,64.87,65.6,130621.0
2019-12-24,65.51,66.19,65.38,66.19,110283.0
2019-12-25,,,,66.19,
2019-12-26,66.29,66.84,66.12,66.81,113893.0
2019-12-27,66.8,67.08,66.36,66.81,222365.0
2019-12-30,66.9,67.59,66.07,66.67,258776.0
2019-12-31,66.65,66.93,65.63,66.03,171009.0
2020-01-02,66.41,66.58,65.72,66.34,205689.0
2020-01-03,66.28,69.5,66.22,68.7,479696.0
2020-01-06,69.35,70.74,68.21,68.55,341137.0
2020-01-07,68.63,68.75,67.65,68.51,284919.0
2020-01-08,71.22,71.75,64.94,65.77,560891.0
2020-01-09,66.0,66.1,64.56,65.32,364446.0
2020-01-10,65.29,65.66,64.86,65.1,272171.0
2020-01-13,65.13,65.27,63.92,64.23,262472.0
2020-01-14,64.29,65.05,63.92,64.46,270499.0
2020-01-15,64.44,64.6,63.55,64.27,229526.0
2020-01-16,64.26,64.97,63.9,64.67,220168.0
2020-01-17,64.69,65.6,64.48,65.35,238639.0
2020-01-20,65.98,66.0,64.92,65.22,154790.0
2020-01-21,64.45,64.48,63.25,63.78,170332.0
2020-01-22,63.71,63.81,61.86,61.87,192381.0
2020-01-23,61.8,61.92,60.54,61.28,291812.0
2020-02-03,56.16,56.77,54.08,54.2,477224.0
2020-02-04,54.33,55.65,53.69,53.83,409857.0
2020-02-05,54.05,56.46,54.05,55.58,412265.0
2020-02-06,55.56,56.58,54.25,55.12,379871.0
2020-02-07,55.14,55.4,54.21,54.5,270802.0
2020-02-10,54.2,54.71,53.11,53.4,280175.0
2020-02-11,53.62,54.69,53.6,54.25,272814.0
2020-02-12,54.41,56.36,54.39,56.36,305454.0
2020-02-13,55.75,56.83,54.96,56.46,325512.0
2020-02-14,56.5,57.42,56.15,57.1,178512.0
2020-02-17,57.29,57.52,56.74,57.37,87592.0
2020-02-18,57.13,57.58,56.16,57.42,198320.0
2020-02-19,57.46,59.03,57.24,58.96,228994.0
2020-02-20,58.89,59.56,58.47,58.6,266342.0
2020-02-21,58.52,58.72,57.23,57.82,226227.0
2020-02-24,57.0,57.26,54.6,55.67,322021.0
2020-02-25,55.95,56.38,53.94,54.27,271713.0
2020-02-26,54.41,54.78,52.39,52.86,435682.0
2020-02-27,52.54,52.65,50.39,50.95,506258.0
2020-02-28,51.08,51.14,48.94,50.09,521480.0
2020-03-02,48.95,53.2,48.4,53.06,417555.0
2020-03-03,53.47,53.9,51.22,51.6,407554.0
2020-03-04,52.11,53.03,51.04,51.51,363501.0
2020-03-05,51.66,52.04,49.7,50.18,361035.0
2020-03-06,50.25,50.45,45.18,45.5,636391.0
2020-03-09,38.28,38.34,31.02,33.42,779723.0
2020-03-10,35.84,38.22,35.0,37.78,551292.0
2020-03-11,37.27,39.7,35.35,35.84,471772.0
2020-03-12,37.49,37.8,34.27,34.66,510873.0
2020-03-13,34.56,37.41,34.31,36.35,361568.0
2020-03-16,36.0,36.97,31.21,31.44,313262.0
2020-03-17,31.65,32.91,30.17,30.5,247216.0
2020-03-18,30.1,30.9,26.35,28.2,397461.0
2020-03-19,28.48,31.23,26.75,29.97,344620.0
2020-03-20,30.6,32.87,28.82,29.35,355840.0
2020-03-23,28.34,29.81,26.95,29.81,310487.0
2020-03-24,29.9,30.95,29.21,30.27,278917.0
2020-03-25,30.15,30.87,28.31,30.05,331288.0
2020-03-26,29.82,30.19,28.34,29.31,293382.0
2020-03-27,29.06,29.33,27.18,28.25,329043.0
2020-03-30,27.3,27.53,25.3,26.45,350645.0
2020-03-31,26.42,27.91,25.69,25.92,367505.0
2020-04-01,25.99,26.28,24.52,25.6,347286.0
2020-04-02,25.61,36.29,25.45,29.69,612268.0
2020-04-03,29.89,35.0,28.25,34.65,541275.0
2020-04-07,33.66,34.18,31.74,32.4,303419.0
2020-04-08,32.63,33.87,31.54,33.64,320612.0
2020-04-09,33.82,36.4,31.18,32.03,492998.0
2020-04-10,,,,32.03,
2020-04-13,33.99,33.99,30.63,31.86,223294.0
2020-04-14,32.25,32.32,29.38,30.09,297548.0
2020-04-15,30.26,30.33,27.16,28.0,284337.0
2020-04-16,28.05,29.0,27.2,28.5,272978.0
2020-04-17,32.31,32.48,31.25,31.71,198060.0
2020-04-20,31.85,31.86,29.1,29.72,247032.0
2020-04-21,29.66,30.18,22.05,23.71,450046.0
2020-04-22,24.39,26.0,19.99,24.22,326600.0
2020-04-23,24.32,26.98,23.82,25.02,286791.0
2020-04-24,25.37,26.19,23.94,25.18,256515.0
2020-04-27,24.87,25.12,22.5,23.0,269907.0
2020-04-28,22.82,23.79,21.92,23.16,324976.0
2020-04-29,22.93,25.23,22.73,24.4,328811.0
2020-04-30,24.53,27.0,24.41,26.66,391118.0
2020-05-06,32.27,32.27,28.66,29.84,268457.0
2020-05-07,29.64,31.84,29.08,29.37,259890.0
2020-05-08,29.6,31.14,29.43,30.86,147304.0
2020-05-11,30.7,31.47,29.35,30.18,242212.0
2020-05-12,30.07,30.7,29.35,29.47,202469.0
2020-05-13,29.35,30.55,28.86,29.5,221112.0
2020-05-14,29.52,31.55,28.88,31.45,222209.0
2020-05-15,31.52,32.91,30.94,32.74,211277.0
2020-05-18,32.78,35.72,32.69,35.57,232249.0
2020-05-19,35.66,35.76,34.2,34.55,188927.0
2020-05-20,34.45,36.46,34.38,35.84,191265.0
2020-05-21,35.82,36.98,35.75,35.95,178546.0
2020-05-22,36.18,36.23,33.54,35.12,174586.0
2020-05-25,35.44,36.49,35.0,36.14,32709.0
2020-05-26,36.3,37.24,35.83,36.66,195005.0
2020-05-27,36.49,36.71,34.7,35.01,231255.0
2020-05-28,34.63,36.63,34.35,36.19,253375.0
2020-05-29,36.03,38.17,34.84,37.61,252890.0
2020-06-01,37.56,38.68,37.18,38.61,212783.0
2020-06-02,38.34,39.75,38.26,39.58,205218.0
2020-06-03,39.75,40.53,38.76,39.45,239425.0
2020-06-04,39.6,40.1,39.04,39.89,172605.0
2020-06-05,39.84,42.48,39.72,42.07,250309.0
2020-06-08,42.4,43.41,40.68,40.8,227881.0
2020-06-09,41.1,41.45,39.85,40.87,222358.0
2020-06-10,40.72,41.99,40.14,41.36,234192.0
2020-06-11,40.95,41.01,37.82,38.33,290169.0
2020-06-12,37.88,39.45,37.01,39.04,237894.0
2020-06-15,38.8,39.9,37.24,39.89,215424.0
2020-06-16,39.94,41.65,38.95,40.74,248578.0
2020-06-17,40.61,41.46,40.03,40.54,175235.0
2020-06-18,40.43,41.64,40.06,41.43,175785.0
2020-06-19,41.72,42.92,41.03,41.92,217494.0
2020-06-22,41.74,43.18,41.58,43.02,187649.0
2020-06-23,43.25,43.97,42.22,42.54,212470.0
2020-06-24,42.56,42.95,39.89,40.56,280337.0
2020-06-29,40.5,42.0,40.01,41.85,273441.0
2020-06-30,41.77,41.98,40.99,41.63,245222.0
2020-07-01,41.58,42.62,41.03,42.09,252515.0
2020-07-02,41.84,43.23,41.73,42.92,196692.0
2020-07-03,42.76,42.99,42.32,42.78,96783.0
2020-07-06,42.79,43.71,42.74,43.12,185020.0
2020-07-07,43.13,43.45,42.46,43.01,183230.0
2020-07-08,42.81,43.47,42.75,43.37,185142.0
2020-07-09,43.3,43.5,41.94,42.35,237751.0
2020-07-10,42.36,43.42,41.32,43.17,214048.0
2020-07-13,43.12,43.34,42.14,42.21,200310.0
2020-07-14,42.24,43.22,41.8,43.1,221116.0
