,SN.LME_open,SN.LME_high,SN.LME_low,SN.LME_close,SN.LME_volume
2016-08-05,18050.0,18450.0,18010.0,18350.0,513.0
2016-08-08,18290.0,18350.0,18025.0,18155.0,372.0
2016-08-09,18145.0,18475.0,18100.0,18415.0,443.0
2016-08-10,18450.0,18650.0,18360.0,18550.0,341.0
2016-08-11,18500.0,18525.0,18290.0,18330.0,321.0
2016-08-12,18315.0,18370.0,18100.0,18130.0,268.0
2016-08-15,18235.0,18250.0,18025.0,18200.0,325.0
2016-08-16,18240.0,18365.0,18140.0,18280.0,327.0
2016-08-17,18370.0,18370.0,18230.0,18340.0,225.0
2016-08-18,18260.0,18400.0,18210.0,18370.0,196.0
2016-08-19,18365.0,18520.0,18365.0,18510.0,218.0
2016-08-22,18510.0,18545.0,18345.0,18435.0,238.0
2016-08-23,18490.0,18745.0,18425.0,18665.0,344.0
2016-08-24,18675.0,18920.0,18625.0,18800.0,485.0
2016-08-25,18850.0,18850.0,18635.0,18725.0,267.0
2016-08-26,18700.0,18950.0,18680.0,18885.0,222.0
2016-08-29,,,,18885.0,
2016-08-30,18860.0,18940.0,18730.0,18750.0,203.0
2016-08-31,18825.0,18990.0,18705.0,18900.0,345.0
2016-09-01,18810.0,19225.0,18810.0,19100.0,1791.0
2016-09-02,19215.0,19335.0,19140.0,19300.0,457.0
2016-09-05,19370.0,19500.0,19150.0,19385.0,242.0
2016-09-06,19350.0,19670.0,19210.0,19370.0,537.0
2016-09-07,19400.0,19600.0,19400.0,19530.0,286.0
2016-09-08,19510.0,19645.0,19430.0,19550.0,264.0
2016-09-09,19530.0,19605.0,19215.0,19240.0,361.0
2016-09-12,19305.0,19305.0,18840.0,19000.0,491.0
2016-09-13,19050.0,19350.0,19000.0,19010.0,20385.0
2016-09-14,19000.0,19325.0,19000.0,19180.0,257.0
2016-09-19,19100.0,19400.0,19050.0,19350.0,193.0
2016-09-20,19350.0,19495.0,19310.0,19470.0,229.0
2016-09-21,19470.0,19475.0,19150.0,19280.0,319.0
2016-09-22,19180.0,19630.0,19180.0,19425.0,302.0
2016-09-23,19440.0,19650.0,19440.0,19640.0,341.0
2016-09-26,19660.0,19850.0,19656.0,19725.0,320.0
2016-09-27,19630.0,19945.0,19600.0,19750.0,466.0
2016-09-28,19825.0,19950.0,19800.0,19925.0,293.0
2016-09-29,19925.0,20025.0,19875.0,20000.0,347.0
2016-09-30,19990.0,20150.0,19910.0,20000.0,354.0
2016-10-10,20085.0,20130.0,19975.0,20050.0,135.0
2016-10-11,20000.0,20080.0,19785.0,19800.0,268.0
2016-10-12,19845.0,19975.0,19810.0,19870.0,140.0
2016-10-13,19840.0,19840.0,19435.0,19550.0,418.0
2016-10-14,19595.0,19600.0,19350.0,19435.0,226.0
2016-10-17,19500.0,19600.0,19410.0,19445.0,194.0
2016-10-18,19475.0,19845.0,19475.0,19710.0,247.0
2016-10-19,19775.0,20015.0,19660.0,19990.0,270.0
2016-10-20,19935.0,20000.0,19820.0,19840.0,193.0
2016-10-21,19900.0,19975.0,19840.0,19970.0,227.0
2016-10-24,19970.0,20080.0,19940.0,20035.0,265.0
2016-10-25,20070.0,20330.0,20040.0,20305.0,530.0
2016-10-26,20265.0,20500.0,20200.0,20430.0,348.0
2016-10-27,20395.0,20500.0,20295.0,20500.0,225.0
2016-10-28,20480.0,20645.0,20480.0,20560.0,365.0
2016-10-31,20645.0,20745.0,20610.0,20700.0,189.0
2016-11-01,20640.0,20875.0,20500.0,20850.0,293.0
2016-11-02,20860.0,20895.0,20700.0,20770.0,163.0
2016-11-03,20780.0,21200.0,20770.0,21150.0,241.0
2016-11-04,21190.0,21535.0,21155.0,21190.0,444.0
2016-11-07,21210.0,22000.0,21210.0,21850.0,507.0
2016-11-08,21850.0,22000.0,21315.0,21315.0,500.0
2016-11-09,21535.0,21750.0,21280.0,21345.0,312.0
2016-11-10,21350.0,21805.0,21350.0,21560.0,262.0
2016-11-11,21610.0,21795.0,21065.0,21480.0,309.0
2016-11-14,21275.0,21450.0,20815.0,20835.0,287.0
2016-11-15,20900.0,21180.0,19840.0,20330.0,817.0
2016-11-16,20210.0,20215.0,19850.0,19865.0,274.0
2016-11-17,19900.0,20300.0,19900.0,20210.0,300.0
2016-11-18,20170.0,20240.0,19930.0,20200.0,210.0
2016-11-21,20440.0,20880.0,20385.0,20800.0,289.0
2016-11-22,20880.0,21200.0,20650.0,21100.0,297.0
2016-11-23,21080.0,21405.0,21010.0,21285.0,281.0
2016-11-24,21400.0,21500.0,21200.0,21300.0,174.0
2016-11-25,21230.0,21375.0,20880.0,21090.0,287.0
2016-11-28,21295.0,21295.0,20915.0,20950.0,157.0
2016-11-29,21050.0,21120.0,20500.0,20500.0,331.0
2016-11-30,20535.0,21100.0,20160.0,21065.0,433.0
2016-12-01,21005.0,21320.0,21005.0,21175.0,243.0
2016-12-02,21150.0,21245.0,20915.0,21105.0,228.0
2016-12-05,21100.0,21350.0,21000.0,21275.0,249.0
2016-12-06,21265.0,21265.0,20910.0,21000.0,189.0
2016-12-07,21090.0,21250.0,20900.0,21025.0,239.0
2016-12-08,21165.0,21250.0,20930.0,21000.0,259.0
2016-12-09,21000.0,21100.0,20940.0,20955.0,113.0
2016-12-12,21040.0,21060.0,20815.0,21000.0,199.0
2016-12-13,21060.0,21395.0,21060.0,21270.0,221.0
2016-12-14,21225.0,21350.0,21110.0,21200.0,149.0
2016-12-15,21280.0,21280.0,21035.0,21200.0,201.0
2016-12-16,21205.0,21230.0,21050.0,21200.0,131.0
2016-12-19,21220.0,21220.0,20960.0,21130.0,248.0
2016-12-20,21100.0,21100.0,20880.0,20930.0,294.0
2016-12-21,20980.0,20990.0,20900.0,20945.0,93.0
2016-12-22,20975.0,21000.0,20715.0,21000.0,215.0
2016-12-23,20985.0,21200.0,20810.0,21025.0,316.0
2016-12-26,,,,21025.0,
2016-12-27,,,,21025.0,
2016-12-28,21045.0,21045.0,20845.0,20940.0,180.0
2016-12-29,21090.0,21090.0,20810.0,20950.0,167.0
2016-12-30,21005.0,21080.0,20680.0,20975.0,245.0
2017-01-03,21100.0,21200.0,20905.0,20995.0,199.0
2017-01-04,21000.0,21150.0,20975.0,21145.0,146.0
2017-01-05,21110.0,21175.0,20970.0,21030.0,309.0
2017-01-06,21125.0,21135.0,20960.0,21060.0,206.0
2017-01-09,21060.0,21150.0,20980.0,21115.0,108.0
2017-01-10,21100.0,21200.0,21090.0,21150.0,254.0
2017-01-11,21100.0,21175.0,20970.0,21065.0,211.0
2017-01-12,21110.0,21185.0,20950.0,21025.0,380.0
2017-01-13,21015.0,21140.0,21010.0,21125.0,136.0
2017-01-16,21130.0,21175.0,21015.0,21030.0,169.0
2017-01-17,21090.0,21100.0,21000.0,21055.0,194.0
2017-01-18,21145.0,21145.0,21050.0,21070.0,83.0
2017-01-19,21120.0,21130.0,20685.0,20710.0,350.0
2017-01-20,20730.0,20740.0,20020.0,20210.0,796.0
2017-01-23,20395.0,20395.0,19925.0,20245.0,432.0
2017-01-24,20210.0,20850.0,20110.0,20600.0,402.0
2017-01-25,20600.0,20600.0,20320.0,20440.0,196.0
2017-01-26,20425.0,20450.0,19965.0,20005.0,297.0
2017-02-03,19940.0,19960.0,19620.0,19650.0,241.0
2017-02-06,19650.0,19700.0,19115.0,19255.0,570.0
2017-02-07,19290.0,19295.0,18630.0,18985.0,597.0
2017-02-08,19000.0,19235.0,18745.0,19000.0,333.0
2017-02-09,19000.0,19330.0,18880.0,19125.0,351.0
2017-02-10,19130.0,19485.0,19125.0,19425.0,284.0
2017-02-13,19470.0,19970.0,19470.0,19770.0,388.0
2017-02-14,19850.0,19925.0,19655.0,19790.0,412.0
2017-02-15,19790.0,20140.0,19790.0,19840.0,287.0
2017-02-16,19945.0,20000.0,19590.0,19625.0,217.0
2017-02-17,19840.0,19900.0,19540.0,19775.0,183.0
2017-02-20,19725.0,19875.0,19595.0,19860.0,142.0
2017-02-21,19850.0,20000.0,19750.0,19755.0,153.0
2017-02-22,19875.0,19875.0,19240.0,19295.0,228.0
2017-02-23,19325.0,19335.0,18790.0,18875.0,492.0
2017-02-24,18915.0,19365.0,18915.0,19155.0,280.0
2017-02-27,19350.0,19510.0,18925.0,19010.0,332.0
2017-02-28,19045.0,19300.0,19045.0,19300.0,264.0
2017-03-01,19300.0,19550.0,19255.0,19525.0,261.0
2017-03-02,19550.0,19550.0,19280.0,19325.0,173.0
2017-03-03,19450.0,19540.0,19315.0,19495.0,145.0
2017-03-06,19385.0,19475.0,19230.0,19405.0,245.0
2017-03-07,19315.0,19390.0,19200.0,19390.0,155.0
2017-03-08,19375.0,19420.0,19255.0,19385.0,205.0
2017-03-09,19350.0,19395.0,19100.0,19225.0,287.0
2017-03-10,19300.0,19450.0,19175.0,19215.0,241.0
2017-03-13,19240.0,19450.0,19215.0,19410.0,268.0
2017-03-14,19400.0,20420.0,19350.0,19900.0,766.0
2017-03-15,19700.0,19995.0,19700.0,19885.0,281.0
2017-03-16,19950.0,20150.0,19845.0,20150.0,504.0
2017-03-17,20085.0,20365.0,19960.0,20200.0,347.0
2017-03-20,20225.0,20495.0,20100.0,20250.0,339.0
2017-03-21,20205.0,20585.0,20105.0,20400.0,389.0
2017-03-22,20320.0,20450.0,20260.0,20450.0,279.0
2017-03-23,20415.0,20415.0,20230.0,20270.0,245.0
2017-03-24,20230.0,20255.0,19800.0,19900.0,411.0
2017-03-27,19805.0,19970.0,19340.0,19875.0,609.0
2017-03-28,19850.0,20150.0,19775.0,20050.0,315.0
2017-03-29,20075.0,20135.0,19865.0,20100.0,242.0
2017-03-30,20080.0,20125.0,19920.0,20095.0,291.0
2017-03-31,20015.0,20160.0,19920.0,20005.0,239.0
2017-04-05,20005.0,20170.0,19980.0,20170.0,139.0
2017-04-06,20080.0,20380.0,20080.0,20340.0,412.0
2017-04-07,20305.0,20330.0,20160.0,20265.0,223.0
2017-04-10,20255.0,20315.0,20200.0,20275.0,156.0
2017-04-11,20230.0,20260.0,19840.0,20030.0,472.0
2017-04-12,20100.0,20100.0,19300.0,19475.0,729.0
2017-04-13,19500.0,19875.0,19500.0,19630.0,352.0
2017-04-14,,,,19630.0,
2017-04-17,,,,19630.0,
2017-04-18,19565.0,19875.0,19500.0,19560.0,336.0
2017-04-19,19600.0,19910.0,19600.0,19850.0,299.0
2017-04-20,19815.0,20060.0,19610.0,19915.0,285.0
2017-04-21,19815.0,19900.0,19695.0,19755.0,179.0
2017-04-24,19780.0,19780.0,19390.0,19635.0,379.0
2017-04-25,19650.0,19685.0,19530.0,19535.0,247.0
2017-04-26,19525.0,19945.0,19520.0,19910.0,355.0
2017-04-27,19885.0,19950.0,19780.0,19905.0,307.0
2017-04-28,19895.0,19950.0,19780.0,19950.0,291.0
2017-05-02,19950.0,20085.0,19830.0,19990.0,424.0
2017-05-03,19970.0,19970.0,19815.0,19885.0,212.0
2017-05-04,19890.0,19905.0,19770.0,19895.0,168.0
2017-05-05,19850.0,19900.0,19590.0,19720.0,458.0
2017-05-08,19730.0,19800.0,19615.0,19650.0,262.0
2017-05-09,19720.0,19820.0,19605.0,19670.0,288.0
2017-05-10,19715.0,19790.0,19630.0,19665.0,236.0
2017-05-11,19690.0,19985.0,19690.0,19875.0,371.0
2017-05-12,19900.0,19930.0,19750.0,19825.0,264.0
2017-05-15,19850.0,19910.0,19780.0,19860.0,202.0
2017-05-16,19875.0,19915.0,19780.0,19905.0,278.0
2017-05-17,19895.0,20375.0,19890.0,20205.0,707.0
2017-05-18,20205.0,20480.0,20165.0,20240.0,865.0
2017-05-19,20250.0,20445.0,20245.0,20395.0,295.0
2017-05-22,20450.0,20680.0,20365.0,20465.0,569.0
2017-05-23,20430.0,20585.0,20420.0,20450.0,313.0
2017-05-24,20425.0,20450.0,20220.0,20370.0,243.0
2017-05-25,20395.0,20575.0,20335.0,20450.0,251.0
2017-05-26,20395.0,20490.0,20325.0,20325.0,150.0
2017-05-31,20390.0,20390.0,20170.0,20370.0,371.0
2017-06-01,20345.0,20445.0,20300.0,20445.0,226.0
2017-06-02,20415.0,20415.0,20190.0,20295.0,232.0
2017-06-05,20310.0,20310.0,20035.0,20185.0,381.0
2017-06-06,20235.0,20235.0,19500.0,19700.0,1281.0
2017-06-07,19695.0,19750.0,19260.0,19400.0,663.0
2017-06-08,19415.0,19550.0,19075.0,19080.0,556.0
2017-06-09,19075.0,19115.0,18660.0,18790.0,789.0
2017-06-12,18830.0,19090.0,18830.0,19035.0,420.0
2017-06-13,19035.0,19500.0,19005.0,19330.0,531.0
2017-06-14,19370.0,19445.0,19185.0,19185.0,318.0
2017-06-15,19245.0,19455.0,19120.0,19370.0,346.0
2017-06-16,19405.0,19700.0,19380.0,19625.0,549.0
2017-06-19,19760.0,19870.0,19510.0,19510.0,371.0
2017-06-20,19560.0,19650.0,19495.0,19595.0,274.0
2017-06-21,19625.0,19650.0,19500.0,19510.0,238.0
2017-06-22,19545.0,19630.0,19200.0,19205.0,252.0
2017-06-23,19250.0,19450.0,19250.0,19385.0,175.0
2017-06-26,19375.0,19380.0,19220.0,19300.0,139.0
2017-06-27,19245.0,19370.0,19235.0,19340.0,163.0
2017-06-28,19310.0,19450.0,19265.0,19435.0,175.0
2017-06-29,19455.0,20060.0,19440.0,19965.0,590.0
2017-06-30,19930.0,20130.0,19865.0,19945.0,435.0
2017-07-03,19985.0,20225.0,19925.0,20155.0,450.0
2017-07-04,20175.0,20175.0,19930.0,19980.0,192.0
2017-07-05,19980.0,20050.0,19520.0,19765.0,705.0
2017-07-06,19710.0,19950.0,19680.0,19950.0,306.0
2017-07-07,19900.0,19965.0,19555.0,19735.0,413.0
2017-07-10,19745.0,19980.0,19550.0,19855.0,295.0
2017-07-11,19775.0,19990.0,19775.0,19895.0,252.0
2017-07-12,19825.0,19950.0,19825.0,19925.0,185.0
2017-07-13,19940.0,20025.0,19830.0,19900.0,289.0
2017-07-14,19840.0,19950.0,19810.0,19950.0,158.0
2017-07-17,19910.0,20075.0,19830.0,19910.0,286.0
2017-07-18,19960.0,20100.0,19910.0,20015.0,348.0
2017-07-19,19990.0,20150.0,19990.0,20095.0,421.0
2017-07-20,20100.0,20145.0,20065.0,20105.0,237.0
2017-07-21,20050.0,20250.0,20010.0,20215.0,456.0
2017-07-24,20185.0,20275.0,20075.0,20250.0,473.0
2017-07-25,20160.0,20375.0,20135.0,20305.0,414.0
2017-07-26,20310.0,20390.0,20225.0,20340.0,384.0
2017-07-27,20370.0,20785.0,20365.0,20700.0,724.0
2017-07-28,20650.0,20905.0,20460.0,20700.0,626.0
2017-07-31,20800.0,20890.0,20625.0,20725.0,192.0
2017-08-01,20650.0,20700.0,20350.0,20525.0,272.0
2017-08-02,20455.0,20620.0,20385.0,20580.0,123.0
2017-08-03,20645.0,20695.0,20540.0,20655.0,170.0
2017-08-04,20675.0,20800.0,20520.0,20610.0,305.0
2017-08-07,20600.0,20700.0,20550.0,20550.0,186.0
2017-08-08,20580.0,20590.0,20150.0,20275.0,680.0
2017-08-09,20275.0,20500.0,20220.0,20225.0,229.0
2017-08-10,20175.0,20450.0,20170.0,20315.0,292.0
2017-08-11,20215.0,20390.0,20185.0,20345.0,195.0
2017-08-14,20250.0,20400.0,20230.0,20285.0,224.0
2017-08-15,20290.0,20375.0,19210.0,19950.0,626.0
2017-08-16,19940.0,20110.0,19900.0,20075.0,270.0
2017-08-17,20095.0,20355.0,20020.0,20200.0,270.0
2017-08-18,20140.0,20350.0,20115.0,20290.0,242.0
2017-08-21,20300.0,20500.0,20275.0,20500.0,356.0
2017-08-22,20480.0,20500.0,20245.0,20330.0,271.0
2017-08-23,20310.0,20550.0,20270.0,20480.0,247.0
2017-08-24,20500.0,20570.0,20375.0,20475.0,230.0
2017-08-25,20415.0,20500.0,20280.0,20420.0,170.0
2017-08-28,,,,20420.0,
2017-08-29,20445.0,20700.0,20365.0,20450.0,459.0
2017-08-30,20400.0,20655.0,20325.0,20655.0,242.0
2017-08-31,20665.0,20700.0,20565.0,20650.0,268.0
2017-09-01,20700.0,20780.0,20640.0,20700.0,249.0
2017-09-04,20750.0,20790.0,20675.0,20790.0,117.0
2017-09-05,20800.0,20800.0,20665.0,20700.0,317.0
2017-09-06,20735.0,20790.0,20590.0,20785.0,226.0
2017-09-07,20765.0,20785.0,20680.0,20755.0,152.0
2017-09-08,20750.0,20840.0,20450.0,20550.0,434.0
2017-09-11,20535.0,20815.0,20535.0,20750.0,207.0
2017-09-12,20735.0,20750.0,20630.0,20675.0,176.0
2017-09-13,20695.0,20750.0,20505.0,20615.0,224.0
2017-09-14,20635.0,20690.0,20530.0,20580.0,243.0
2017-09-15,20610.0,20650.0,20420.0,20555.0,249.0
2017-09-18,20590.0,20740.0,20560.0,20725.0,218.0
2017-09-19,20700.0,20740.0,20620.0,20630.0,213.0
2017-09-20,20720.0,20775.0,20630.0,20705.0,203.0
2017-09-21,20655.0,20655.0,20375.0,20400.0,287.0
2017-09-22,20415.0,20640.0,20325.0,20595.0,294.0
2017-09-25,20590.0,20740.0,20530.0,20705.0,303.0
2017-09-26,20730.0,20750.0,20610.0,20675.0,239.0
2017-09-27,20665.0,20725.0,20635.0,20685.0,238.0
2017-09-28,20660.0,20745.0,20610.0,20730.0,287.0
2017-09-29,20725.0,20775.0,20655.0,20740.0,162.0
2017-10-09,20575.0,21000.0,20575.0,20835.0,321.0
2017-10-10,20880.0,20920.0,20745.0,20830.0,249.0
2017-10-11,20775.0,20840.0,20690.0,20800.0,325.0
2017-10-12,20800.0,20840.0,20720.0,20720.0,251.0
2017-10-13,20745.0,20845.0,20620.0,20665.0,311.0
2017-10-16,20680.0,20780.0,20620.0,20695.0,260.0
2017-10-17,20675.0,20730.0,19885.0,20390.0,777.0
2017-10-18,20370.0,20505.0,19915.0,20055.0,915.0
2017-10-19,19985.0,20200.0,19800.0,20030.0,727.0
2017-10-20,19775.0,20070.0,19520.0,19565.0,645.0
2017-10-23,19550.0,19930.0,19530.0,19630.0,365.0
2017-10-24,19655.0,19815.0,19640.0,19715.0,223.0
2017-10-25,19500.0,19855.0,19500.0,19820.0,240.0
2017-10-26,19785.0,20100.0,19785.0,19925.0,373.0
2017-10-27,19800.0,19890.0,19630.0,19755.0,233.0
2017-10-30,19830.0,19950.0,19420.0,19430.0,282.0
2017-10-31,19450.0,19595.0,19020.0,19445.0,561.0
2017-11-01,19535.0,19735.0,19370.0,19500.0,418.0
2017-11-02,19430.0,19640.0,19350.0,19530.0,223.0
2017-11-03,19505.0,19640.0,19350.0,19525.0,237.0
2017-11-06,19540.0,19625.0,19400.0,19440.0,183.0
2017-11-07,19405.0,19560.0,19370.0,19480.0,211.0
2017-11-08,19465.0,19510.0,19405.0,19485.0,160.0
2017-11-09,19450.0,19465.0,19360.0,19465.0,135.0
2017-11-10,19555.0,19670.0,19390.0,19390.0,347.0
2017-11-13,19510.0,19550.0,19250.0,19395.0,295.0
2017-11-14,19480.0,19500.0,19255.0,19375.0,268.0
2017-11-15,19355.0,19575.0,19320.0,19385.0,417.0
2017-11-16,19395.0,19610.0,19290.0,19345.0,564.0
2017-11-17,19395.0,19565.0,19355.0,19500.0,336.0
2017-11-20,19495.0,19545.0,19415.0,19495.0,161.0
2017-11-21,19465.0,19515.0,19300.0,19360.0,339.0
2017-11-22,19375.0,19465.0,19300.0,19375.0,157.0
2017-11-23,19425.0,19445.0,19280.0,19445.0,185.0
2017-11-24,19450.0,19605.0,19410.0,19500.0,407.0
2017-11-27,19400.0,19525.0,19400.0,19505.0,163.0
2017-11-28,19500.0,19550.0,19435.0,19525.0,196.0
2017-11-29,19510.0,19575.0,19445.0,19520.0,316.0
2017-11-30,19475.0,19700.0,19415.0,19620.0,632.0
2017-12-01,19540.0,19600.0,19420.0,19425.0,260.0
2017-12-04,19490.0,19550.0,19455.0,19530.0,137.0
2017-12-05,19505.0,19560.0,19420.0,19420.0,250.0
2017-12-06,19430.0,19465.0,19395.0,19425.0,214.0
2017-12-07,19410.0,19495.0,19410.0,19450.0,126.0
2017-12-08,19410.0,19455.0,19350.0,19450.0,228.0
2017-12-11,19425.0,19445.0,19310.0,19445.0,334.0
2017-12-12,19405.0,19440.0,19125.0,19135.0,345.0
2017-12-13,19135.0,19160.0,18685.0,18800.0,866.0
2017-12-14,18865.0,19095.0,18770.0,18850.0,525.0
2017-12-15,18830.0,19185.0,18815.0,19150.0,234.0
2017-12-18,19275.0,19315.0,19260.0,19260.0,308.0
2017-12-19,19275.0,19405.0,19205.0,19300.0,295.0
2017-12-20,19335.0,19500.0,19295.0,19395.0,464.0
2017-12-21,19395.0,19490.0,19285.0,19390.0,329.0
2017-12-22,19375.0,19525.0,19345.0,19485.0,277.0
2017-12-25,,,,19485.0,
2017-12-26,,,,19485.0,
2017-12-27,19525.0,19750.0,19475.0,19645.0,566.0
2017-12-28,19620.0,19950.0,19605.0,19945.0,565.0
2017-12-29,19910.0,19915.0,19865.0,19900.0,28.0
2018-01-02,19900.0,20100.0,19800.0,19835.0,510.0
2018-01-03,20100.0,20100.0,19765.0,19935.0,229.0
2018-01-04,19930.0,19965.0,19860.0,19875.0,144.0
2018-01-05,19925.0,19970.0,19860.0,19930.0,158.0
2018-01-08,19945.0,20035.0,19875.0,19970.0,179.0
2018-01-09,20000.0,20020.0,19925.0,19960.0,159.0
2018-01-10,19965.0,20075.0,19935.0,20070.0,257.0
2018-01-11,20000.0,20200.0,20000.0,20165.0,475.0
2018-01-12,20170.0,20280.0,20100.0,20280.0,270.0
2018-01-15,20245.0,20350.0,20245.0,20350.0,278.0
2018-01-16,20340.0,20485.0,20015.0,20450.0,480.0
2018-01-17,20450.0,20500.0,20400.0,20455.0,284.0
2018-01-18,20435.0,20535.0,20390.0,20390.0,330.0
2018-01-19,20460.0,20630.0,20450.0,20580.0,358.0
2018-01-22,20545.0,20800.0,20540.0,20745.0,303.0
2018-01-23,20720.0,20775.0,20610.0,20755.0,261.0
2018-01-24,20745.0,21075.0,20710.0,21025.0,597.0
2018-01-25,21005.0,21365.0,20900.0,21265.0,518.0
2018-01-26,21230.0,21895.0,21170.0,21640.0,578.0
2018-01-29,21720.0,22000.0,21660.0,21930.0,589.0
2018-01-30,21880.0,21890.0,21605.0,21650.0,519.0
2018-01-31,21645.0,21835.0,21620.0,21645.0,407.0
2018-02-01,21700.0,21750.0,21360.0,21470.0,538.0
2018-02-02,21505.0,21650.0,21455.0,21575.0,298.0
2018-02-05,21555.0,21910.0,21555.0,21780.0,467.0
2018-02-06,21850.0,21870.0,21560.0,21705.0,325.0
2018-02-07,21795.0,21880.0,21525.0,21525.0,385.0
2018-02-08,21545.0,21635.0,21260.0,21380.0,409.0
2018-02-09,21530.0,21530.0,20990.0,21050.0,443.0
2018-02-12,21155.0,21200.0,21090.0,21105.0,179.0
2018-02-13,21150.0,21600.0,21150.0,21575.0,342.0
2018-02-14,21550.0,21645.0,21540.0,21570.0,215.0
2018-02-22,21515.0,21600.0,21480.0,21485.0,207.0
2018-02-23,21455.0,21635.0,21415.0,21565.0,216.0
2018-02-26,21585.0,21725.0,21540.0,21575.0,194.0
2018-02-27,21600.0,21750.0,21540.0,21750.0,434.0
2018-02-28,21695.0,21700.0,21535.0,21600.0,232.0
2018-03-01,21555.0,21680.0,21460.0,21635.0,371.0
2018-03-02,21595.0,21600.0,21425.0,21550.0,287.0
2018-03-05,21580.0,21595.0,21475.0,21580.0,147.0
2018-03-06,21540.0,21550.0,21400.0,21430.0,299.0
2018-03-07,21470.0,21470.0,21270.0,21400.0,256.0
2018-03-08,21400.0,21580.0,21230.0,21535.0,383.0
2018-03-09,21525.0,21525.0,21255.0,21445.0,357.0
2018-03-12,21440.0,21450.0,21310.0,21380.0,210.0
2018-03-13,21360.0,21430.0,21155.0,21235.0,359.0
2018-03-14,21195.0,21270.0,21065.0,21175.0,263.0
2018-03-15,20820.0,21230.0,20735.0,21000.0,330.0
2018-03-16,20945.0,21035.0,20835.0,20985.0,219.0
2018-03-19,20940.0,21000.0,20650.0,20835.0,481.0
2018-03-20,20800.0,20885.0,20670.0,20735.0,332.0
2018-03-21,20800.0,21035.0,20620.0,20935.0,419.0
2018-03-22,20930.0,20995.0,20805.0,20940.0,405.0
2018-03-23,20850.0,20870.0,20680.0,20790.0,226.0
2018-03-26,20790.0,20920.0,20715.0,20885.0,213.0
2018-03-27,20990.0,20990.0,20830.0,20895.0,175.0
2018-03-28,20850.0,20900.0,20755.0,20900.0,220.0
2018-03-29,20880.0,21340.0,20805.0,21150.0,431.0
2018-03-30,,,,21150.0,
2018-04-02,,,,21150.0,
2018-04-03,21205.0,21400.0,21180.0,21235.0,357.0
2018-04-04,21265.0,21290.0,20805.0,20875.0,304.0
2018-04-09,21015.0,21300.0,20920.0,21200.0,492.0
2018-04-10,21215.0,21265.0,20870.0,20915.0,347.0
2018-04-11,21010.0,21085.0,20910.0,20955.0,173.0
2018-04-12,20975.0,20990.0,20810.0,20945.0,227.0
2018-04-13,20910.0,21125.0,20895.0,20960.0,247.0
2018-04-16,20980.0,21120.0,20830.0,21080.0,309.0
2018-04-17,21010.0,21455.0,20985.0,21360.0,619.0
2018-04-18,21380.0,21650.0,21285.0,21440.0,725.0
2018-04-19,21500.0,21500.0,21500.0,21500.0,452.0
2018-04-20,21505.0,21700.0,21450.0,21660.0,295.0
2018-04-23,21630.0,21640.0,20915.0,21100.0,601.0
2018-04-24,21095.0,21180.0,20985.0,21055.0,294.0
2018-04-25,21100.0,21285.0,20975.0,21270.0,299.0
2018-04-26,21225.0,21425.0,21190.0,21305.0,329.0
2018-04-27,21265.0,21315.0,20900.0,21000.0,377.0
2018-05-02,21195.0,21225.0,21035.0,21085.0,292.0
2018-05-03,21040.0,21275.0,21030.0,21275.0,244.0
2018-05-04,21245.0,21300.0,21075.0,21170.0,241.0
2018-05-07,,,,21170.0,
2018-05-08,21185.0,21185.0,20865.0,21050.0,385.0
2018-05-09,20985.0,21325.0,20975.0,21145.0,332.0
2018-05-10,21150.0,21250.0,20605.0,20800.0,829.0
2018-05-11,20885.0,21030.0,20700.0,21000.0,382.0
2018-05-14,21060.0,21060.0,20870.0,20970.0,128.0
2018-05-15,20930.0,20980.0,20730.0,20880.0,242.0
2018-05-16,20775.0,20885.0,20715.0,20760.0,239.0
2018-05-17,20780.0,20865.0,20415.0,20675.0,523.0
2018-05-18,20650.0,20800.0,20505.0,20700.0,334.0
2018-05-21,20720.0,20790.0,20565.0,20740.0,314.0
2018-05-22,20740.0,20750.0,20555.0,20615.0,317.0
2018-05-23,20600.0,20700.0,20525.0,20540.0,304.0
2018-05-24,20590.0,20590.0,20260.0,20360.0,729.0
2018-05-25,20405.0,20425.0,19985.0,20345.0,677.0
2018-05-28,,,,20345.0,
2018-05-29,20480.0,20775.0,20425.0,20490.0,951.0
2018-05-30,20525.0,20700.0,20355.0,20570.0,569.0
2018-05-31,20610.0,20760.0,20480.0,20645.0,416.0
2018-06-01,20615.0,20765.0,20595.0,20755.0,220.0
2018-06-04,20715.0,20745.0,20560.0,20680.0,488.0
2018-06-05,20620.0,20750.0,20610.0,20750.0,276.0
2018-06-06,20750.0,21125.0,20635.0,21035.0,698.0
2018-06-07,20945.0,21300.0,20895.0,21220.0,614.0
2018-06-08,21215.0,21270.0,21040.0,21170.0,329.0
2018-06-11,21090.0,21265.0,20985.0,21175.0,154.0
2018-06-12,21145.0,21235.0,21010.0,21060.0,240.0
2018-06-13,21035.0,21055.0,20710.0,20875.0,446.0
2018-06-14,20895.0,21040.0,20760.0,20825.0,258.0
2018-06-15,20800.0,20900.0,20745.0,20745.0,405.0
2018-06-19,20610.0,20645.0,20300.0,20405.0,535.0
2018-06-20,20410.0,20690.0,20395.0,20585.0,331.0
