,AL.SHF_open,AL.SHF_high,AL.SHF_low,AL.SHF_close,AL.SHF_volume
2019-12-19,14100.0,14210.0,14100.0,14200.0,173970.0
2019-12-20,14215.0,14245.0,14160.0,14175.0,120680.0
2019-12-23,14200.0,14260.0,14150.0,14185.0,136738.0
2019-12-24,14195.0,14255.0,14165.0,14235.0,125606.0
2019-12-25,14250.0,14285.0,14190.0,14235.0,121360.0
2019-12-26,14275.0,14275.0,14055.0,14055.0,147754.0
2019-12-27,14070.0,14095.0,14020.0,14075.0,146540.0
2019-12-30,14080.0,14145.0,14070.0,14090.0,121864.0
2019-12-31,14105.0,14130.0,14060.0,14110.0,110898.0
2020-01-02,14080.0,14145.0,14060.0,14090.0,38578.0
2020-01-03,14075.0,14090.0,13960.0,14085.0,70834.0
2020-01-06,14085.0,14150.0,14060.0,14105.0,61253.0
2020-01-07,14110.0,14130.0,14035.0,14070.0,40460.0
2020-01-08,14060.0,14190.0,14025.0,14155.0,46057.0
2020-01-09,14060.0,14070.0,13985.0,13990.0,40444.0
2020-01-10,13995.0,14115.0,13995.0,14110.0,58991.0
2020-01-13,14110.0,14120.0,13930.0,13960.0,95684.0
2020-01-14,13950.0,13980.0,13925.0,13930.0,73038.0
2020-01-15,13930.0,13990.0,13910.0,13970.0,66872.0
2020-01-16,13975.0,14300.0,13940.0,14300.0,115718.0
2020-01-17,14300.0,14375.0,14225.0,14280.0,122690.0
2020-01-20,14300.0,14310.0,14175.0,14210.0,89594.0
2020-01-21,14235.0,14260.0,14110.0,14120.0,73944.0
2020-01-22,14130.0,14175.0,14090.0,14165.0,48264.0
2020-01-23,14165.0,14185.0,14070.0,14100.0,44599.0
2020-02-03,13600.0,13785.0,13510.0,13605.0,96212.0
2020-02-04,13570.0,13620.0,13535.0,13605.0,45158.0
2020-02-05,13575.0,13655.0,13540.0,13625.0,39395.0
2020-02-06,13655.0,13680.0,13635.0,13670.0,19808.0
2020-02-07,13680.0,13730.0,13670.0,13725.0,23924.0
2020-02-10,13690.0,13725.0,13645.0,13715.0,32053.0
2020-02-11,13680.0,13840.0,13680.0,13780.0,48198.0
2020-02-12,13805.0,13840.0,13735.0,13745.0,35508.0
2020-02-13,13760.0,13770.0,13720.0,13730.0,19797.0
2020-02-14,13770.0,13785.0,13695.0,13720.0,24129.0
2020-02-17,13685.0,13715.0,13660.0,13690.0,33817.0
2020-02-18,13685.0,13740.0,13665.0,13725.0,33946.0
2020-02-19,13715.0,13735.0,13680.0,13710.0,25373.0
2020-02-20,13715.0,13725.0,13660.0,13670.0,30826.0
2020-02-21,13675.0,13675.0,13575.0,13580.0,45659.0
2020-02-24,13580.0,13590.0,13450.0,13530.0,56103.0
2020-02-25,13510.0,13555.0,13445.0,13535.0,45488.0
2020-02-26,13525.0,13535.0,13485.0,13490.0,34701.0
2020-02-27,13475.0,13505.0,13410.0,13430.0,44500.0
2020-02-28,13420.0,13420.0,13070.0,13110.0,100672.0
2020-03-02,13300.0,13300.0,13165.0,13255.0,76483.0
2020-03-03,13265.0,13385.0,13260.0,13280.0,41526.0
2020-03-04,13295.0,13300.0,13105.0,13205.0,40152.0
2020-03-05,13230.0,13275.0,13190.0,13245.0,47219.0
2020-03-06,13200.0,13240.0,13080.0,13175.0,57706.0
2020-03-09,13000.0,13030.0,12830.0,12890.0,95705.0
2020-03-10,13000.0,13045.0,12910.0,12985.0,65427.0
2020-03-11,13000.0,13015.0,12930.0,12935.0,46964.0
2020-03-12,12850.0,12910.0,12825.0,12870.0,64231.0
2020-03-13,12850.0,13015.0,12745.0,12920.0,99683.0
2020-03-16,12945.0,13000.0,12795.0,12820.0,60353.0
2020-03-17,12830.0,12845.0,12700.0,12740.0,68751.0
2020-03-18,12630.0,12720.0,12235.0,12300.0,145746.0
2020-03-19,12475.0,12475.0,11730.0,11805.0,128863.0
2020-03-20,11995.0,12170.0,11845.0,11995.0,117717.0
2020-03-23,11700.0,11700.0,11275.0,11345.0,143645.0
2020-03-24,11465.0,11510.0,11340.0,11435.0,76489.0
2020-03-25,11410.0,11710.0,11405.0,11700.0,100165.0
2020-03-26,11650.0,11730.0,11580.0,11640.0,84326.0
2020-03-27,11650.0,11780.0,11575.0,11740.0,90690.0
2020-03-30,11720.0,11720.0,11495.0,11515.0,77006.0
2020-03-31,11520.0,11620.0,11520.0,11570.0,46790.0
2020-04-01,11570.0,11655.0,11425.0,11445.0,83590.0
2020-04-02,11430.0,11515.0,11225.0,11475.0,128600.0
2020-04-03,11530.0,11590.0,11445.0,11545.0,99546.0
2020-04-07,11565.0,11725.0,11530.0,11620.0,89565.0
2020-04-08,11535.0,11645.0,11515.0,11620.0,78156.0
2020-04-09,11625.0,11695.0,11605.0,11655.0,72427.0
2020-04-10,11665.0,11850.0,11660.0,11845.0,87611.0
2020-04-13,11845.0,11850.0,11730.0,11755.0,73504.0
2020-04-14,11760.0,11815.0,11730.0,11770.0,53035.0
2020-04-15,11830.0,12015.0,11780.0,11950.0,107348.0
2020-04-16,11915.0,12125.0,11875.0,12085.0,106675.0
2020-04-17,12165.0,12430.0,12090.0,12410.0,122074.0
2020-04-20,12335.0,12460.0,12270.0,12340.0,128665.0
2020-04-21,12290.0,12315.0,12005.0,12105.0,138785.0
2020-04-22,12085.0,12245.0,12045.0,12195.0,116790.0
2020-04-23,12265.0,12375.0,12215.0,12245.0,93094.0
2020-04-24,12195.0,12330.0,12195.0,12285.0,74055.0
2020-04-27,12420.0,12450.0,12310.0,12410.0,82017.0
2020-04-28,12370.0,12515.0,12360.0,12485.0,88978.0
2020-04-29,12500.0,12700.0,12500.0,12585.0,97150.0
2020-04-30,12540.0,12540.0,12410.0,12500.0,63365.0
2020-05-06,12400.0,12615.0,12400.0,12585.0,71746.0
2020-05-07,12570.0,12625.0,12405.0,12460.0,80385.0
2020-05-08,12510.0,12530.0,12320.0,12430.0,104979.0
2020-05-11,12420.0,12570.0,12390.0,12535.0,83909.0
2020-05-12,12530.0,12620.0,12415.0,12415.0,84721.0
2020-05-13,12420.0,12525.0,12285.0,12495.0,119178.0
2020-05-14,12515.0,12575.0,12410.0,12530.0,86524.0
2020-05-15,12485.0,12635.0,12465.0,12600.0,92705.0
2020-05-18,12580.0,12830.0,12520.0,12760.0,137366.0
2020-05-19,12770.0,12980.0,12770.0,12850.0,131248.0
2020-05-20,12825.0,12935.0,12785.0,12875.0,91086.0
2020-05-21,12860.0,13020.0,12640.0,12775.0,162060.0
2020-05-22,12765.0,12880.0,12730.0,12790.0,123283.0
2020-05-25,12805.0,12890.0,12765.0,12840.0,81336.0
2020-05-26,12835.0,12965.0,12830.0,12940.0,88337.0
2020-05-27,12965.0,13040.0,12885.0,13015.0,121209.0
2020-05-28,13075.0,13175.0,13000.0,13155.0,116601.0
2020-05-29,13130.0,13260.0,13110.0,13215.0,105261.0
2020-06-01,13245.0,13265.0,13090.0,13160.0,85265.0
2020-06-02,13110.0,13185.0,13000.0,13025.0,87361.0
2020-06-03,13025.0,13185.0,13020.0,13150.0,77940.0
2020-06-04,13155.0,13230.0,13135.0,13165.0,58864.0
2020-06-05,13165.0,13225.0,13090.0,13180.0,75034.0
2020-06-08,13225.0,13450.0,13200.0,13420.0,90180.0
2020-06-09,13425.0,13650.0,13425.0,13555.0,134031.0
2020-06-10,13520.0,13730.0,13480.0,13670.0,97139.0
2020-06-11,13775.0,13840.0,13470.0,13535.0,138563.0
2020-06-12,13510.0,13650.0,13450.0,13625.0,102779.0
2020-06-15,13615.0,13690.0,13490.0,13605.0,115854.0
2020-06-16,13625.0,13910.0,13610.0,13875.0,116479.0
2020-06-17,13865.0,13965.0,13805.0,13840.0,120800.0
2020-06-18,13840.0,13875.0,13725.0,13745.0,95277.0
2020-06-19,13730.0,13820.0,13675.0,13795.0,77571.0
2020-06-22,13800.0,13885.0,13700.0,13865.0,82441.0
2020-06-23,13725.0,13755.0,13620.0,13655.0,111267.0
2020-06-24,13655.0,13700.0,13590.0,13605.0,78639.0
2020-06-29,13625.0,13795.0,13600.0,13775.0,82348.0
2020-06-30,13760.0,13845.0,13755.0,13830.0,91061.0
2020-07-01,13825.0,14050.0,13825.0,14030.0,101045.0
2020-07-02,14010.0,14035.0,13920.0,13965.0,101746.0
2020-07-03,13965.0,14075.0,13935.0,14055.0,82807.0
2020-07-06,14060.0,14155.0,14005.0,14125.0,102848.0
2020-07-07,14155.0,14205.0,14005.0,14060.0,111672.0
2020-07-08,14045.0,14165.0,13945.0,14150.0,124209.0
2020-07-09,14205.0,14315.0,14135.0,14290.0,114121.0
2020-07-10,14295.0,14465.0,14205.0,14375.0,137078.0
2020-07-13,14390.0,14860.0,14390.0,14730.0,214046.0
2020-07-14,14675.0,14735.0,14460.0,14485.0,155686.0
2020-07-15,14520.0,14560.0,14425.0,14475.0,119770.0
2020-07-16,14485.0,14495.0,13960.0,13975.0,157918.0
2020-07-17,14000.0,14180.0,13990.0,14155.0,112473.0
2020-07-20,14120.0,14340.0,14105.0,14245.0,91159.0
2020-07-21,14230.0,14310.0,14185.0,14245.0,72396.0
2020-07-22,14360.0,14450.0,14285.0,14390.0,79131.0
2020-07-23,14305.0,14480.0,14255.0,14395.0,73065.0
2020-07-24,14415.0,14545.0,14305.0,14405.0,85880.0
2020-07-27,14420.0,14515.0,14350.0,14440.0,65477.0
2020-07-28,14175.0,14400.0,14170.0,14330.0,119313.0
2020-07-29,14375.0,14555.0,14330.0,14505.0,149383.0
2020-07-30,14500.0,14805.0,14485.0,14720.0,184924.0
2020-07-31,14720.0,14770.0,14525.0,14685.0,165307.0
2020-08-03,14675.0,14695.0,14470.0,14600.0,126686.0
2020-08-04,14675.0,14830.0,14635.0,14695.0,118107.0
2020-08-05,14700.0,14815.0,14605.0,14660.0,134734.0
2020-08-06,14660.0,14685.0,14420.0,14505.0,156315.0
2020-08-07,14505.0,14590.0,14405.0,14555.0,116414.0
2020-08-10,14525.0,14615.0,14275.0,14355.0,137858.0
2020-08-11,14385.0,14435.0,14195.0,14220.0,127438.0
2020-08-12,14235.0,14305.0,14200.0,14235.0,107460.0
2020-08-13,14250.0,14475.0,14245.0,14360.0,111975.0
2020-08-14,14315.0,14450.0,14255.0,14405.0,98283.0
2020-08-17,14395.0,14450.0,14245.0,14405.0,113964.0
2020-08-18,14410.0,14485.0,14370.0,14435.0,73097.0
2020-08-19,14500.0,14665.0,14475.0,14635.0,104329.0
2020-08-20,14640.0,14815.0,14640.0,14675.0,94753.0
2020-08-21,14780.0,14985.0,14690.0,14710.0,129200.0
2020-08-24,14640.0,14775.0,14585.0,14755.0,92524.0
2020-08-25,14765.0,14765.0,14590.0,14590.0,64180.0
2020-08-26,14600.0,14790.0,14590.0,14765.0,65837.0
2020-08-27,14680.0,14710.0,14530.0,14555.0,89262.0
2020-08-28,14575.0,14645.0,14465.0,14605.0,102554.0
2020-08-31,14660.0,14690.0,14480.0,14540.0,98204.0
2020-09-01,14580.0,14635.0,14530.0,14555.0,84629.0
2020-09-02,14570.0,14585.0,14350.0,14505.0,136329.0
2020-09-03,14445.0,14490.0,14290.0,14310.0,124049.0
2020-09-04,14335.0,14380.0,14180.0,14270.0,123074.0
2020-09-07,14310.0,14550.0,14260.0,14480.0,129081.0
2020-09-08,14505.0,14545.0,14460.0,14485.0,75818.0
2020-09-09,14415.0,14460.0,14310.0,14355.0,126649.0
2020-09-10,14390.0,14415.0,14335.0,14340.0,72088.0
2020-09-11,14360.0,14515.0,14230.0,14235.0,155647.0
2020-09-14,14205.0,14540.0,14155.0,14515.0,144518.0
2020-09-15,14525.0,14595.0,14425.0,14570.0,102103.0
2020-09-16,14580.0,14615.0,14490.0,14550.0,76812.0
2020-09-17,14570.0,14600.0,14445.0,14505.0,87716.0
2020-09-18,14530.0,14675.0,14470.0,14640.0,109463.0
2020-09-21,14625.0,14740.0,14595.0,14665.0,80813.0
2020-09-22,14625.0,14675.0,14520.0,14525.0,107284.0
2020-09-23,14580.0,14620.0,14345.0,14345.0,121572.0
2020-09-24,14325.0,14345.0,13760.0,13940.0,195361.0
2020-09-25,13940.0,14150.0,13670.0,14090.0,153085.0
2020-09-28,13945.0,14115.0,13830.0,14100.0,147337.0
2020-09-29,14155.0,14295.0,14125.0,14205.0,124186.0
2020-09-30,14185.0,14320.0,14105.0,14145.0,116373.0
2020-10-09,14235.0,14480.0,14230.0,14420.0,76885.0
2020-10-12,14490.0,14600.0,14430.0,14595.0,103737.0
2020-10-13,14610.0,14690.0,14540.0,14620.0,99342.0
2020-10-14,14620.0,14750.0,14575.0,14650.0,95766.0
2020-10-15,14695.0,14705.0,14590.0,14680.0,95120.0
2020-10-16,14660.0,14780.0,14515.0,14710.0,109000.0
2020-10-19,14710.0,14910.0,14710.0,14800.0,115046.0
2020-10-20,14800.0,14835.0,14725.0,14750.0,76757.0
2020-10-21,14760.0,14820.0,14650.0,14720.0,101219.0
2020-10-22,14750.0,14835.0,14700.0,14725.0,81168.0
2020-10-23,14685.0,14770.0,14685.0,14725.0,66741.0
2020-10-26,14745.0,14820.0,14690.0,14740.0,73043.0
2020-10-27,14700.0,14820.0,14695.0,14715.0,73095.0
2020-10-28,14700.0,14710.0,14550.0,14585.0,85216.0
2020-10-29,14395.0,14480.0,14250.0,14440.0,136356.0
2020-10-30,14370.0,14475.0,14320.0,14370.0,111205.0
2020-11-02,14410.0,14850.0,14410.0,14825.0,214401.0
2020-11-03,14810.0,14890.0,14730.0,14760.0,128265.0
2020-11-04,14845.0,14960.0,14625.0,14750.0,136012.0
2020-11-05,14750.0,14870.0,14710.0,14850.0,87249.0
2020-11-06,14850.0,14860.0,14755.0,14845.0,73800.0
2020-11-09,14855.0,14985.0,14850.0,14870.0,117674.0
2020-11-10,14945.0,15080.0,14790.0,14945.0,141719.0
2020-11-11,14960.0,15190.0,14875.0,15180.0,124525.0
2020-11-12,15180.0,15415.0,15130.0,15350.0,120382.0
2020-11-13,15350.0,15565.0,15335.0,15530.0,140184.0
2020-11-16,15530.0,15585.0,15360.0,15390.0,153250.0
2020-11-17,15415.0,15460.0,15285.0,15390.0,102820.0
2020-11-18,15425.0,15790.0,15395.0,15785.0,146544.0
2020-11-19,15785.0,15945.0,15650.0,15755.0,174630.0
2020-11-20,15770.0,15980.0,15680.0,15960.0,114755.0
2020-11-23,15960.0,16000.0,15780.0,15865.0,126179.0
2020-11-24,15865.0,15880.0,15750.0,15880.0,130477.0
2020-11-25,15865.0,16110.0,15810.0,16060.0,160974.0
2020-11-26,16025.0,16045.0,15890.0,16005.0,86647.0
2020-11-27,15865.0,16160.0,15830.0,16090.0,199238.0
2020-11-30,16135.0,16600.0,16085.0,16485.0,239978.0
2020-12-01,16505.0,16765.0,16485.0,16615.0,267947.0
2020-12-02,16605.0,16925.0,16605.0,16835.0,215233.0
2020-12-03,16775.0,16780.0,16130.0,16170.0,276209.0
2020-12-04,16260.0,16450.0,15860.0,16350.0,287116.0
2020-12-07,16400.0,16465.0,15935.0,16075.0,235946.0
2020-12-08,16075.0,16220.0,16010.0,16070.0,158796.0
2020-12-09,16085.0,16145.0,15860.0,15955.0,175205.0
2020-12-10,16000.0,16405.0,16000.0,16335.0,194846.0
2020-12-11,16335.0,16620.0,16015.0,16110.0,256492.0
2020-12-14,16085.0,16515.0,16085.0,16315.0,188139.0
2020-12-15,16325.0,16410.0,16165.0,16230.0,137651.0
2020-12-16,16260.0,16425.0,16180.0,16370.0,136131.0
2020-12-17,16410.0,16560.0,16370.0,16515.0,119875.0
2020-12-18,16495.0,16805.0,16480.0,16780.0,170794.0
2020-12-21,16655.0,16760.0,16230.0,16280.0,204999.0
2020-12-22,16230.0,16230.0,15760.0,15840.0,183468.0
2020-12-23,15875.0,15995.0,15775.0,15890.0,107448.0
2020-12-24,15730.0,15975.0,15690.0,15940.0,138867.0
2020-12-25,15960.0,16040.0,15855.0,15900.0,133440.0
2020-12-28,15975.0,16000.0,15520.0,15565.0,178558.0
2020-12-29,15590.0,15665.0,15295.0,15365.0,211075.0
2020-12-30,15410.0,15575.0,15325.0,15490.0,176995.0
2020-12-31,15530.0,15595.0,15380.0,15460.0,155479.0
2021-01-04,15430.0,15460.0,15180.0,15430.0,130932.0
2021-01-05,15470.0,15570.0,15300.0,15370.0,151010.0
2021-01-06,15425.0,15490.0,15275.0,15400.0,133705.0
2021-01-07,15445.0,15460.0,15160.0,15320.0,162494.0
2021-01-08,15285.0,15630.0,15210.0,15340.0,204489.0
2021-01-11,15385.0,15415.0,14975.0,15010.0,194965.0
2021-01-12,15070.0,15080.0,14770.0,14955.0,157396.0
2021-01-13,14955.0,14995.0,14715.0,14755.0,147153.0
2021-01-14,14725.0,14880.0,14600.0,14795.0,135802.0
2021-01-15,14830.0,14970.0,14715.0,14865.0,112849.0
2021-01-18,14800.0,15045.0,14750.0,14940.0,157664.0
2021-01-19,14925.0,14970.0,14720.0,14745.0,160403.0
2021-01-20,14745.0,14865.0,14635.0,14805.0,159445.0
2021-01-21,14770.0,15040.0,14710.0,14975.0,179953.0
2021-01-22,14975.0,15155.0,14780.0,14905.0,201780.0
2021-01-25,14840.0,15120.0,14760.0,14945.0,211119.0
2021-01-26,14980.0,15030.0,14775.0,14845.0,157253.0
2021-01-27,14870.0,14930.0,14825.0,14885.0,127822.0
2021-01-28,14830.0,14910.0,14740.0,14815.0,208964.0
2021-01-29,14830.0,15025.0,14815.0,15005.0,220410.0
2021-02-01,15000.0,15465.0,14950.0,15260.0,247478.0
2021-02-02,15245.0,15290.0,14895.0,14945.0,201240.0
2021-02-03,14980.0,15070.0,14920.0,14965.0,142647.0
2021-02-04,14970.0,15350.0,14955.0,15280.0,192686.0
2021-02-05,15230.0,15600.0,15230.0,15555.0,200609.0
2021-02-08,15630.0,15820.0,15540.0,15780.0,176832.0
2021-02-09,15810.0,15960.0,15735.0,15865.0,165345.0
2021-02-10,15865.0,15950.0,15760.0,15900.0,150061.0
2021-02-18,16025.0,16560.0,16025.0,16510.0,112248.0
2021-02-19,16650.0,16660.0,16385.0,16485.0,147864.0
2021-02-22,16545.0,16965.0,16455.0,16735.0,323511.0
2021-02-23,16735.0,16855.0,16565.0,16690.0,272612.0
2021-02-24,16630.0,16820.0,16520.0,16630.0,235683.0
2021-02-25,16670.0,17635.0,16670.0,17480.0,439824.0
2021-02-26,17450.0,17695.0,17010.0,17465.0,472973.0
2021-03-01,17325.0,17350.0,16845.0,17020.0,422687.0
2021-03-02,17060.0,17155.0,16745.0,16890.0,272552.0
2021-03-03,17250.0,17650.0,17115.0,17640.0,402630.0
2021-03-04,17570.0,17870.0,17110.0,17130.0,436036.0
2021-03-05,17225.0,17435.0,17010.0,17245.0,387498.0
2021-03-08,17315.0,17545.0,17170.0,17260.0,272107.0
2021-03-09,17230.0,17385.0,16960.0,16990.0,259953.0
2021-03-10,17050.0,17385.0,16870.0,17185.0,245062.0
2021-03-11,17160.0,17630.0,17145.0,17530.0,236137.0
2021-03-12,17520.0,17570.0,17145.0,17310.0,217527.0
2021-03-15,17300.0,17830.0,17245.0,17650.0,241203.0
2021-03-16,17680.0,17955.0,17560.0,17575.0,404273.0
2021-03-17,17510.0,17725.0,17500.0,17710.0,255193.0
2021-03-18,17850.0,17930.0,17415.0,17475.0,352965.0
2021-03-19,17475.0,17535.0,17295.0,17415.0,318942.0
2021-03-22,17520.0,17725.0,17350.0,17535.0,335915.0
2021-03-23,17650.0,17715.0,16480.0,17085.0,628386.0
2021-03-24,17075.0,17135.0,16965.0,17075.0,266994.0
2021-03-25,17275.0,17300.0,17030.0,17060.0,260925.0
2021-03-26,17060.0,17460.0,16990.0,17420.0,318843.0
2021-03-29,17455.0,17615.0,17280.0,17405.0,271820.0
2021-03-30,17330.0,17490.0,17295.0,17345.0,176344.0
2021-03-31,17235.0,17275.0,17065.0,17155.0,245136.0
2021-04-01,17160.0,17495.0,17065.0,17400.0,264995.0
2021-04-02,17400.0,17595.0,17360.0,17515.0,269652.0
2021-04-06,17620.0,17650.0,17445.0,17515.0,121019.0
2021-04-07,17515.0,17595.0,17370.0,17460.0,160585.0
2021-04-08,17455.0,17550.0,17405.0,17525.0,157393.0
2021-04-09,17555.0,17595.0,17450.0,17485.0,161129.0
2021-04-12,17485.0,17595.0,17265.0,17395.0,236460.0
2021-04-13,17455.0,17820.0,17360.0,17740.0,272854.0
2021-04-14,17740.0,18045.0,17625.0,17895.0,265042.0
2021-04-15,17880.0,18360.0,17860.0,18320.0,264569.0
2021-04-16,18345.0,18460.0,17905.0,18005.0,356690.0
2021-04-19,18000.0,18270.0,17920.0,18220.0,222659.0
2021-04-20,18180.0,18295.0,18040.0,18095.0,175228.0
2021-04-21,18010.0,18110.0,17895.0,18010.0,200808.0
2021-04-22,18090.0,18315.0,18015.0,18100.0,353272.0
2021-04-23,18160.0,18425.0,18105.0,18355.0,328487.0
2021-04-26,18355.0,18490.0,18150.0,18360.0,313398.0
2021-04-27,18460.0,18655.0,18390.0,18605.0,355099.0
2021-04-28,18505.0,18530.0,18310.0,18480.0,282612.0
2021-04-29,18505.0,19000.0,18450.0,18865.0,385787.0
2021-04-30,18835.0,19015.0,18760.0,18990.0,375358.0
2021-05-06,19080.0,19450.0,19080.0,19385.0,258358.0
2021-05-07,19455.0,19945.0,19385.0,19855.0,366708.0
2021-05-10,19800.0,20445.0,19795.0,20420.0,498751.0
2021-05-11,20400.0,20400.0,19410.0,19945.0,564612.0
2021-05-12,20025.0,20065.0,19810.0,19985.0,384193.0
2021-05-13,19685.0,19910.0,19545.0,19675.0,454521.0
2021-05-14,19575.0,19740.0,18880.0,19315.0,487177.0
2021-05-17,19375.0,19880.0,19360.0,19700.0,348960.0
2021-05-18,19695.0,19890.0,19580.0,19715.0,251542.0
2021-05-19,19610.0,19745.0,19220.0,19290.0,254084.0
2021-05-20,19220.0,19240.0,18800.0,19125.0,285205.0
2021-05-21,19100.0,19140.0,18390.0,18710.0,502243.0
2021-05-24,19120.0,19180.0,17935.0,18105.0,638205.0
2021-05-25,18130.0,18470.0,18110.0,18370.0,315186.0
2021-05-26,18310.0,18430.0,18155.0,18210.0,248772.0
2021-05-27,18280.0,18615.0,18235.0,18480.0,288207.0
2021-05-28,18480.0,18950.0,18475.0,18670.0,337570.0
2021-05-31,18595.0,19020.0,18565.0,18825.0,394037.0
2021-06-01,18800.0,18925.0,18650.0,18875.0,248361.0
2021-06-02,18835.0,18870.0,18535.0,18605.0,323874.0
2021-06-03,18570.0,18720.0,18340.0,18425.0,351347.0
2021-06-04,18330.0,18425.0,18205.0,18280.0,325055.0
2021-06-07,18455.0,18650.0,18300.0,18435.0,267640.0
2021-06-08,18390.0,18520.0,18220.0,18260.0,240759.0
2021-06-09,18270.0,18465.0,18265.0,18390.0,188441.0
2021-06-10,18450.0,18640.0,18360.0,18440.0,258818.0
2021-06-11,18440.0,19200.0,18370.0,19195.0,383131.0
2021-06-15,19170.0,19170.0,18745.0,18945.0,198840.0
2021-06-16,18915.0,18975.0,18465.0,18590.0,253924.0
2021-06-17,18650.0,18880.0,18585.0,18690.0,268365.0
2021-06-18,18465.0,18580.0,18370.0,18380.0,271461.0
2021-06-21,18350.0,18460.0,18235.0,18280.0,229064.0
2021-06-22,18300.0,18680.0,18295.0,18625.0,175073.0
2021-06-23,18610.0,18825.0,18540.0,18725.0,128501.0
2021-06-24,18705.0,18930.0,18550.0,18645.0,225416.0
2021-06-25,18730.0,18980.0,18665.0,18930.0,224525.0
2021-06-28,18980.0,19075.0,18760.0,18895.0,244721.0
2021-06-29,18875.0,18990.0,18750.0,18820.0,202661.0
2021-06-30,18850.0,18940.0,18725.0,18800.0,180887.0
2021-07-01,18780.0,18985.0,18585.0,18615.0,241732.0
2021-07-02,18615.0,18880.0,18550.0,18880.0,214892.0
2021-07-05,18905.0,19350.0,18865.0,19255.0,303022.0
2021-07-06,19285.0,19285.0,19080.0,19130.0,165410.0
2021-07-07,19130.0,19150.0,18780.0,18930.0,293882.0
2021-07-08,18905.0,18970.0,18710.0,18755.0,192341.0
2021-07-09,18705.0,18900.0,18655.0,18875.0,170385.0
2021-07-12,19005.0,19195.0,18980.0,19040.0,248049.0
2021-07-13,18950.0,19300.0,18940.0,19235.0,209562.0
2021-07-14,19175.0,19515.0,19110.0,19510.0,227653.0
2021-07-15,19510.0,19510.0,19195.0,19395.0,201244.0
2021-07-16,19260.0,19605.0,19260.0,19470.0,205679.0
2021-07-19,19470.0,19530.0,19240.0,19275.0,180542.0
2021-07-20,19100.0,19150.0,18955.0,19075.0,217662.0
2021-07-21,19015.0,19245.0,18855.0,18875.0,213025.0
2021-07-22,18905.0,19195.0,18900.0,19135.0,213511.0
2021-07-23,19235.0,19480.0,19180.0,19360.0,213143.0
2021-07-26,19450.0,19750.0,19375.0,19550.0,254220.0
2021-07-27,19625.0,19765.0,19465.0,19540.0,233317.0
2021-07-28,19550.0,19575.0,19335.0,19370.0,213238.0
2021-07-29,19450.0,19695.0,19450.0,19680.0,225434.0
2021-07-30,19750.0,20105.0,19710.0,20085.0,290528.0
2021-08-02,20150.0,20190.0,19820.0,19955.0,294182.0
2021-08-03,20040.0,20045.0,19680.0,19735.0,205738.0
2021-08-04,19700.0,19820.0,19670.0,19780.0,157382.0
2021-08-05,19735.0,19850.0,19620.0,19765.0,203843.0
2021-08-06,19775.0,20005.0,19740.0,19925.0,176745.0
2021-08-09,19985.0,20060.0,19805.0,19910.0,212055.0
2021-08-10,19755.0,19970.0,19755.0,19950.0,158072.0
2021-08-11,20020.0,20245.0,19970.0,20110.0,250586.0
2021-08-12,20110.0,20190.0,20055.0,20090.0,146532.0
2021-08-13,20090.0,20135.0,19920.0,20130.0,184147.0
2021-08-16,20160.0,20415.0,20105.0,20150.0,250822.0
2021-08-17,20175.0,20575.0,20135.0,20515.0,238020.0
2021-08-18,20450.0,20450.0,20000.0,20190.0,266097.0
2021-08-19,20215.0,20270.0,19900.0,19955.0,265076.0
2021-08-20,19805.0,20180.0,19660.0,20115.0,210198.0
2021-08-23,20110.0,20540.0,20070.0,20390.0,335074.0
2021-08-24,20420.0,20510.0,20305.0,20425.0,223162.0
2021-08-25,20490.0,20705.0,20430.0,20600.0,313342.0
2021-08-26,20600.0,20680.0,20380.0,20415.0,229430.0
2021-08-27,20485.0,20910.0,20460.0,20890.0,386435.0
2021-08-30,20950.0,21550.0,20805.0,21495.0,601904.0
2021-08-31,21430.0,21500.0,21195.0,21385.0,364119.0
2021-09-01,21305.0,21340.0,21050.0,21075.0,371785.0
2021-09-02,21055.0,21490.0,20910.0,21460.0,330929.0
2021-09-03,21290.0,21390.0,21225.0,21255.0,241525.0
2021-09-06,21370.0,21980.0,21300.0,21730.0,386986.0
2021-09-07,21675.0,21845.0,21620.0,21730.0,228649.0
2021-09-08,21725.0,22075.0,21675.0,21935.0,263053.0
2021-09-09,21950.0,22535.0,21950.0,22475.0,374792.0
2021-09-10,22400.0,22890.0,22365.0,22670.0,388547.0
2021-09-13,22725.0,23895.0,22725.0,23610.0,661439.0
2021-09-14,23505.0,23530.0,22235.0,22320.0,673595.0
2021-09-15,22500.0,22640.0,21920.0,22495.0,547402.0
2021-09-16,22570.0,23035.0,22175.0,22495.0,481112.0
2021-09-17,22530.0,22805.0,22425.0,22610.0,292113.0
2021-09-22,22400.0,23295.0,22300.0,23080.0,195786.0
2021-09-23,23135.0,23565.0,23135.0,23500.0,404685.0
2021-09-24,23565.0,23635.0,22745.0,23100.0,540532.0
2021-09-27,23135.0,23240.0,22645.0,22725.0,539043.0
2021-09-28,22800.0,22830.0,22450.0,22680.0,364554.0
2021-09-29,22725.0,23200.0,22665.0,22820.0,500832.0
2021-09-30,22970.0,22970.0,22380.0,22565.0,347186.0
2021-10-08,22905.0,23290.0,22640.0,22755.0,303337.0
2021-10-11,22800.0,23385.0,22750.0,23105.0,391685.0
