,NI.LME_open,NI.LME_high,NI.LME_low,NI.LME_close,NI.LME_volume
2015-10-27,10445.0,10580.0,10400.0,10575.0,4584.0
2015-10-28,10560.0,10610.0,10410.0,10500.0,5198.0
2015-10-29,10505.0,10520.0,10300.0,10320.0,6175.0
2015-10-30,10350.0,10360.0,10025.0,10045.0,6546.0
2015-11-02,10030.0,10165.0,10020.0,10145.0,4453.0
2015-11-03,10100.0,10170.0,9900.0,9995.0,6573.0
2015-11-04,9970.0,10075.0,9835.0,9880.0,7631.0
2015-11-05,9870.0,9950.0,9665.0,9745.0,8222.0
2015-11-06,9775.0,9840.0,9625.0,9640.0,6358.0
2015-11-09,9675.0,9750.0,9530.0,9530.0,4092.0
2015-11-10,9525.0,9630.0,9425.0,9505.0,6429.0
2015-11-11,9505.0,9680.0,9435.0,9670.0,5284.0
2015-11-12,9645.0,9665.0,9365.0,9390.0,7666.0
2015-11-13,9410.0,9515.0,9335.0,9420.0,5476.0
2015-11-16,9440.0,9495.0,9270.0,9290.0,5037.0
2015-11-17,9350.0,9355.0,9075.0,9075.0,15483.0
2015-11-18,9100.0,9195.0,8960.0,9000.0,8504.0
2015-11-19,9015.0,9060.0,8875.0,8950.0,6064.0
2015-11-20,8960.0,9060.0,8650.0,8660.0,10736.0
2015-11-23,8665.0,8700.0,8175.0,8205.0,10869.0
2015-11-24,8250.0,8885.0,8145.0,8790.0,9556.0
2015-11-25,8780.0,9000.0,8640.0,8910.0,9320.0
2015-11-26,8900.0,9330.0,8900.0,9120.0,9702.0
2015-11-27,9150.0,9240.0,8685.0,8785.0,10158.0
2015-11-30,8760.0,8950.0,8695.0,8855.0,5924.0
2015-12-01,8900.0,9025.0,8780.0,8975.0,5329.0
2015-12-02,9020.0,9110.0,8870.0,8905.0,6540.0
2015-12-03,8980.0,8985.0,8670.0,8820.0,6381.0
2015-12-04,8825.0,9140.0,8750.0,8985.0,7204.0
2015-12-07,8980.0,9130.0,8745.0,8765.0,5897.0
2015-12-08,8790.0,8790.0,8535.0,8680.0,6133.0
2015-12-09,8695.0,8835.0,8650.0,8675.0,4047.0
2015-12-10,8650.0,8720.0,8530.0,8545.0,4550.0
2015-12-11,8690.0,8785.0,8690.0,8690.0,9057.0
2015-12-14,8680.0,8830.0,8605.0,8775.0,5557.0
2015-12-15,8785.0,8830.0,8530.0,8570.0,6985.0
2015-12-16,8600.0,8900.0,8595.0,8815.0,6519.0
2015-12-17,8770.0,8815.0,8600.0,8710.0,4605.0
2015-12-18,8665.0,8835.0,8665.0,8770.0,4751.0
2015-12-21,8800.0,8930.0,8690.0,8850.0,6133.0
2015-12-22,8865.0,8895.0,8645.0,8645.0,4944.0
2015-12-23,8680.0,8740.0,8600.0,8655.0,4507.0
2015-12-24,8670.0,8740.0,8560.0,8620.0,2896.0
2015-12-25,,,,8620.0,
2015-12-28,,,,8620.0,
2015-12-29,8560.0,8760.0,8440.0,8745.0,6005.0
2015-12-30,,,,8745.0,
2015-12-31,8730.0,8860.0,8680.0,8820.0,2683.0
2016-01-04,8800.0,8800.0,8465.0,8505.0,6833.0
2016-01-05,8540.0,8650.0,8475.0,8510.0,3856.0
2016-01-06,8535.0,8660.0,8460.0,8660.0,5534.0
2016-01-07,8600.0,8600.0,8220.0,8400.0,8337.0
2016-01-08,8415.0,8570.0,8335.0,8490.0,7810.0
2016-01-11,8515.0,8515.0,8190.0,8195.0,7229.0
2016-01-12,8230.0,8290.0,8100.0,8135.0,5325.0
2016-01-13,8190.0,8355.0,8180.0,8270.0,6533.0
2016-01-14,8305.0,8640.0,8245.0,8625.0,7629.0
2016-01-15,8600.0,8625.0,8360.0,8405.0,7093.0
2016-01-18,8425.0,8650.0,8425.0,8550.0,5107.0
2016-01-19,8570.0,8750.0,8505.0,8580.0,7233.0
2016-01-20,8625.0,8655.0,8495.0,8550.0,5167.0
2016-01-21,8575.0,8775.0,8490.0,8745.0,5741.0
2016-01-22,8740.0,8880.0,8615.0,8645.0,6758.0
2016-01-25,8690.0,8700.0,8505.0,8510.0,4240.0
2016-01-26,8550.0,8700.0,8465.0,8685.0,5585.0
2016-01-27,8660.0,8770.0,8640.0,8670.0,5753.0
2016-01-28,8670.0,8700.0,8565.0,8605.0,6033.0
2016-01-29,8610.0,8680.0,8535.0,8610.0,5591.0
2016-02-01,8650.0,8650.0,8435.0,8470.0,6150.0
2016-02-02,8490.0,8590.0,8365.0,8380.0,5494.0
2016-02-03,8400.0,8545.0,8365.0,8530.0,5635.0
2016-02-04,8515.0,8645.0,8470.0,8555.0,5054.0
2016-02-05,8535.0,8545.0,8110.0,8115.0,7162.0
2016-02-15,7820.0,8280.0,7820.0,8270.0,10221.0
2016-02-16,8265.0,8350.0,8225.0,8350.0,6201.0
2016-02-17,8330.0,8490.0,8230.0,8425.0,5833.0
2016-02-18,8400.0,8405.0,8290.0,8350.0,5176.0
2016-02-19,8350.0,8635.0,8300.0,8550.0,7206.0
2016-02-22,8550.0,8775.0,8525.0,8765.0,7020.0
2016-02-23,8725.0,8770.0,8580.0,8650.0,5237.0
2016-02-24,8625.0,8675.0,8470.0,8675.0,6002.0
2016-02-25,8630.0,8655.0,8315.0,8340.0,5334.0
2016-02-26,8370.0,8580.0,8370.0,8475.0,5727.0
2016-02-29,8480.0,8530.0,8400.0,8530.0,4846.0
2016-03-01,8495.0,8690.0,8430.0,8675.0,6016.0
2016-03-02,8650.0,8890.0,8610.0,8710.0,8934.0
2016-03-03,8710.0,8995.0,8650.0,8990.0,7567.0
2016-03-04,8970.0,9345.0,8935.0,9235.0,13330.0
2016-03-07,9300.0,9480.0,9185.0,9370.0,15526.0
2016-03-08,9340.0,9340.0,8545.0,8595.0,14042.0
2016-03-09,8620.0,8900.0,8620.0,8835.0,23195.0
2016-03-10,8870.0,8920.0,8710.0,8745.0,5739.0
2016-03-11,8790.0,8885.0,8755.0,8770.0,4259.0
2016-03-14,8795.0,8925.0,8550.0,8650.0,6629.0
2016-03-15,8570.0,8570.0,8485.0,8570.0,12724.0
2016-03-16,8605.0,8700.0,8465.0,8650.0,6550.0
2016-03-17,8665.0,8900.0,8635.0,8880.0,10187.0
2016-03-18,8865.0,9000.0,8610.0,8655.0,8175.0
2016-03-21,8640.0,8825.0,8560.0,8750.0,5442.0
2016-03-22,8750.0,8845.0,8625.0,8835.0,4900.0
2016-03-23,8810.0,8840.0,8610.0,8670.0,5119.0
2016-03-24,8685.0,8725.0,8610.0,8650.0,4006.0
2016-03-25,,,,8650.0,
2016-03-28,,,,8650.0,
2016-03-29,8670.0,8715.0,8670.0,8670.0,514.0
2016-03-30,8445.0,8580.0,8440.0,8445.0,7462.0
2016-03-31,8450.0,8500.0,8335.0,8495.0,8269.0
2016-04-01,8495.0,8500.0,8300.0,8305.0,5361.0
2016-04-05,8365.0,8500.0,8310.0,8500.0,6737.0
2016-04-06,8495.0,8585.0,8430.0,8550.0,5487.0
2016-04-07,8580.0,8585.0,8365.0,8395.0,5432.0
2016-04-08,8390.0,8615.0,8390.0,8560.0,6359.0
2016-04-11,8530.0,8650.0,8515.0,8535.0,4069.0
2016-04-12,8545.0,8890.0,8525.0,8865.0,9521.0
2016-04-13,8860.0,9000.0,8800.0,8950.0,10545.0
2016-04-14,8980.0,9000.0,8855.0,9000.0,7199.0
2016-04-15,8985.0,8985.0,8810.0,8940.0,7962.0
2016-04-18,8875.0,9130.0,8825.0,9115.0,8843.0
2016-04-19,9110.0,9265.0,8880.0,9210.0,8719.0
2016-04-20,9210.0,9350.0,9075.0,9270.0,7661.0
2016-04-21,9310.0,9585.0,8860.0,9065.0,14875.0
2016-04-22,9115.0,9360.0,8980.0,9035.0,7285.0
2016-04-25,9045.0,9170.0,9000.0,9090.0,6070.0
2016-04-26,9080.0,9265.0,8980.0,9185.0,5164.0
2016-04-27,9190.0,9280.0,9085.0,9215.0,7035.0
2016-04-28,9170.0,9295.0,9125.0,9265.0,5098.0
2016-04-29,9280.0,9540.0,9215.0,9425.0,8499.0
2016-05-03,9430.0,9700.0,9310.0,9510.0,12873.0
2016-05-04,9495.0,9520.0,9380.0,9405.0,6435.0
2016-05-05,9440.0,9470.0,8920.0,8920.0,9681.0
2016-05-06,8960.0,9130.0,8935.0,9030.0,6494.0
2016-05-09,9020.0,9030.0,8770.0,8800.0,3174.0
2016-05-10,8635.0,8775.0,8625.0,8700.0,7174.0
2016-05-11,8685.0,8905.0,8680.0,8825.0,6524.0
2016-05-12,8875.0,8945.0,8610.0,8615.0,7464.0
2016-05-13,8650.0,8695.0,8575.0,8625.0,5726.0
2016-05-16,8670.0,8685.0,8565.0,8665.0,5068.0
2016-05-17,8745.0,8805.0,8635.0,8750.0,6487.0
2016-05-18,8770.0,8785.0,8580.0,8650.0,5610.0
2016-05-19,8640.0,8645.0,8455.0,8565.0,7075.0
2016-05-20,8550.0,8625.0,8545.0,8620.0,5407.0
2016-05-23,8520.0,8520.0,8330.0,8350.0,7831.0
2016-05-24,8350.0,8485.0,8330.0,8420.0,7412.0
2016-05-25,8450.0,8500.0,8350.0,8350.0,7631.0
2016-05-26,8380.0,8470.0,8340.0,8350.0,6667.0
2016-05-27,8370.0,8500.0,8345.0,8385.0,4591.0
2016-05-30,,,,8385.0,
2016-05-31,8390.0,8560.0,8390.0,8465.0,8217.0
2016-06-01,8425.0,8480.0,8335.0,8450.0,8068.0
2016-06-02,8450.0,8485.0,8385.0,8410.0,6394.0
2016-06-03,8410.0,8590.0,8410.0,8510.0,7860.0
2016-06-06,8535.0,8730.0,8535.0,8650.0,12609.0
2016-06-07,8670.0,8705.0,8545.0,8640.0,5808.0
2016-06-08,8635.0,9000.0,8610.0,8990.0,7680.0
2016-06-13,8875.0,8930.0,8775.0,8850.0,11315.0
2016-06-14,8875.0,8910.0,8815.0,8860.0,4993.0
2016-06-15,8845.0,9145.0,8840.0,8970.0,11786.0
2016-06-16,9005.0,9020.0,8805.0,8870.0,7438.0
2016-06-17,8895.0,9090.0,8835.0,9030.0,8147.0
2016-06-20,9075.0,9280.0,9040.0,9215.0,16422.0
2016-06-21,9225.0,9315.0,9080.0,9175.0,9444.0
2016-06-22,9200.0,9285.0,9120.0,9185.0,5301.0
2016-06-23,9210.0,9235.0,9130.0,9215.0,4371.0
2016-06-24,9185.0,9195.0,8790.0,8995.0,9940.0
2016-06-27,8960.0,9125.0,8915.0,8960.0,5139.0
2016-06-28,8950.0,9350.0,8945.0,9350.0,12113.0
2016-06-29,9335.0,9450.0,9210.0,9445.0,7791.0
2016-06-30,9420.0,9550.0,9275.0,9420.0,9420.0
2016-07-01,9935.0,10000.0,9935.0,9935.0,25195.0
2016-07-04,9965.0,10410.0,9870.0,10000.0,14689.0
2016-07-05,9975.0,10310.0,9640.0,9670.0,19053.0
2016-07-06,9655.0,10130.0,9630.0,10110.0,25083.0
2016-07-07,9675.0,10175.0,9675.0,9675.0,37808.0
2016-07-08,9710.0,9930.0,9525.0,9870.0,10309.0
2016-07-11,9870.0,10185.0,9790.0,10020.0,13547.0
2016-07-12,10070.0,10515.0,10025.0,10430.0,10445.0
2016-07-13,10470.0,10670.0,10220.0,10295.0,11112.0
2016-07-14,10310.0,10515.0,10170.0,10345.0,11078.0
2016-07-15,10205.0,10205.0,10205.0,10205.0,17556.0
2016-07-18,10210.0,10590.0,10140.0,10590.0,9903.0
2016-07-19,10590.0,10660.0,10340.0,10475.0,7932.0
2016-07-20,10475.0,10595.0,10305.0,10570.0,8902.0
2016-07-21,10540.0,10900.0,10530.0,10735.0,9264.0
2016-07-22,10675.0,10710.0,10375.0,10375.0,7259.0
2016-07-25,10405.0,10540.0,10360.0,10480.0,5637.0
2016-07-26,10350.0,10350.0,10230.0,10350.0,12218.0
2016-07-27,10385.0,10475.0,10260.0,10330.0,5012.0
2016-07-28,10360.0,10725.0,10345.0,10715.0,6521.0
2016-07-29,10695.0,10720.0,10470.0,10635.0,7349.0
2016-08-01,10600.0,10800.0,10600.0,10740.0,10994.0
2016-08-02,10680.0,10850.0,10555.0,10725.0,21804.0
2016-08-03,10680.0,10780.0,10585.0,10750.0,6012.0
2016-08-04,10765.0,10770.0,10440.0,10560.0,6722.0
2016-08-05,10590.0,10710.0,10515.0,10710.0,5037.0
2016-08-08,10675.0,10850.0,10645.0,10730.0,7155.0
2016-08-09,10775.0,10800.0,10655.0,10790.0,4620.0
2016-08-10,10740.0,11030.0,10685.0,10830.0,8971.0
2016-08-11,10800.0,10815.0,10705.0,10730.0,3871.0
2016-08-12,10745.0,10780.0,10285.0,10295.0,9402.0
2016-08-15,10310.0,10505.0,10275.0,10450.0,6439.0
2016-08-16,10485.0,10485.0,10240.0,10245.0,8396.0
2016-08-17,10255.0,10370.0,10175.0,10235.0,6611.0
2016-08-18,10235.0,10425.0,10235.0,10330.0,4460.0
2016-08-19,10330.0,10405.0,10265.0,10355.0,3814.0
2016-08-22,10355.0,10360.0,10160.0,10270.0,5021.0
2016-08-23,10265.0,10310.0,10210.0,10240.0,3914.0
2016-08-24,10280.0,10280.0,9955.0,10000.0,6135.0
2016-08-25,9995.0,10000.0,9810.0,9835.0,7571.0
2016-08-26,9835.0,9955.0,9785.0,9825.0,6112.0
2016-08-29,,,,9825.0,
2016-08-30,9825.0,9895.0,9750.0,9820.0,5403.0
2016-08-31,9825.0,9880.0,9765.0,9770.0,8703.0
2016-09-01,9790.0,9955.0,9775.0,9930.0,30572.0
2016-09-02,9930.0,10100.0,9910.0,10035.0,11340.0
2016-09-05,10050.0,10095.0,9960.0,10025.0,2955.0
2016-09-06,10050.0,10225.0,10020.0,10115.0,6515.0
2016-09-07,10140.0,10260.0,10090.0,10225.0,5943.0
2016-09-08,10220.0,10370.0,10170.0,10290.0,7009.0
2016-09-09,10305.0,10440.0,10260.0,10355.0,6084.0
2016-09-12,10320.0,10345.0,9950.0,10090.0,7434.0
2016-09-13,10100.0,10155.0,9850.0,9900.0,5883.0
2016-09-14,9905.0,9960.0,9780.0,9870.0,5911.0
2016-09-19,9745.0,10160.0,9745.0,10160.0,7780.0
2016-09-20,10145.0,10315.0,10080.0,10275.0,5877.0
2016-09-21,10280.0,10385.0,10180.0,10325.0,5918.0
2016-09-22,10360.0,10655.0,10350.0,10655.0,9403.0
2016-09-23,10660.0,10715.0,10520.0,10640.0,7139.0
2016-09-26,10635.0,10640.0,10420.0,10465.0,5417.0
2016-09-27,10475.0,10875.0,10250.0,10695.0,13935.0
2016-09-28,10660.0,10730.0,10570.0,10700.0,7124.0
2016-09-29,10710.0,10825.0,10380.0,10410.0,9627.0
2016-09-30,10420.0,10700.0,10350.0,10515.0,6125.0
2016-10-10,10235.0,10550.0,10220.0,10540.0,7589.0
2016-10-11,10550.0,10560.0,10360.0,10440.0,6328.0
2016-10-12,10450.0,10620.0,10425.0,10580.0,4807.0
2016-10-13,10580.0,10595.0,10360.0,10415.0,5999.0
2016-10-14,10415.0,10510.0,10370.0,10480.0,4351.0
2016-10-17,10485.0,10500.0,10285.0,10315.0,5078.0
2016-10-18,10305.0,10470.0,10305.0,10440.0,3134.0
2016-10-19,10425.0,10460.0,10175.0,10315.0,5746.0
2016-10-20,10320.0,10345.0,10115.0,10125.0,4484.0
2016-10-21,10135.0,10170.0,9970.0,9975.0,6513.0
2016-10-24,9975.0,10175.0,9970.0,10160.0,6222.0
2016-10-25,10155.0,10350.0,10140.0,10235.0,7470.0
2016-10-26,10225.0,10290.0,10135.0,10225.0,4891.0
2016-10-27,10230.0,10390.0,10100.0,10340.0,5525.0
2016-10-28,10340.0,10445.0,10310.0,10380.0,5064.0
2016-10-31,10400.0,10585.0,10330.0,10425.0,6923.0
2016-11-01,10410.0,10555.0,10385.0,10435.0,6778.0
2016-11-02,10455.0,10475.0,10290.0,10340.0,5473.0
2016-11-03,10350.0,10540.0,10350.0,10480.0,5018.0
2016-11-04,10490.0,10520.0,10410.0,10450.0,3807.0
2016-11-07,10450.0,11225.0,10440.0,11210.0,14872.0
2016-11-08,11175.0,11370.0,11035.0,11220.0,14164.0
2016-11-09,11240.0,11660.0,10835.0,11655.0,22657.0
2016-11-10,11630.0,11900.0,11420.0,11475.0,16666.0
2016-11-11,11510.0,12145.0,11025.0,11205.0,25224.0
2016-11-14,11175.0,11450.0,11080.0,11355.0,8988.0
2016-11-15,11305.0,11530.0,11060.0,11365.0,7688.0
2016-11-16,11330.0,11440.0,11175.0,11330.0,6166.0
2016-11-17,11300.0,11330.0,11185.0,11195.0,4848.0
2016-11-18,11190.0,11225.0,10845.0,10925.0,7851.0
2016-11-21,10945.0,11400.0,10945.0,11370.0,6476.0
2016-11-22,11370.0,11550.0,11320.0,11345.0,5871.0
2016-11-23,11365.0,11645.0,11275.0,11630.0,5075.0
2016-11-24,11635.0,11755.0,11525.0,11560.0,6435.0
2016-11-25,11590.0,11740.0,11410.0,11690.0,6493.0
2016-11-28,11645.0,11900.0,11490.0,11520.0,7673.0
2016-11-29,11555.0,11630.0,10995.0,11150.0,10108.0
2016-11-30,11150.0,11245.0,10870.0,11170.0,10191.0
2016-12-01,11200.0,11320.0,11110.0,11200.0,5779.0
2016-12-02,11205.0,11555.0,11080.0,11480.0,7073.0
2016-12-05,11500.0,11755.0,11445.0,11625.0,6830.0
2016-12-06,11625.0,11715.0,11520.0,11615.0,4918.0
2016-12-07,11635.0,11725.0,11375.0,11410.0,8486.0
2016-12-08,11425.0,11495.0,11060.0,11150.0,6209.0
2016-12-09,11190.0,11480.0,11175.0,11470.0,5517.0
2016-12-12,11500.0,11670.0,11260.0,11335.0,5845.0
2016-12-13,11350.0,11525.0,11230.0,11380.0,6345.0
2016-12-14,11375.0,11520.0,11300.0,11470.0,5809.0
2016-12-15,11425.0,11560.0,11235.0,11260.0,6689.0
2016-12-16,11280.0,11415.0,11135.0,11180.0,6430.0
2016-12-19,11200.0,11225.0,10685.0,10895.0,9438.0
2016-12-20,10890.0,11030.0,10880.0,10945.0,4763.0
2016-12-21,10945.0,11025.0,10820.0,10820.0,4466.0
2016-12-22,10845.0,10920.0,10565.0,10785.0,6166.0
2016-12-23,10770.0,10785.0,10390.0,10430.0,5731.0
2016-12-26,,,,10430.0,
2016-12-27,,,,10430.0,
2016-12-28,10450.0,10450.0,10095.0,10115.0,10627.0
2016-12-29,10120.0,10205.0,10030.0,10150.0,5288.0
2016-12-30,10150.0,10185.0,10000.0,10055.0,4511.0
2017-01-03,10030.0,10265.0,9910.0,9970.0,8784.0
2017-01-04,9970.0,10255.0,9890.0,10215.0,9283.0
2017-01-05,10210.0,10375.0,10160.0,10245.0,8037.0
2017-01-06,10260.0,10315.0,10155.0,10295.0,4626.0
2017-01-09,10275.0,10400.0,10260.0,10380.0,5141.0
2017-01-10,10365.0,10630.0,10325.0,10535.0,6982.0
2017-01-11,10550.0,10590.0,10020.0,10095.0,11658.0
2017-01-12,10150.0,10350.0,9660.0,10325.0,24235.0
2017-01-13,10300.0,10460.0,10050.0,10405.0,9401.0
2017-01-16,10410.0,10425.0,10235.0,10255.0,4551.0
2017-01-17,10250.0,10340.0,10085.0,10145.0,6976.0
2017-01-18,10200.0,10260.0,10140.0,10170.0,4940.0
2017-01-19,10190.0,10230.0,9865.0,9910.0,9863.0
2017-01-20,9910.0,10000.0,9640.0,9690.0,11093.0
2017-01-23,9720.0,9940.0,9715.0,9785.0,10635.0
2017-01-24,9790.0,9890.0,9710.0,9825.0,7973.0
2017-01-25,9830.0,9840.0,9555.0,9735.0,9722.0
2017-01-26,9750.0,9875.0,9350.0,9350.0,7694.0
2017-02-03,10310.0,10340.0,10025.0,10280.0,12240.0
2017-02-06,10275.0,10475.0,10275.0,10455.0,14842.0
2017-02-07,10450.0,10450.0,10285.0,10350.0,5750.0
2017-02-08,10335.0,10545.0,10330.0,10475.0,5639.0
2017-02-09,10465.0,10485.0,10270.0,10285.0,6693.0
2017-02-10,10305.0,10665.0,10260.0,10650.0,8535.0
2017-02-13,10640.0,10785.0,10635.0,10685.0,7209.0
2017-02-14,10690.0,10895.0,10650.0,10790.0,8981.0
2017-02-15,10770.0,10920.0,10690.0,10910.0,6111.0
2017-02-16,10890.0,11060.0,10855.0,11050.0,10169.0
2017-02-17,11040.0,11070.0,10855.0,11070.0,6969.0
2017-02-20,11060.0,11160.0,10975.0,11155.0,5241.0
2017-02-21,11140.0,11160.0,10800.0,10835.0,7535.0
2017-02-22,10840.0,10900.0,10710.0,10730.0,6748.0
2017-02-23,10760.0,10810.0,10530.0,10555.0,8173.0
2017-02-24,10555.0,10915.0,10530.0,10885.0,5649.0
2017-02-27,10890.0,11080.0,10840.0,11035.0,5573.0
2017-02-28,11030.0,11035.0,10770.0,10960.0,5890.0
2017-03-01,10970.0,11120.0,10910.0,11035.0,6522.0
2017-03-02,11045.0,11070.0,10765.0,10810.0,5422.0
2017-03-03,10815.0,11020.0,10795.0,10975.0,5192.0
2017-03-06,10970.0,11090.0,10935.0,11075.0,4970.0
2017-03-07,11075.0,11075.0,10625.0,10665.0,7785.0
2017-03-08,10680.0,10735.0,10105.0,10175.0,12899.0
2017-03-09,10150.0,10235.0,10010.0,10150.0,8586.0
2017-03-10,10160.0,10215.0,9860.0,9920.0,10632.0
2017-03-13,9940.0,10280.0,9940.0,10210.0,8070.0
2017-03-14,10210.0,10300.0,10050.0,10220.0,7146.0
2017-03-15,10220.0,10340.0,10185.0,10250.0,5497.0
2017-03-16,10250.0,10345.0,10160.0,10210.0,6292.0
2017-03-17,10215.0,10295.0,10135.0,10275.0,4322.0
2017-03-20,10265.0,10305.0,10090.0,10180.0,5841.0
2017-03-21,10180.0,10240.0,10115.0,10150.0,4768.0
2017-03-22,10145.0,10145.0,9915.0,10065.0,8191.0
2017-03-23,10085.0,10115.0,9960.0,10015.0,4902.0
2017-03-24,10010.0,10035.0,9825.0,9880.0,7298.0
2017-03-27,9840.0,9910.0,9655.0,9845.0,7766.0
2017-03-28,9835.0,10020.0,9755.0,10005.0,6897.0
2017-03-29,10015.0,10095.0,9930.0,10025.0,5221.0
2017-03-30,10035.0,10145.0,9940.0,10035.0,5930.0
2017-03-31,10035.0,10120.0,9885.0,10020.0,6467.0
2017-04-05,9980.0,10360.0,9980.0,10345.0,10959.0
2017-04-06,10325.0,10375.0,10055.0,10115.0,9725.0
2017-04-07,10135.0,10250.0,9935.0,10205.0,7696.0
2017-04-10,10210.0,10210.0,10060.0,10105.0,6790.0
2017-04-11,10100.0,10190.0,9760.0,9850.0,11274.0
2017-04-12,9875.0,9900.0,9700.0,9705.0,8214.0
2017-04-13,9705.0,9845.0,9655.0,9705.0,6074.0
2017-04-14,,,,9705.0,
2017-04-17,,,,9705.0,
2017-04-18,9690.0,9725.0,9305.0,9320.0,10306.0
2017-04-19,9365.0,9540.0,9315.0,9390.0,8518.0
2017-04-20,9410.0,9560.0,9330.0,9495.0,9000.0
2017-04-21,9495.0,9560.0,9340.0,9380.0,8596.0
2017-04-24,9400.0,9440.0,9245.0,9270.0,7143.0
2017-04-25,9285.0,9345.0,9230.0,9300.0,7171.0
2017-04-26,9320.0,9350.0,9240.0,9285.0,6041.0
2017-04-27,9280.0,9370.0,9185.0,9345.0,6786.0
2017-04-28,9595.0,9595.0,9325.0,9455.0,7281.0
2017-05-02,9475.0,9575.0,9455.0,9545.0,6292.0
2017-05-03,9550.0,9555.0,9215.0,9230.0,9232.0
2017-05-04,9230.0,9295.0,8970.0,9010.0,11107.0
2017-05-05,9005.0,9185.0,8905.0,9145.0,7537.0
2017-05-08,9160.0,9185.0,8995.0,9140.0,6634.0
2017-05-09,9140.0,9315.0,9100.0,9225.0,5747.0
2017-05-10,9220.0,9260.0,9070.0,9145.0,6009.0
2017-05-11,9140.0,9385.0,9090.0,9295.0,7397.0
2017-05-12,9300.0,9395.0,9255.0,9320.0,5777.0
2017-05-15,9335.0,9380.0,9155.0,9165.0,7540.0
2017-05-16,9185.0,9235.0,9040.0,9165.0,8631.0
2017-05-17,9160.0,9280.0,9100.0,9125.0,6058.0
2017-05-18,9120.0,9195.0,8995.0,9175.0,7339.0
2017-05-19,9155.0,9440.0,9100.0,9370.0,7470.0
2017-05-22,9365.0,9445.0,9335.0,9400.0,5416.0
2017-05-23,9410.0,9430.0,9265.0,9345.0,4924.0
2017-05-24,9345.0,9360.0,9085.0,9125.0,7046.0
2017-05-25,9130.0,9190.0,9040.0,9045.0,5879.0
2017-05-26,9075.0,9115.0,9020.0,9085.0,3800.0
2017-05-31,9120.0,9160.0,8825.0,8950.0,10058.0
2017-06-01,8970.0,8970.0,8810.0,8815.0,8897.0
2017-06-02,8820.0,8915.0,8700.0,8905.0,7881.0
2017-06-05,8925.0,8940.0,8840.0,8860.0,5004.0
2017-06-06,8885.0,9005.0,8840.0,8925.0,6933.0
2017-06-07,8925.0,8960.0,8815.0,8815.0,5876.0
2017-06-08,8830.0,8910.0,8765.0,8845.0,6515.0
2017-06-09,8840.0,8985.0,8795.0,8955.0,5992.0
2017-06-12,8975.0,9040.0,8740.0,8740.0,6254.0
2017-06-13,8755.0,8835.0,8680.0,8805.0,7103.0
2017-06-14,8815.0,8945.0,8770.0,8890.0,6506.0
2017-06-15,8880.0,8965.0,8850.0,8900.0,5667.0
2017-06-16,8885.0,8990.0,8880.0,8935.0,4853.0
2017-06-19,8935.0,9125.0,8845.0,9015.0,7494.0
2017-06-20,9010.0,9090.0,8825.0,8885.0,9445.0
2017-06-21,8875.0,9020.0,8855.0,8970.0,6474.0
2017-06-22,8970.0,9090.0,8905.0,9040.0,6130.0
2017-06-23,9050.0,9230.0,9030.0,9105.0,7936.0
2017-06-26,9105.0,9155.0,9005.0,9025.0,5509.0
2017-06-27,9030.0,9265.0,9025.0,9230.0,7862.0
2017-06-28,9225.0,9295.0,9170.0,9240.0,7889.0
2017-06-29,9240.0,9370.0,9240.0,9260.0,8704.0
2017-06-30,9270.0,9380.0,9215.0,9375.0,7602.0
2017-07-03,9385.0,9445.0,9300.0,9330.0,7000.0
2017-07-04,9340.0,9345.0,9110.0,9160.0,7502.0
2017-07-05,9165.0,9200.0,9070.0,9140.0,6590.0
2017-07-06,9135.0,9175.0,9075.0,9100.0,5199.0
2017-07-07,9110.0,9110.0,8910.0,8980.0,8096.0
2017-07-10,8960.0,9030.0,8865.0,9010.0,7343.0
2017-07-11,9000.0,9205.0,8975.0,9175.0,6613.0
2017-07-12,9160.0,9290.0,9160.0,9195.0,6792.0
2017-07-13,9210.0,9280.0,9155.0,9190.0,5737.0
2017-07-14,9190.0,9570.0,9175.0,9535.0,12049.0
2017-07-17,9555.0,9730.0,9525.0,9610.0,11969.0
2017-07-18,9610.0,9775.0,9555.0,9720.0,8115.0
2017-07-19,9725.0,9780.0,9630.0,9650.0,7231.0
2017-07-20,9640.0,9690.0,9460.0,9510.0,7740.0
2017-07-21,9515.0,9690.0,9500.0,9550.0,6771.0
2017-07-24,9535.0,9775.0,9475.0,9760.0,6057.0
2017-07-25,9760.0,10025.0,9735.0,10025.0,10132.0
2017-07-26,10015.0,10085.0,9850.0,9970.0,11226.0
2017-07-27,9990.0,10220.0,9980.0,10145.0,13041.0
2017-07-28,10145.0,10290.0,10020.0,10270.0,11552.0
2017-07-31,10270.0,10355.0,10180.0,10220.0,8279.0
2017-08-01,10220.0,10300.0,10085.0,10225.0,9576.0
2017-08-02,10240.0,10355.0,10135.0,10345.0,8470.0
2017-08-03,10350.0,10445.0,10250.0,10375.0,8201.0
2017-08-04,10375.0,10415.0,10180.0,10330.0,8937.0
2017-08-07,10325.0,10415.0,10245.0,10385.0,8767.0
2017-08-08,10370.0,10775.0,10260.0,10750.0,11441.0
2017-08-09,10755.0,10835.0,10670.0,10755.0,10661.0
2017-08-10,10745.0,10990.0,10720.0,10880.0,8582.0
2017-08-11,10885.0,10900.0,10540.0,10650.0,10430.0
