指标名称,银行间质押式回购加权利率:7天,银行间质押式回购加权利率:1个月,成交量:银行间质押式回购,中债商业银行同业存单到期收益率(AAA):3个月,中债商业银行同业存单到期收益率(AAA):1年,中债商业银行普通债到期收益率(AAA):1年,中债商业银行普通债到期收益率(AAA):5年,同业存单:发行利率(股份制银行):3个月,同业存单:发行利率(股份制银行):1年,银行间同业拆借加权利率:7天,中国工商银行:定期存款利率:1年(整存整取),中国工商银行:活期存款利率
2021-11-19,2.219,2.7146,52090.4513,2.5334,2.725,2.7404,3.205,2.6,2.7625,2.3953,,
2021-11-22,2.2173,2.5003,51053.5409,2.5289,2.72,2.7339,3.1968,2.5,2.734,2.2871,,
2021-11-23,2.3332,2.6184,49762.1531,2.5389,2.72,2.7412,3.1963,2.585,2.7443,2.4882,,
2021-11-24,2.4994,2.6901,52058.3922,2.5374,2.72,2.7308,3.1678,2.56,2.7413,2.4775,,
2021-11-25,2.4998,2.5236,50929.713,2.5315,2.71,2.7229,3.1665,2.58,2.742,2.6186,,
2021-11-26,2.4401,2.5273,49459.8548,2.5294,2.695,2.6999,3.1608,2.525,2.745,2.4244,,
2021-11-29,2.5335,2.5561,48925.0564,2.5299,2.7,2.6955,3.1607,2.52,2.7256,2.4533,,
2021-11-30,2.8057,2.7465,36545.3307,2.5691,2.71,2.7009,3.1601,2.65,2.7,2.516,,
2021-12-01,2.2535,2.2032,42919.0676,2.5394,2.7,2.7193,3.1607,2.48,2.71,2.3516,,
2021-12-02,2.1867,2.2303,46458.1062,2.5091,2.69,2.7093,3.1686,2.61,2.676,2.4485,,
2021-12-03,2.1556,2.35,48352.8268,2.5019,2.68,2.7295,3.1767,,2.69,2.3173,,
2021-12-06,2.1871,2.6659,52612.8335,2.4711,2.65,2.6995,3.1759,2.475,2.694,2.326,,
2021-12-07,2.2468,2.7185,55186.6253,2.489,2.665,2.6899,3.187,2.4,2.6625,2.3923,,
2021-12-08,2.3783,2.7809,52839.1448,2.489,2.68,2.7088,3.1921,2.48,2.65,2.3953,,
2021-12-09,2.3951,2.8633,54224.8041,2.509,2.68,2.6938,3.1974,2.5,2.68,2.5831,,
2021-12-10,2.278,2.8428,54346.0432,2.499,2.67,2.6936,3.218,2.5,2.69,2.376,,
2021-12-13,2.2865,2.893,55036.3866,2.4996,2.68,2.6987,3.2272,2.5067,2.732,2.3809,,
2021-12-14,2.4039,2.9676,52908.0032,2.5298,2.685,2.6775,3.2381,2.45,2.7138,2.441,,
2021-12-15,2.4009,2.9544,53440.4609,2.5591,2.69,2.6807,3.2443,2.4925,2.7178,2.4272,,
2021-12-16,2.3878,3.0203,54919.0998,2.5891,2.71,2.6772,3.237,2.5,2.74,2.6571,,
2021-12-17,2.2964,3.0335,53898.5118,2.5891,2.72,2.6879,3.2509,2.53,2.714,2.302,,
2021-12-20,2.29,3.1923,55606.5141,2.6891,2.76,2.7279,3.2407,2.5567,2.756,2.3004,,
2021-12-21,2.298,3.2683,52658.2566,2.7027,2.775,2.7377,3.2772,2.582,2.7808,2.3564,,
2021-12-22,2.2102,3.3403,52990.3332,2.6791,2.74,2.7333,3.2684,2.6743,2.8143,2.226,,
2021-12-23,2.1249,3.1582,52086.4011,2.6291,2.715,2.7083,3.2484,2.6933,2.7738,2.36,,
2021-12-24,2.0732,3.1277,49613.0736,2.6301,2.715,2.7107,3.2184,2.64,2.7775,2.2816,,
2021-12-27,3.7735,3.0855,48747.2022,2.6384,2.73,2.7161,3.2004,2.665,2.74,2.4131,,
2021-12-28,3.7549,3.1846,45247.1768,2.6341,2.71,2.7061,3.176,2.64,2.76,2.498,,
2021-12-29,3.8391,2.9711,38924.5586,2.5896,2.675,2.6998,3.1369,2.6243,2.7271,2.6074,,
2021-12-30,4.0261,3.1307,29776.383,2.5777,2.67,2.6994,3.1233,2.6425,2.68,2.6172,,
2021-12-31,2.5483,2.5569,18279.3603,2.3895,2.6,2.669,3.1078,2.4333,2.65,2.4761,,
2022-01-04,2.2056,2.3086,43624.9012,2.3391,2.61,2.6414,3.1178,2.45,2.65,2.3392,,
2022-01-05,2.2094,2.4486,49663.0842,2.4091,2.605,2.6353,3.0968,2.445,2.646,2.323,,
2022-01-06,2.1689,2.4912,54256.02,2.4154,2.61,2.6385,3.1068,2.455,2.6475,2.4325,,
2022-01-07,2.1316,2.4997,54629.9636,2.4141,2.585,2.6135,3.1109,2.445,2.646,2.3703,,
2022-01-10,2.1681,2.5371,53289.0712,2.3936,2.595,2.6177,3.1253,2.4267,2.63,2.2446,,
2022-01-11,2.1788,2.5985,53599.9892,2.3944,2.605,2.5935,3.121,2.43,2.61,2.4288,,
2022-01-12,2.1904,2.5451,53159.3827,2.4376,2.6,2.5885,3.1082,2.4433,2.632,2.3182,,
2022-01-13,2.2862,2.6056,49863.2571,2.4526,2.615,2.5994,3.1006,2.442,2.66,2.5824,,
2022-01-14,2.3448,2.6375,48989.7644,2.4393,2.61,2.6138,3.0949,2.4233,2.638,2.3927,,
2022-01-17,2.3232,2.6894,49241.0232,2.4101,2.56,2.5638,3.0849,2.45,2.634,2.471,,
2022-01-18,2.2663,2.666,52901.5159,2.384,2.52,2.5401,3.0685,2.25,2.55,2.4732,,
2022-01-19,2.2556,2.6474,54452.1407,2.2895,2.43,2.4942,3.0121,2.35,2.5422,2.3672,,
2022-01-20,2.2979,2.6931,56384.326,2.3092,2.46,2.4852,3.0112,2.3033,,2.6286,,
2022-01-21,2.3499,2.728,55075.5615,2.3092,2.46,2.4652,3.0198,2.35,2.4,2.4811,,
2022-01-24,2.4424,2.6521,57220.1774,2.2893,2.41,2.4252,3.0311,2.3425,2.57,2.4907,,
2022-01-25,2.3267,2.6245,56900.2919,2.2992,2.425,2.4486,3.0221,2.3567,2.4,2.6164,,
2022-01-26,2.2901,2.6078,52865.7617,2.3395,2.44,2.4636,3.0263,2.2967,,2.5264,,
2022-01-27,2.6391,2.6167,46947.0053,2.3493,2.4438,2.4896,3.0447,2.325,2.52,2.5203,,
2022-01-28,2.5365,2.6187,32035.098,2.2835,2.42,2.4666,3.0501,2.39,,2.5414,,
2022-01-29,2.2869,2.3078,17117.0548,2.2591,2.41,2.4566,3.0401,2.375,2.4713,2.2834,,
2022-01-30,2.319,2.4226,8497.8499,2.2491,2.41,2.4566,3.0265,,2.464,2.3221,,
2022-02-07,2.2913,2.4003,46103.6434,2.2806,2.455,2.472,3.0416,2.3,2.45,2.6299,,
2022-02-08,2.2149,2.4248,47876.2759,2.2691,2.45,2.467,3.0553,2.32,2.4725,2.3133,,
2022-02-09,2.0847,2.4007,50649.2836,2.2591,2.44,2.457,3.0633,2.315,2.4791,2.2794,,
2022-02-10,2.0067,2.3377,54295.3885,2.2391,2.435,2.4181,3.0718,2.3043,2.45,2.4497,,
2022-02-11,2.0119,2.3098,53507.1149,2.2463,2.455,2.4431,3.1355,2.31,2.4536,2.1817,,
2022-02-14,2.0474,2.3962,55897.3892,2.2492,2.455,2.4417,3.1415,2.304,2.475,2.3251,,
2022-02-15,2.0728,2.4795,54371.8455,2.2694,2.47,2.464,3.145,2.3025,2.4686,2.2418,,
2022-02-16,2.0742,2.4788,52847.818,2.2591,2.465,2.462,3.1345,2.315,2.4843,2.2805,,
2022-02-17,2.0577,2.4845,52016.5677,2.2591,2.465,2.4631,3.1443,2.2933,2.49,2.5281,,
2022-02-18,2.1462,2.4789,49867.8223,2.2602,2.48,2.4536,3.1652,2.29,2.4986,2.3197,,
2022-02-21,2.2175,2.4543,51296.4498,2.2891,2.51,2.4836,3.1834,2.2967,2.5073,2.5127,,
2022-02-22,2.4481,2.4133,53021.0126,2.3186,2.52,2.5177,3.2012,2.335,2.5233,2.3868,,
2022-02-23,2.4159,2.4413,49879.0007,2.2991,2.52,2.5046,3.2308,2.346,2.5588,2.2917,,
2022-02-24,2.4483,2.4211,45837.0861,2.3244,2.53,2.5211,3.2163,2.3433,2.54,2.4142,,
2022-02-25,2.5308,2.5074,44580.2046,2.3392,2.53,2.5274,3.2263,2.3375,2.564,2.3409,,
2022-02-28,2.4749,2.6845,34461.1724,2.3327,2.53,2.5277,3.2435,2.3433,2.5471,2.6591,,
2022-03-01,2.1844,2.1199,49238.3896,2.3139,2.535,2.5234,3.254,2.3525,2.569,2.2888,,
2022-03-02,2.1132,2.1119,49552.1518,2.3078,2.545,2.548,3.2746,2.3375,2.565,2.2621,,
2022-03-03,2.0577,2.1842,47816.0283,2.2989,2.57,2.5801,3.286,2.325,2.63,2.434,,
2022-03-04,2.0493,2.3279,49944.318,2.3229,2.575,2.5765,3.304,2.358,2.576,2.1568,,
2022-03-07,2.0847,2.4335,49644.99,2.3341,2.59,2.5827,3.3202,2.375,2.59,2.3219,,
2022-03-08,2.1184,2.4144,50005.176,2.3491,2.59,2.5914,3.331,2.372,2.6113,2.3124,,
2022-03-09,2.124,2.4667,50237.2578,2.3491,2.6,2.5939,3.3672,2.418,2.6122,2.2889,,
2022-03-10,2.1396,2.4574,51002.7003,2.3641,2.61,2.6109,3.3788,2.25,2.615,2.4983,,
2022-03-11,2.1624,2.4874,50831.1236,2.3791,2.61,2.6145,3.4013,2.3675,2.64,2.2679,,
2022-03-14,2.2148,2.5153,49064.7729,2.3391,2.57,2.5916,3.3993,2.3667,2.6345,2.4062,,
2022-03-15,2.3003,2.6177,47635.2954,2.3453,2.625,2.6466,3.414,2.35,2.595,2.3686,,
2022-03-16,2.2749,2.6152,46359.9292,2.3694,2.61,2.6316,3.4274,2.3838,2.6325,2.3553,,
2022-03-17,2.2276,2.6166,45256.1379,2.3691,2.61,2.6383,3.4324,2.38,2.61,2.4392,,
2022-03-18,2.1826,2.5814,44180.5091,2.3588,2.59,2.6129,3.39,2.3778,2.6329,2.3576,,
2022-03-21,2.224,2.657,46501.3196,2.3597,2.585,2.6151,3.3911,2.365,2.6267,2.4217,,
2022-03-22,2.2139,2.6046,46900.7872,2.3685,2.61,2.6223,3.4014,2.3617,2.6233,2.3123,,
2022-03-23,2.2106,2.6695,45336.7782,2.3691,2.61,2.6323,3.3714,2.374,2.63,2.3449,,
2022-03-24,2.1769,2.5905,47249.8802,2.3691,2.61,2.6428,3.3614,2.37,2.6133,2.5198,,
2022-03-25,2.8835,2.6115,46718.0943,2.3691,2.6,2.6328,3.3455,2.4,2.6533,2.2828,,
2022-03-28,3.0039,2.6024,45265.5082,2.3491,2.605,2.636,3.3255,2.36,2.642,2.3938,,
2022-03-29,3.1069,2.7525,42500.8652,2.3341,2.605,2.6198,3.3139,2.3,2.642,2.4665,,
2022-03-30,3.1266,2.7069,40061.2115,2.3341,2.59,2.6,3.297,2.325,2.635,2.418,,
2022-03-31,2.7457,2.7823,26470.5183,2.3344,2.555,2.5967,3.287,2.32,2.6225,2.8907,,
2022-04-01,2.1615,2.0872,40509.8113,2.2501,2.54,2.5817,3.2583,,2.5975,2.2112,,
2022-04-02,1.8321,1.9064,17512.7894,2.2206,2.515,2.5567,3.2483,2.3,2.575,1.998,,
2022-04-06,2.1756,2.2938,54121.6648,2.2593,2.49,2.542,3.2354,2.3,2.51,2.3648,,
2022-04-07,2.1368,2.3624,50472.5796,2.2425,2.48,2.5133,3.2054,2.24,2.47,2.3721,,
2022-04-08,2.0127,2.4076,49632.0189,2.2458,2.47,2.5097,3.2063,2.2,2.4913,2.1564,,
2022-04-11,2.0123,2.356,47456.4246,2.249,2.48,2.5099,3.1963,2.2,2.48,2.1193,,
2022-04-12,2.0064,2.3852,44518.2217,2.284,2.5,2.5216,3.2015,2.2,2.4971,2.372,,
2022-04-13,1.991,2.3969,49876.9351,2.2851,2.495,2.5136,3.1886,2.28,2.5171,2.1911,,
2022-04-14,1.9655,2.3867,52099.8008,2.244,2.47,2.4804,3.1765,2.2883,2.47,2.3243,,
2022-04-15,1.8744,2.3786,54305.0268,2.189,2.46,2.4805,3.1865,2.24,2.4956,2.0559,,
2022-04-18,1.9049,2.3793,55553.1221,2.2398,2.49,2.5052,3.1915,2.258,2.4667,2.0571,,
2022-04-19,1.8699,2.3267,55950.8162,2.2038,2.47,2.4877,3.1939,2.225,2.5017,2.1794,,
2022-04-20,1.8446,2.2642,60656.4809,2.1795,2.455,2.4828,3.1963,2.2357,2.485,2.1141,,
2022-04-21,1.7979,2.2565,61505.9257,2.1551,2.44,2.4657,3.2015,2.2033,2.4933,2.2202,,
2022-04-22,1.7185,2.2321,59115.3395,2.1347,2.41,2.4516,3.1921,2.15,2.4456,1.8677,,
2022-04-24,1.7786,2.0038,27704.5426,2.1297,2.4,2.4327,3.2,2.12,2.4217,1.9573,,
2022-04-25,1.9089,2.328,59548.8416,2.0859,2.4,2.4078,3.1948,2.06,2.4175,1.8479,,
2022-04-26,1.8798,2.2484,58209.249,2.0679,2.39,2.409,3.1962,2.065,2.414,1.8573,,
2022-04-27,1.9135,2.2624,56953.4716,2.0534,2.38,2.4008,3.2017,2.05,2.386,1.8451,,
2022-04-28,2.0467,2.2653,50232.1463,2.0475,2.405,2.4063,3.1916,2.0,,1.961,,
2022-04-29,2.0304,2.2195,32355.5065,2.0424,2.39,2.3808,3.1945,2.05,2.4,2.0449,,
2022-05-05,1.8754,1.9631,57124.2695,2.0388,2.39,2.3808,3.2145,2.05,,2.2191,,
2022-05-06,1.8286,1.9716,54970.3155,2.0342,2.385,2.3827,3.2124,2.0333,2.4025,1.9343,,
2022-05-07,1.6434,1.6963,24896.9691,2.0235,2.37,2.3677,3.2116,2.035,2.414,1.8805,,
2022-05-09,1.8036,2.0683,55443.4506,2.0127,2.37,2.3677,3.1957,2.0343,2.4,1.9198,,
2022-05-10,1.7104,2.0584,56773.9697,1.9916,2.355,2.3527,3.1658,2.02,2.3871,1.9934,,
2022-05-11,1.6573,2.0635,58976.4098,1.9811,2.34,2.3471,3.1583,2.03,2.4025,1.889,,
2022-05-12,1.6464,2.1489,63617.2522,1.9216,2.335,2.3327,3.1098,1.9,2.315,2.0896,,
2022-05-13,1.6313,2.0903,60768.3251,1.8507,2.3,2.3167,3.1089,1.88,2.3425,1.8303,,
2022-05-16,1.6508,2.1168,60249.0783,1.8089,2.3,2.3068,3.0989,1.82,2.3217,1.8283,,
2022-05-17,1.6555,2.0381,57793.9094,1.7946,2.29,2.2968,3.0852,1.8033,2.315,1.8691,,
2022-05-18,1.665,2.0737,58518.6199,1.7788,2.27,2.2726,3.0552,1.8075,2.2967,1.8208,,
2022-05-19,1.6781,1.9915,61907.3052,1.7688,2.255,2.2544,3.0336,1.85,2.2875,2.063,,
2022-05-20,1.686,2.1157,59922.931,1.7833,2.28,2.3026,3.0429,1.77,2.2783,1.8315,,
2022-05-23,1.6675,2.0674,60712.3562,1.809,2.27,2.3001,3.0379,1.7,2.3125,1.7865,,
2022-05-24,1.6566,2.0107,59154.6484,1.7888,2.31,2.2999,3.0387,1.7067,2.2983,1.9129,,
2022-05-25,1.8656,1.993,58748.6572,1.8188,2.33,2.2876,3.0344,1.755,2.31,1.7439,,
2022-05-26,1.8791,2.1388,58335.0727,1.809,2.27,2.2797,3.017,1.7786,2.35,1.8538,,
2022-05-27,1.8246,2.3364,55412.7507,1.8088,2.29,2.2788,3.0047,1.8033,2.2913,1.7407,,
2022-05-30,1.8823,2.0516,52531.9167,1.8104,2.2912,2.2978,3.0258,1.7,2.3086,1.8118,,
2022-05-31,1.8408,2.1105,38412.2728,1.8192,2.3,2.3029,3.0408,,2.27,2.0982,,
2022-06-01,1.6861,1.7862,56503.1898,1.8089,2.305,2.3017,3.0544,1.75,2.29,1.8466,,
2022-06-02,1.674,1.9185,59366.6564,1.8176,2.33,2.3418,3.0544,,2.3233,1.979,,
2022-06-06,1.6864,1.8388,63295.2113,1.8817,2.4,2.3895,3.0947,,2.3183,1.835,,
2022-06-07,1.6897,2.0148,60896.2649,1.9389,2.41,2.4224,3.0647,1.85,2.38,1.8982,,
2022-06-08,1.6721,2.1215,60965.117,1.9078,2.37,2.4145,3.0647,,2.401,1.8544,,
2022-06-09,1.6663,2.0699,61344.0355,1.8908,2.38,2.427,3.0524,1.88,2.4167,2.0403,,
2022-06-10,1.6326,2.0069,58943.0682,1.879,2.375,2.4197,3.0724,1.91,2.406,1.7597,,
2022-06-13,1.6553,2.1255,62293.9428,1.8741,2.38,2.4262,3.0722,1.91,2.3914,1.8155,,
2022-06-14,1.6506,2.0522,59843.8778,1.85,2.38,2.4187,3.0689,1.8,2.4143,1.8854,,
2022-06-15,1.6524,2.0293,62582.5225,1.859,2.37,2.4068,3.0689,1.7925,2.4044,1.8477,,
2022-06-16,1.6824,2.0806,62924.8657,1.8182,2.36,2.398,3.0793,1.75,2.425,2.079,,
2022-06-17,1.7047,2.1139,61402.0897,1.8121,2.315,2.36,3.0802,1.78,2.3788,1.7971,,
2022-06-20,1.7221,2.0761,64583.3414,1.809,2.335,2.3756,3.1,1.75,2.3,1.9392,,
2022-06-21,1.7662,2.1894,63640.7952,1.819,2.34,2.378,3.0843,1.715,2.3125,1.994,,
2022-06-22,1.7578,2.1319,63046.688,1.8057,2.31,2.3683,3.0761,1.7575,2.3,1.9483,,
2022-06-23,1.7263,2.1765,64158.1761,1.769,2.29,2.3486,3.0795,1.775,2.275,2.214,,
2022-06-24,2.2478,2.2175,63435.0383,1.7773,2.29,2.3137,3.1042,1.76,2.295,1.9286,,
2022-06-27,2.3592,2.2764,62536.2512,1.8089,2.325,2.3665,3.1143,1.82,2.305,2.0499,,
2022-06-28,2.3831,2.3973,56471.2359,1.8194,2.32,2.3495,3.1244,1.81,2.338,2.1274,,
2022-06-29,2.4861,2.4258,52146.2323,1.819,2.305,2.3516,3.1159,1.8171,2.33,2.187,,
2022-06-30,2.7078,2.1224,34777.604,1.7893,2.28,2.3402,3.1085,,2.28,2.9849,,
2022-07-01,1.7633,1.6763,56915.819,1.6391,2.285,2.3257,3.119,,2.302,1.9039,,
2022-07-04,1.7004,1.794,61289.5108,1.7363,2.32,2.363,3.1302,,2.3,1.8186,,
2022-07-05,1.7175,1.8762,61098.1008,1.8381,2.335,2.3683,3.1553,,2.31,1.8571,,
2022-07-06,1.7054,1.8987,63480.6367,1.7991,2.31,2.3533,3.1658,1.72,2.322,1.8411,,
2022-07-07,1.6543,1.8525,62895.5339,1.7625,2.305,2.3523,3.1421,1.785,2.3333,2.068,,
2022-07-08,1.616,1.8301,62941.4376,1.7323,2.285,2.3444,3.1227,,2.3263,1.7875,,
2022-07-11,1.6262,1.9744,63515.247,1.8019,2.29,2.3834,3.1067,1.785,2.335,1.8035,,
2022-07-12,1.6363,1.884,63566.6022,1.8197,2.275,2.3383,3.1022,1.7525,2.3283,1.8375,,
2022-07-13,1.6294,2.028,63604.2591,1.8132,2.255,2.3183,3.0933,1.725,2.3083,1.8538,,
2022-07-14,1.6141,1.8872,64124.8253,1.8108,2.255,2.2854,3.0694,1.84,2.34,2.0478,,
2022-07-15,1.5871,1.8941,64786.8321,1.7109,2.195,2.2716,3.0561,1.7967,2.2733,1.766,,
2022-07-18,1.6355,2.0262,66408.0784,1.7091,2.14,2.2259,3.0543,1.7675,2.205,1.7914,,
2022-07-19,1.6251,1.9889,65327.0807,1.7191,2.16,2.2107,3.0243,1.73,2.16,1.8689,,
2022-07-20,1.6275,1.9487,65296.5362,1.7191,2.16,2.192,3.0045,1.7133,2.16,1.8168,,
2022-07-21,1.6209,2.0712,66845.8925,1.7106,2.145,2.1753,2.987,1.7433,2.1333,2.0671,,
2022-07-22,1.5669,1.8737,66628.8648,1.7161,2.155,2.1772,2.9974,1.71,2.1588,1.7488,,
2022-07-25,1.789,1.9413,68275.5936,1.7091,2.155,2.1652,2.9824,1.75,2.19,1.7085,,
2022-07-26,1.7363,2.0448,65257.8541,1.6897,2.12,2.1235,2.9736,1.715,2.17,1.712,,
2022-07-27,1.6884,1.9061,63205.1074,1.639,2.11,2.1208,2.9401,1.752,2.1463,1.6797,,
2022-07-28,1.6673,1.8611,58384.3104,1.6391,2.125,2.1433,2.9431,1.6,2.125,1.771,,
2022-07-29,1.7035,1.7471,40625.948,1.6191,2.045,2.0954,2.925,1.6,,1.6938,,
2022-08-01,1.571,1.6705,65753.6562,1.5757,1.96,2.0445,2.897,1.55,2.0517,1.7188,,
2022-08-02,1.5337,1.6372,67536.2363,1.5271,1.94,2.0036,2.8826,1.5,1.9667,1.742,,
2022-08-03,1.4688,1.5652,69363.3575,1.5098,1.94,1.9854,2.8935,,1.928,1.5853,,
2022-08-04,1.4609,1.5343,70472.1454,1.4992,1.9,1.93,2.8789,,1.94,1.7919,,
2022-08-05,1.4368,1.5683,68676.4374,1.4898,1.92,1.9385,2.8939,,1.88,1.5516,,
2022-08-08,1.4457,1.5307,70627.139,1.4803,1.94,1.9607,2.897,1.37,1.85,1.5592,,
2022-08-09,1.4509,1.6722,70324.3893,1.4894,1.99,2.0167,2.9313,1.35,1.925,1.6063,,
2022-08-10,1.4821,1.6881,68923.8872,1.4943,1.99,2.0126,2.9313,1.376,1.85,1.566,,
2022-08-11,1.463,1.7181,68472.2056,1.5093,2.02,2.0632,2.936,1.2933,1.95,1.7845,,
2022-08-12,1.4511,1.5956,66411.3485,1.5093,2.02,2.0576,2.9394,1.28,2.0233,1.5636,,
2022-08-15,1.4695,1.6366,68344.7944,1.4853,1.905,1.9631,2.8976,1.28,2.0267,1.5547,,
2022-08-16,1.477,1.682,70309.7455,1.4493,1.895,1.9105,2.8431,1.3,1.9186,1.5982,,
2022-08-17,1.5624,1.7639,68779.8051,1.4693,1.92,1.9495,2.8481,1.28,1.89,1.5869,,
2022-08-18,1.5685,1.92,67837.7877,1.4893,1.91,1.9585,2.8442,1.28,2.02,1.7602,,
2022-08-19,1.5608,1.6613,67785.0362,1.4993,1.91,1.9479,2.8366,1.3,1.9433,1.6688,,
2022-08-22,1.557,1.6664,68111.7866,1.5015,1.93,1.9507,2.8442,,,1.6502,,
2022-08-23,1.5335,1.8043,69255.0471,1.5043,1.94,1.9771,2.8505,1.3,1.975,1.7375,,
2022-08-24,1.5198,1.7838,69004.2901,1.5043,1.965,2.0002,2.8619,,,1.6095,,
2022-08-25,1.712,1.6491,66709.8094,1.5102,1.985,2.0452,2.8872,,1.985,1.6431,,
2022-08-26,1.7981,2.2166,63404.7141,1.5593,1.99,2.0406,2.9172,1.46,1.9967,1.7114,,
2022-08-29,1.791,1.7594,61204.7477,1.5593,1.97,2.0367,2.9166,1.46,2.015,1.7511,,
2022-08-30,1.7868,1.8274,55306.934,1.554,1.94,1.9999,2.9116,,1.9888,1.7479,,
2022-08-31,1.6932,1.8572,38443.7009,1.5493,1.94,1.9979,2.8883,,1.9483,1.9072,,
2022-09-01,1.5602,1.5309,60649.7653,1.5393,1.95,1.9957,2.8862,,2.01,1.7853,,
2022-09-02,1.5833,1.5435,63900.5657,1.5343,1.945,1.9947,2.8762,1.4333,1.964,1.6299,,
2022-09-05,1.5517,1.4903,67077.1506,1.5343,1.935,1.9876,2.8678,1.4,1.9644,1.6331,,
2022-09-06,1.5385,1.5281,67607.8213,1.5293,1.93,1.9798,2.8782,,1.9811,1.701,,
2022-09-07,1.5563,1.5168,67164.6836,1.5293,1.935,1.9781,2.8688,1.38,1.98,1.6866,,
2022-09-08,1.5666,1.5189,69759.9441,1.5393,1.945,1.9944,2.8744,,1.9,1.7635,,
2022-09-09,1.572,1.5642,69624.7507,1.5393,1.94,1.9856,2.8671,1.38,1.985,1.6158,,
2022-09-13,1.5907,1.7604,73112.453,1.5472,1.95,2.0002,2.8796,,1.97,1.7396,,
2022-09-14,1.6156,1.8771,68775.5595,1.5493,1.955,2.0012,2.8873,1.38,1.96,1.6964,,
2022-09-15,1.6266,1.8559,69694.7105,1.5593,1.951,1.9972,2.888,,1.96,1.8664,1.65,0.25
2022-09-16,1.6631,1.9206,67363.3369,1.5793,1.975,2.0234,2.8972,,1.9833,1.8188,,
2022-09-19,1.7182,1.9791,64187.332,1.6522,1.99,2.038,2.8899,1.38,1.9833,1.8108,,
2022-09-20,1.7812,2.0944,67424.009,1.65,1.985,2.0337,2.8908,,2.0171,1.9579,,
2022-09-21,1.7476,2.0809,66805.0179,1.65,1.975,2.0169,2.8807,1.4,2.0133,1.8813,,
2022-09-22,1.7001,2.0913,67606.894,1.6494,1.975,2.0111,2.8763,,,1.9372,,
2022-09-23,1.6611,2.1039,67229.7679,1.6519,1.9825,2.0243,2.882,1.5,2.02,1.8175,,
2022-09-26,1.794,2.1949,66587.9411,1.6897,1.99,2.0544,2.9138,1.4,2.032,1.9647,,
2022-09-27,1.8493,2.3646,60245.6074,1.8219,2.01,2.0875,2.9239,,2.0,2.1837,,
2022-09-28,1.8653,2.2813,51413.961,1.7342,2.005,2.0973,2.9474,,2.032,2.1633,,
2022-09-29,2.2964,2.4366,44323.9652,1.6992,2.01,2.1062,2.8884,,2.0233,2.5101,,
2022-09-30,2.1751,2.4416,26045.2515,1.6643,1.99,2.1038,2.9104,,,2.1322,,
2022-10-08,1.6526,1.5915,22936.534,1.6154,1.97,2.0838,2.9054,,1.95,1.9322,,
2022-10-09,1.4583,1.3917,18087.5219,1.6222,1.965,2.0788,2.9112,1.45,,1.8155,,
2022-10-10,1.5987,1.7619,57257.9971,1.6965,1.975,2.0611,2.8844,1.54,2.004,1.6683,,
2022-10-11,1.6929,1.8386,64711.1012,1.6999,1.99,2.0638,2.8739,1.55,2.0178,1.8106,,
2022-10-12,1.6802,1.7794,66691.8554,1.7739,1.995,2.0579,2.8725,1.65,2.022,1.7589,,
2022-10-13,1.6582,1.7777,66481.8084,1.7514,1.9975,2.0548,2.8708,1.6375,2.038,2.1928,,
2022-10-14,1.6123,1.7819,65903.9359,1.7413,2.0,2.0496,2.8536,1.65,2.026,1.6637,,
2022-10-17,1.5906,1.7859,68717.8952,1.754,2.0,2.0532,2.8421,1.65,2.03,1.7063,,
2022-10-18,1.6023,1.9006,69776.9941,1.759,2.005,2.0472,2.8303,1.7,2.0471,1.7711,,
2022-10-19,1.6243,1.828,68702.6266,1.7432,2.0,2.0371,2.8003,1.6933,2.0489,1.6989,,
2022-10-20,1.6284,1.7925,67912.0494,1.7422,2.01,2.0468,2.8142,,2.13,2.115,,
2022-10-21,1.6755,1.889,63151.0408,1.7891,2.03,2.0615,2.7967,1.7,2.025,1.7837,,
2022-10-24,1.7588,1.9142,55443.2409,1.7896,2.0375,2.0759,2.8003,1.675,2.0867,1.8347,,
2022-10-25,2.6726,2.1288,51397.3449,1.84,2.05,2.0982,2.8004,1.7,,2.1596,,
2022-10-26,2.3993,2.1232,43574.08,1.8389,2.03,2.0874,2.8058,1.7,2.03,2.1468,,
2022-10-27,2.2025,2.0458,43654.3345,1.8389,2.02,2.0802,2.796,,2.052,2.176,,
2022-10-28,1.98,2.0949,44895.5612,1.839,2.01,2.0657,2.7824,1.86,2.0611,2.0377,,
2022-10-31,1.9912,2.7689,30966.2372,1.8518,2.02,2.0699,2.7648,1.8,2.04,2.0124,,
2022-11-01,1.9347,1.7416,45687.3729,1.8598,2.04,2.0975,2.7736,1.68,2.0557,1.9407,,
2022-11-02,1.7872,1.8124,53198.9688,1.8739,2.045,2.1111,2.7692,,2.0414,1.8931,,
2022-11-03,1.6595,1.7512,59046.5057,1.8739,2.055,2.1093,2.7645,1.83,2.0667,2.2168,,
2022-11-04,1.6792,1.7242,58445.2717,1.8767,2.085,2.1393,2.7781,1.8,2.0786,1.8316,,
2022-11-07,1.7269,1.8578,54331.2229,1.9116,2.105,2.1514,2.7768,1.8833,2.11,1.8738,,
2022-11-08,1.9299,1.9368,52522.2064,2.0058,2.155,2.1945,2.7841,1.91,2.122,1.9309,,
2022-11-09,1.9744,1.9597,48459.084,2.0289,2.16,2.227,2.7799,2.04,2.1475,1.9593,,
2022-11-10,1.9037,1.9742,48413.3537,2.068,2.22,2.2734,2.7942,1.994,2.3,2.261,,
