,V.DCE_open,V.DCE_high,V.DCE_low,V.DCE_close,V.DCE_volume
2017-05-23,6220.0,6255.0,6140.0,6155.0,206986.0
2017-05-24,6160.0,6185.0,5945.0,6035.0,310188.0
2017-05-25,6040.0,6120.0,5975.0,6040.0,244294.0
2017-05-26,5980.0,6000.0,5865.0,5955.0,203294.0
2017-05-31,5955.0,6060.0,5915.0,5935.0,269396.0
2017-06-01,5950.0,6180.0,5925.0,6150.0,370310.0
2017-06-02,6130.0,6145.0,5870.0,5875.0,320560.0
2017-06-05,5925.0,5935.0,5795.0,5845.0,269562.0
2017-06-06,5860.0,5905.0,5760.0,5845.0,209696.0
2017-06-07,5870.0,5920.0,5815.0,5860.0,188224.0
2017-06-08,5815.0,5935.0,5795.0,5875.0,205668.0
2017-06-09,5875.0,5920.0,5855.0,5880.0,144168.0
2017-06-12,5920.0,6095.0,5910.0,6070.0,235272.0
2017-06-13,6070.0,6080.0,5965.0,5995.0,192160.0
2017-06-14,6010.0,6030.0,5900.0,5975.0,262810.0
2017-06-15,5925.0,5995.0,5850.0,5890.0,283718.0
2017-06-16,5910.0,5975.0,5855.0,5880.0,207106.0
2017-06-19,5885.0,5920.0,5805.0,5825.0,256514.0
2017-06-20,5810.0,5835.0,5730.0,5825.0,207714.0
2017-06-21,5785.0,5930.0,5785.0,5900.0,275468.0
2017-06-22,5920.0,5940.0,5865.0,5900.0,201328.0
2017-06-23,5915.0,6090.0,5915.0,6060.0,269012.0
2017-06-26,6075.0,6145.0,6040.0,6145.0,179588.0
2017-06-27,6130.0,6200.0,6105.0,6195.0,168426.0
2017-06-28,6200.0,6220.0,6110.0,6175.0,161200.0
2017-06-29,6195.0,6375.0,6155.0,6330.0,280272.0
2017-06-30,6320.0,6395.0,6310.0,6370.0,203372.0
2017-07-03,6410.0,6455.0,6355.0,6390.0,171148.0
2017-07-04,6390.0,6460.0,6275.0,6305.0,300546.0
2017-07-05,6350.0,6520.0,6340.0,6470.0,328156.0
2017-07-06,6430.0,6565.0,6415.0,6560.0,220034.0
2017-07-07,6520.0,6635.0,6520.0,6610.0,204786.0
2017-07-10,6600.0,6660.0,6560.0,6605.0,182100.0
2017-07-11,6635.0,6715.0,6575.0,6675.0,299890.0
2017-07-12,6705.0,6720.0,6555.0,6590.0,236270.0
2017-07-13,6590.0,6645.0,6510.0,6620.0,228950.0
2017-07-14,6605.0,6645.0,6495.0,6555.0,212850.0
2017-07-17,6595.0,6630.0,6505.0,6545.0,251828.0
2017-07-18,6560.0,6685.0,6480.0,6640.0,346450.0
2017-07-19,6665.0,6795.0,6660.0,6785.0,236214.0
2017-07-20,6760.0,7025.0,6725.0,6790.0,498204.0
2017-07-21,6720.0,6900.0,6700.0,6860.0,335670.0
2017-07-24,6790.0,6885.0,6755.0,6830.0,235614.0
2017-07-25,6855.0,6945.0,6845.0,6865.0,212022.0
2017-07-26,6900.0,6930.0,6750.0,6800.0,272040.0
2017-07-27,6825.0,6975.0,6790.0,6910.0,298482.0
2017-07-28,6910.0,6940.0,6805.0,6830.0,273748.0
2017-07-31,6850.0,6920.0,6700.0,6835.0,270912.0
2017-08-01,6850.0,6950.0,6810.0,6890.0,213430.0
2017-08-02,6880.0,7170.0,6870.0,7135.0,457846.0
2017-08-03,7140.0,7170.0,7065.0,7090.0,193760.0
2017-08-04,7100.0,7380.0,7100.0,7370.0,274548.0
2017-08-07,7395.0,7435.0,7100.0,7355.0,277496.0
2017-08-08,7355.0,7515.0,7315.0,7465.0,207832.0
2017-08-09,7420.0,7495.0,7325.0,7400.0,208618.0
2017-08-10,7385.0,7565.0,7340.0,7530.0,253688.0
2017-08-11,7500.0,7580.0,7160.0,7265.0,521004.0
2017-08-14,7295.0,7345.0,7210.0,7220.0,244482.0
2017-08-15,7180.0,7205.0,6970.0,7035.0,414068.0
2017-08-16,7010.0,7095.0,6955.0,7005.0,317540.0
2017-08-17,7150.0,7240.0,7065.0,7120.0,339058.0
2017-08-18,7095.0,7400.0,7090.0,7310.0,456150.0
2017-08-21,7360.0,7450.0,7265.0,7360.0,352964.0
2017-08-22,7350.0,7490.0,7255.0,7440.0,402808.0
2017-08-23,7375.0,7380.0,7190.0,7265.0,388382.0
2017-08-24,7320.0,7450.0,7315.0,7355.0,293064.0
2017-08-25,7435.0,7555.0,7390.0,7480.0,346118.0
2017-08-28,7355.0,7565.0,7310.0,7505.0,346886.0
2017-08-29,7505.0,7610.0,7425.0,7510.0,389646.0
2017-08-30,7470.0,7520.0,7390.0,7515.0,272602.0
2017-08-31,7460.0,7640.0,7450.0,7620.0,357356.0
2017-09-01,7640.0,7845.0,7640.0,7835.0,403984.0
2017-09-04,7950.0,7975.0,7730.0,7755.0,329016.0
2017-09-05,7755.0,7890.0,7735.0,7880.0,311304.0
2017-09-06,7815.0,7880.0,7740.0,7815.0,328212.0
2017-09-07,7860.0,7920.0,7540.0,7625.0,504480.0
2017-09-08,7640.0,7695.0,7525.0,7545.0,405572.0
2017-09-11,7460.0,7565.0,7315.0,7550.0,451948.0
2017-09-12,7650.0,7675.0,7510.0,7665.0,367166.0
2017-09-13,7655.0,7685.0,7275.0,7345.0,563038.0
2017-09-14,7365.0,7395.0,7250.0,7275.0,402750.0
2017-09-15,7285.0,7305.0,7060.0,7140.0,458612.0
2017-09-18,7120.0,7220.0,7060.0,7165.0,400300.0
2017-09-19,7180.0,7215.0,6990.0,7005.0,369878.0
2017-09-20,7065.0,7075.0,6900.0,6940.0,420004.0
2017-09-21,6915.0,6945.0,6730.0,6765.0,432614.0
2017-09-22,6740.0,6800.0,6665.0,6755.0,325788.0
2017-09-25,6770.0,6850.0,6650.0,6765.0,385076.0
2017-09-26,6800.0,6875.0,6780.0,6855.0,297104.0
2017-09-27,6890.0,6890.0,6820.0,6830.0,204156.0
2017-09-28,6710.0,6715.0,6510.0,6620.0,380936.0
2017-09-29,6680.0,6705.0,6595.0,6690.0,187202.0
2017-10-09,6705.0,6795.0,6405.0,6450.0,388798.0
2017-10-10,6465.0,6505.0,6360.0,6375.0,278660.0
2017-10-11,6405.0,6505.0,6375.0,6390.0,323254.0
2017-10-12,6430.0,6435.0,6270.0,6420.0,424482.0
2017-10-13,6435.0,6525.0,6410.0,6490.0,386646.0
2017-10-16,6530.0,6565.0,6290.0,6410.0,525660.0
2017-10-17,6365.0,6510.0,6275.0,6415.0,515982.0
2017-10-18,6435.0,6490.0,6395.0,6420.0,291902.0
2017-10-19,6335.0,6390.0,6200.0,6315.0,544066.0
2017-10-20,6360.0,6530.0,6300.0,6530.0,481170.0
2017-10-23,6455.0,6540.0,6435.0,6490.0,362916.0
2017-10-24,6525.0,6660.0,6500.0,6520.0,479336.0
2017-10-25,6550.0,6625.0,6410.0,6460.0,429528.0
2017-10-26,6450.0,6495.0,6405.0,6410.0,369792.0
2017-10-27,6410.0,6500.0,6360.0,6435.0,403426.0
2017-10-30,6475.0,6620.0,6455.0,6580.0,451188.0
2017-10-31,6570.0,6575.0,6305.0,6340.0,485284.0
2017-11-01,6355.0,6420.0,6220.0,6235.0,415744.0
2017-11-02,6310.0,6370.0,6245.0,6325.0,443900.0
2017-11-03,6330.0,6380.0,6280.0,6315.0,326456.0
2017-11-06,6360.0,6490.0,6325.0,6455.0,467160.0
2017-11-07,6490.0,6525.0,6420.0,6460.0,382910.0
2017-11-08,6420.0,6475.0,6380.0,6435.0,329692.0
2017-11-09,6485.0,6580.0,6355.0,6380.0,602970.0
2017-11-10,6375.0,6470.0,6375.0,6410.0,422588.0
2017-11-13,6430.0,6430.0,6300.0,6375.0,393456.0
2017-11-14,6390.0,6405.0,6315.0,6320.0,315584.0
2017-11-15,6190.0,6235.0,6035.0,6035.0,506230.0
2017-11-16,6010.0,6040.0,5905.0,5930.0,423256.0
2017-11-17,5920.0,6050.0,5920.0,6005.0,372880.0
2017-11-20,6045.0,6070.0,5975.0,6015.0,362932.0
2017-11-21,6015.0,6085.0,5960.0,5990.0,394130.0
2017-11-22,6020.0,6245.0,6010.0,6220.0,608038.0
2017-11-23,6260.0,6350.0,6235.0,6270.0,423520.0
2017-11-24,6310.0,6340.0,6215.0,6290.0,288396.0
2017-11-27,6300.0,6370.0,6070.0,6140.0,541072.0
2017-11-28,6105.0,6185.0,6105.0,6155.0,290028.0
2017-11-29,6225.0,6305.0,6200.0,6260.0,168562.0
2017-11-30,6290.0,6340.0,6065.0,6140.0,368000.0
2017-12-01,6120.0,6335.0,6100.0,6300.0,479538.0
2017-12-04,6385.0,6520.0,6365.0,6470.0,615428.0
2017-12-05,6470.0,6600.0,6400.0,6435.0,543610.0
2017-12-06,6425.0,6645.0,6410.0,6645.0,517894.0
2017-12-07,6605.0,6670.0,6325.0,6430.0,776574.0
2017-12-08,6460.0,6845.0,6450.0,6775.0,949804.0
2017-12-11,6790.0,6835.0,6690.0,6755.0,660096.0
2017-12-12,6790.0,6840.0,6710.0,6755.0,519006.0
2017-12-13,6735.0,6795.0,6585.0,6670.0,575422.0
2017-12-14,6670.0,6785.0,6610.0,6620.0,679314.0
2017-12-15,6635.0,6685.0,6550.0,6625.0,437546.0
2017-12-18,6730.0,6770.0,6640.0,6685.0,542470.0
2017-12-19,6670.0,6840.0,6660.0,6715.0,633986.0
2017-12-20,6740.0,6790.0,6705.0,6720.0,404526.0
2017-12-21,6685.0,6705.0,6565.0,6570.0,505460.0
2017-12-22,6580.0,6645.0,6540.0,6635.0,365860.0
2017-12-25,6620.0,6685.0,6510.0,6550.0,415534.0
2017-12-26,6575.0,6720.0,6515.0,6695.0,495646.0
2017-12-27,6705.0,6725.0,6580.0,6595.0,439592.0
2017-12-28,6600.0,6620.0,6560.0,6590.0,286800.0
2017-12-29,6635.0,6690.0,6605.0,6655.0,352994.0
2018-01-02,6650.0,6860.0,6650.0,6780.0,680214.0
2018-01-03,6790.0,6815.0,6750.0,6770.0,261066.0
2018-01-04,6785.0,6825.0,6735.0,6825.0,379094.0
2018-01-05,6820.0,6920.0,6770.0,6830.0,560400.0
2018-01-08,6805.0,6880.0,6805.0,6830.0,238840.0
2018-01-09,6840.0,6870.0,6775.0,6795.0,263948.0
2018-01-10,6820.0,6840.0,6750.0,6760.0,342434.0
2018-01-11,6760.0,6790.0,6705.0,6740.0,328100.0
2018-01-12,6730.0,6840.0,6710.0,6825.0,381962.0
2018-01-15,6845.0,6865.0,6780.0,6810.0,297108.0
2018-01-16,6815.0,6845.0,6615.0,6630.0,558812.0
2018-01-17,6635.0,6660.0,6540.0,6570.0,285300.0
2018-01-18,6560.0,6650.0,6560.0,6625.0,252736.0
2018-01-19,6610.0,6690.0,6585.0,6670.0,302360.0
2018-01-22,6695.0,6705.0,6650.0,6680.0,200236.0
2018-01-23,6690.0,6745.0,6635.0,6720.0,355290.0
2018-01-24,6735.0,6840.0,6730.0,6820.0,317580.0
2018-01-25,6855.0,6905.0,6835.0,6855.0,304752.0
2018-01-26,6835.0,6975.0,6805.0,6930.0,476556.0
2018-01-29,6945.0,6995.0,6870.0,6875.0,301770.0
2018-01-30,6865.0,6885.0,6805.0,6845.0,285942.0
2018-01-31,6800.0,6930.0,6800.0,6890.0,325688.0
2018-02-01,6900.0,6915.0,6700.0,6710.0,412322.0
2018-02-02,6740.0,6760.0,6680.0,6720.0,279706.0
2018-02-05,6695.0,6795.0,6690.0,6790.0,263782.0
2018-02-06,6765.0,6795.0,6705.0,6745.0,274374.0
2018-02-07,6750.0,6850.0,6750.0,6790.0,316476.0
2018-02-08,6770.0,6770.0,6635.0,6755.0,404444.0
2018-02-09,6735.0,6790.0,6685.0,6715.0,285758.0
2018-02-12,6715.0,6730.0,6595.0,6640.0,325218.0
2018-02-13,6640.0,6660.0,6605.0,6625.0,127696.0
2018-02-14,6620.0,6655.0,6515.0,6535.0,289068.0
2018-02-22,6565.0,6595.0,6515.0,6535.0,201908.0
2018-02-23,6580.0,6640.0,6560.0,6595.0,272166.0
2018-02-26,6630.0,6685.0,6540.0,6650.0,407316.0
2018-02-27,6655.0,6675.0,6565.0,6595.0,323728.0
2018-02-28,6570.0,6705.0,6570.0,6685.0,321304.0
2018-03-01,6675.0,6810.0,6630.0,6785.0,439794.0
2018-03-02,6780.0,6830.0,6740.0,6795.0,245632.0
2018-03-05,6795.0,6805.0,6635.0,6655.0,335014.0
2018-03-06,6680.0,6685.0,6575.0,6600.0,341920.0
2018-03-07,6600.0,6660.0,6560.0,6595.0,301674.0
2018-03-08,6590.0,6630.0,6390.0,6405.0,539756.0
2018-03-09,6405.0,6470.0,6365.0,6435.0,366284.0
2018-03-12,6475.0,6490.0,6255.0,6265.0,513464.0
2018-03-13,6265.0,6315.0,6245.0,6270.0,240246.0
2018-03-14,6275.0,6385.0,6250.0,6330.0,292170.0
2018-03-15,6320.0,6360.0,6270.0,6305.0,270182.0
2018-03-16,6290.0,6340.0,6235.0,6325.0,306750.0
2018-03-19,6315.0,6360.0,6255.0,6305.0,334146.0
2018-03-20,6275.0,6305.0,6165.0,6235.0,442344.0
2018-03-21,6260.0,6300.0,6240.0,6265.0,225294.0
2018-03-22,6300.0,6400.0,6300.0,6355.0,363422.0
2018-03-23,6305.0,6335.0,6145.0,6255.0,499618.0
2018-03-26,6305.0,6340.0,6265.0,6300.0,317920.0
2018-03-27,6315.0,6375.0,6305.0,6325.0,217620.0
2018-03-28,6300.0,6350.0,6210.0,6210.0,355610.0
2018-03-29,6210.0,6310.0,6185.0,6295.0,402536.0
2018-03-30,6320.0,6470.0,6300.0,6435.0,315508.0
2018-04-02,6465.0,6510.0,6430.0,6495.0,240726.0
2018-04-03,6470.0,6500.0,6455.0,6465.0,156120.0
2018-04-04,6460.0,6490.0,6415.0,6475.0,140408.0
2018-04-09,6590.0,6685.0,6520.0,6680.0,171434.0
2018-04-10,6685.0,6730.0,6635.0,6645.0,205650.0
2018-04-11,6670.0,6690.0,6575.0,6585.0,248994.0
2018-04-12,6600.0,6665.0,6550.0,6645.0,271962.0
2018-04-13,6635.0,6665.0,6570.0,6595.0,246760.0
2018-04-16,6605.0,6660.0,6540.0,6550.0,299226.0
2018-04-17,6550.0,6635.0,6550.0,6590.0,185330.0
2018-04-18,6620.0,6675.0,6595.0,6610.0,255544.0
2018-04-19,6655.0,6780.0,6600.0,6705.0,386288.0
2018-04-20,6685.0,6705.0,6575.0,6630.0,285008.0
2018-04-23,6635.0,6750.0,6630.0,6715.0,274410.0
2018-04-24,6735.0,6795.0,6715.0,6775.0,253736.0
2018-04-25,6765.0,6800.0,6745.0,6770.0,199302.0
2018-04-26,6760.0,6815.0,6740.0,6805.0,215338.0
2018-04-27,6805.0,6945.0,6805.0,6860.0,353218.0
2018-05-02,6860.0,6895.0,6835.0,6860.0,244782.0
2018-05-03,6875.0,6910.0,6815.0,6905.0,218974.0
2018-05-04,6900.0,6945.0,6865.0,6880.0,198586.0
2018-05-07,6905.0,6990.0,6890.0,6990.0,224832.0
2018-05-08,6995.0,7030.0,6955.0,6975.0,187258.0
2018-05-09,6970.0,7005.0,6925.0,6930.0,195676.0
2018-05-10,6950.0,6985.0,6895.0,6900.0,223432.0
2018-05-11,6925.0,6930.0,6865.0,6885.0,203740.0
2018-05-14,6885.0,6980.0,6885.0,6915.0,216452.0
2018-05-15,6930.0,6950.0,6825.0,6845.0,250046.0
2018-05-16,6850.0,6910.0,6825.0,6875.0,260572.0
2018-05-17,6885.0,6900.0,6700.0,6715.0,381432.0
2018-05-18,6760.0,6770.0,6710.0,6730.0,211290.0
2018-05-21,6755.0,6855.0,6710.0,6815.0,235862.0
2018-05-22,6825.0,6840.0,6750.0,6755.0,182896.0
2018-05-23,6755.0,6770.0,6670.0,6680.0,220064.0
2018-05-24,6675.0,6700.0,6660.0,6670.0,110040.0
2018-05-25,6685.0,6725.0,6630.0,6660.0,184548.0
2018-05-28,6645.0,6705.0,6610.0,6655.0,162406.0
2018-05-29,6660.0,6715.0,6660.0,6685.0,151460.0
2018-05-30,6675.0,6745.0,6640.0,6705.0,187412.0
2018-05-31,6735.0,6775.0,6685.0,6710.0,179098.0
2018-06-01,6730.0,6875.0,6715.0,6870.0,287628.0
2018-06-04,6870.0,6910.0,6840.0,6865.0,213406.0
2018-06-05,6870.0,6960.0,6860.0,6955.0,305082.0
2018-06-06,6935.0,6990.0,6890.0,6905.0,252036.0
2018-06-07,6920.0,7010.0,6915.0,7000.0,229700.0
2018-06-08,7020.0,7130.0,6960.0,7125.0,428596.0
2018-06-11,7115.0,7160.0,7065.0,7110.0,304462.0
2018-06-12,7110.0,7130.0,7075.0,7105.0,187946.0
2018-06-13,7095.0,7115.0,6880.0,6985.0,427346.0
2018-06-14,7000.0,7025.0,6905.0,6920.0,272958.0
2018-06-15,6900.0,6945.0,6785.0,6810.0,326704.0
2018-06-19,6810.0,6850.0,6720.0,6730.0,268070.0
2018-06-20,6760.0,6885.0,6735.0,6880.0,240358.0
2018-06-21,6880.0,6945.0,6840.0,6850.0,285316.0
2018-06-22,6860.0,6860.0,6800.0,6835.0,174068.0
2018-06-25,6875.0,6890.0,6740.0,6770.0,255444.0
2018-06-26,6740.0,6785.0,6685.0,6775.0,209728.0
2018-06-27,6820.0,6825.0,6755.0,6780.0,142268.0
2018-06-28,6810.0,6880.0,6800.0,6805.0,248266.0
2018-06-29,6815.0,6900.0,6750.0,6890.0,344930.0
2018-07-02,6890.0,6930.0,6845.0,6865.0,299130.0
2018-07-03,6865.0,6970.0,6860.0,6900.0,352546.0
2018-07-04,6895.0,6940.0,6870.0,6910.0,225714.0
2018-07-05,6900.0,6900.0,6765.0,6810.0,356898.0
2018-07-06,6790.0,6825.0,6730.0,6770.0,227726.0
2018-07-09,6780.0,6850.0,6770.0,6845.0,158748.0
2018-07-10,6860.0,6860.0,6805.0,6840.0,158350.0
2018-07-11,6815.0,6945.0,6780.0,6930.0,352014.0
2018-07-12,6895.0,6965.0,6885.0,6945.0,285930.0
2018-07-13,6950.0,6970.0,6925.0,6940.0,186242.0
2018-07-16,6940.0,6950.0,6850.0,6860.0,227792.0
2018-07-17,6830.0,6880.0,6815.0,6850.0,174950.0
2018-07-18,6865.0,6880.0,6785.0,6865.0,222502.0
2018-07-19,6890.0,6920.0,6855.0,6870.0,182584.0
2018-07-20,6875.0,6965.0,6875.0,6960.0,186894.0
2018-07-23,6960.0,7000.0,6930.0,6965.0,178938.0
2018-07-24,6970.0,7010.0,6890.0,6905.0,261280.0
2018-07-25,6930.0,6955.0,6905.0,6915.0,151448.0
2018-07-26,6920.0,6980.0,6850.0,6920.0,324726.0
2018-07-27,6935.0,7000.0,6925.0,6995.0,190408.0
2018-07-30,6990.0,7100.0,6990.0,7030.0,201924.0
2018-07-31,7055.0,7060.0,7010.0,7045.0,98176.0
2018-08-01,7030.0,7065.0,7010.0,7040.0,117256.0
2018-08-02,7035.0,7095.0,6985.0,7045.0,206998.0
2018-08-03,7065.0,7270.0,7065.0,7180.0,385686.0
2018-08-06,7225.0,7255.0,7125.0,7165.0,167980.0
2018-08-07,7185.0,7285.0,7145.0,7285.0,207412.0
2018-08-08,7205.0,7435.0,7195.0,7380.0,273666.0
2018-08-09,7380.0,7440.0,7340.0,7370.0,196868.0
2018-08-10,7380.0,7455.0,7310.0,7360.0,317832.0
2018-08-13,7360.0,7380.0,7255.0,7350.0,224872.0
2018-08-14,7410.0,7490.0,7330.0,7355.0,261440.0
2018-08-15,7345.0,7405.0,7275.0,7390.0,262524.0
2018-08-16,7270.0,7470.0,7200.0,7415.0,512556.0
2018-08-17,7410.0,7440.0,7285.0,7285.0,341112.0
2018-08-20,7290.0,7335.0,7215.0,7300.0,308996.0
2018-08-21,7315.0,7335.0,7140.0,7180.0,316002.0
2018-08-22,7185.0,7305.0,7185.0,7235.0,305742.0
2018-08-23,7255.0,7370.0,7070.0,7080.0,569164.0
2018-08-24,7100.0,7110.0,6995.0,7025.0,295122.0
2018-08-27,7040.0,7090.0,7020.0,7040.0,190262.0
2018-08-28,7060.0,7085.0,6965.0,7000.0,267150.0
2018-08-29,6995.0,7055.0,6985.0,7000.0,213338.0
2018-08-30,7000.0,7070.0,6995.0,7005.0,218406.0
2018-08-31,7015.0,7080.0,6840.0,6860.0,410298.0
2018-09-03,6865.0,6910.0,6790.0,6815.0,282116.0
2018-09-04,6825.0,6840.0,6755.0,6800.0,245588.0
2018-09-05,6805.0,6845.0,6790.0,6820.0,185386.0
2018-09-06,6840.0,6895.0,6815.0,6860.0,233172.0
2018-09-07,6875.0,6910.0,6825.0,6825.0,204442.0
2018-09-10,6845.0,6895.0,6805.0,6845.0,222020.0
2018-09-11,6830.0,6835.0,6730.0,6735.0,272716.0
2018-09-12,6750.0,6765.0,6650.0,6745.0,320114.0
2018-09-13,6745.0,6800.0,6725.0,6750.0,207918.0
2018-09-14,6740.0,6835.0,6730.0,6785.0,244922.0
2018-09-17,6800.0,6810.0,6630.0,6680.0,354110.0
2018-09-18,6670.0,6705.0,6645.0,6695.0,167292.0
2018-09-19,6695.0,6725.0,6660.0,6675.0,168866.0
2018-09-20,6695.0,6795.0,6690.0,6740.0,245396.0
2018-09-21,6755.0,6800.0,6725.0,6770.0,185822.0
2018-09-25,6805.0,6855.0,6740.0,6745.0,275536.0
2018-09-26,6745.0,6770.0,6620.0,6635.0,341208.0
2018-09-27,6640.0,6685.0,6610.0,6650.0,184364.0
2018-09-28,6600.0,6745.0,6560.0,6720.0,223576.0
2018-10-08,6740.0,6775.0,6685.0,6740.0,154922.0
2018-10-09,6785.0,6830.0,6745.0,6800.0,325422.0
2018-10-10,6805.0,6900.0,6755.0,6880.0,432580.0
2018-10-11,6830.0,6855.0,6685.0,6715.0,409802.0
2018-10-12,6710.0,6745.0,6630.0,6725.0,253680.0
2018-10-15,6740.0,6755.0,6655.0,6665.0,211656.0
2018-10-16,6655.0,6665.0,6475.0,6510.0,408606.0
2018-10-17,6525.0,6540.0,6450.0,6500.0,250484.0
2018-10-18,6465.0,6530.0,6405.0,6465.0,291808.0
2018-10-19,6470.0,6485.0,6340.0,6345.0,283842.0
2018-10-22,6355.0,6455.0,6345.0,6440.0,246148.0
2018-10-23,6440.0,6480.0,6420.0,6460.0,185358.0
2018-10-24,6425.0,6495.0,6405.0,6450.0,172730.0
2018-10-25,6420.0,6445.0,6345.0,6410.0,244608.0
2018-10-26,6445.0,6500.0,6410.0,6450.0,233486.0
2018-10-29,6475.0,6540.0,6440.0,6475.0,269028.0
2018-10-30,6470.0,6495.0,6370.0,6390.0,241880.0
2018-10-31,6390.0,6450.0,6385.0,6420.0,205506.0
2018-11-01,6395.0,6415.0,6280.0,6345.0,392588.0
2018-11-02,6340.0,6360.0,6250.0,6325.0,239946.0
2018-11-05,6330.0,6345.0,6270.0,6295.0,231988.0
2018-11-06,6305.0,6310.0,6215.0,6245.0,258796.0
2018-11-07,6225.0,6285.0,6215.0,6255.0,160976.0
2018-11-08,6260.0,6280.0,6225.0,6255.0,152044.0
2018-11-09,6250.0,6310.0,6235.0,6270.0,200362.0
2018-11-12,6280.0,6380.0,6275.0,6305.0,296212.0
2018-11-13,6300.0,6345.0,6285.0,6325.0,141974.0
2018-11-14,6275.0,6370.0,6250.0,6355.0,304028.0
2018-11-15,6375.0,6440.0,6355.0,6435.0,238238.0
2018-11-16,6455.0,6490.0,6420.0,6485.0,193264.0
2018-11-19,6525.0,6525.0,6400.0,6410.0,195426.0
2018-11-20,6410.0,6475.0,6365.0,6375.0,285012.0
2018-11-21,6255.0,6425.0,6195.0,6405.0,296796.0
2018-11-22,6400.0,6420.0,6330.0,6340.0,163634.0
2018-11-23,6315.0,6395.0,6310.0,6330.0,207734.0
2018-11-26,6265.0,6470.0,6265.0,6450.0,345302.0
2018-11-27,6480.0,6495.0,6330.0,6385.0,279944.0
2018-11-28,6445.0,6460.0,6365.0,6445.0,202608.0
2018-11-29,6420.0,6480.0,6405.0,6470.0,171990.0
2018-11-30,6495.0,6510.0,6455.0,6495.0,150838.0
2018-12-03,6370.0,6450.0,6285.0,6340.0,137828.0
2018-12-04,6355.0,6430.0,6315.0,6420.0,85176.0
2018-12-05,6405.0,6440.0,6375.0,6435.0,70320.0
2018-12-06,6450.0,6460.0,6350.0,6350.0,131084.0
2018-12-07,6350.0,6400.0,6340.0,6390.0,89158.0
2018-12-10,6380.0,6380.0,6240.0,6265.0,163716.0
2018-12-11,6265.0,6265.0,6205.0,6210.0,160802.0
2018-12-12,6240.0,6275.0,6230.0,6255.0,126082.0
2018-12-13,6235.0,6325.0,6235.0,6315.0,168158.0
2018-12-14,6340.0,6355.0,6280.0,6305.0,135492.0
2018-12-17,6295.0,6380.0,6290.0,6355.0,170524.0
2018-12-18,6320.0,6460.0,6315.0,6445.0,253754.0
2018-12-19,6415.0,6520.0,6415.0,6515.0,281192.0
2018-12-20,6510.0,6530.0,6445.0,6465.0,175460.0
2018-12-21,6470.0,6530.0,6430.0,6465.0,204148.0
2018-12-24,6455.0,6500.0,6420.0,6480.0,207304.0
2018-12-25,6430.0,6450.0,6360.0,6410.0,304200.0
2018-12-26,6410.0,6555.0,6405.0,6475.0,418110.0
2018-12-27,6550.0,6570.0,6450.0,6475.0,276098.0
2018-12-28,6475.0,6485.0,6420.0,6455.0,248130.0
2019-01-02,6450.0,6470.0,6325.0,6345.0,257356.0
2019-01-03,6360.0,6380.0,6320.0,6320.0,205254.0
2019-01-04,6335.0,6440.0,6300.0,6405.0,308052.0
2019-01-07,6400.0,6455.0,6380.0,6440.0,189622.0
2019-01-08,6430.0,6455.0,6390.0,6415.0,156620.0
2019-01-09,6430.0,6470.0,6390.0,6390.0,220900.0
2019-01-10,6410.0,6415.0,6350.0,6355.0,191116.0
2019-01-11,6355.0,6385.0,6340.0,6380.0,157494.0
2019-01-14,6370.0,6420.0,6360.0,6360.0,163716.0
2019-01-15,6360.0,6380.0,6340.0,6350.0,177632.0
2019-01-16,6360.0,6440.0,6340.0,6435.0,236960.0
2019-01-17,6430.0,6480.0,6425.0,6470.0,174696.0
2019-01-18,6490.0,6520.0,6455.0,6505.0,207304.0
2019-01-21,6530.0,6565.0,6470.0,6500.0,245468.0
2019-01-22,6505.0,6585.0,6480.0,6545.0,323090.0
2019-01-23,6530.0,6550.0,6495.0,6545.0,171680.0
2019-01-24,6540.0,6565.0,6470.0,6505.0,182328.0
2019-01-25,6510.0,6630.0,6490.0,6505.0,325554.0
2019-01-28,6515.0,6525.0,6455.0,6465.0,206550.0
2019-01-29,6460.0,6480.0,6435.0,6450.0,141610.0
2019-01-30,6470.0,6545.0,6450.0,6535.0,201972.0
2019-01-31,6540.0,6550.0,6500.0,6540.0,120066.0
2019-02-01,6530.0,6545.0,6505.0,6540.0,103096.0
2019-02-11,6545.0,6655.0,6480.0,6515.0,277780.0
2019-02-12,6515.0,6530.0,6470.0,6495.0,146944.0
2019-02-13,6485.0,6495.0,6400.0,6410.0,186500.0
2019-02-14,6410.0,6475.0,6405.0,6460.0,138570.0
2019-02-15,6465.0,6465.0,6385.0,6415.0,200394.0
2019-02-18,6435.0,6445.0,6395.0,6400.0,140924.0
2019-02-19,6400.0,6445.0,6370.0,6440.0,137400.0
2019-02-20,6440.0,6445.0,6410.0,6440.0,99256.0
2019-02-21,6465.0,6515.0,6430.0,6440.0,208418.0
2019-02-22,6440.0,6490.0,6435.0,6455.0,132702.0
2019-02-25,6465.0,6515.0,6455.0,6460.0,151114.0
2019-02-26,6430.0,6510.0,6415.0,6490.0,145966.0
2019-02-27,6490.0,6495.0,6440.0,6440.0,105540.0
2019-02-28,6455.0,6455.0,6380.0,6425.0,165622.0
2019-03-01,6430.0,6500.0,6430.0,6500.0,169830.0
2019-03-04,6490.0,6545.0,6480.0,6505.0,180188.0
2019-03-05,6500.0,6535.0,6485.0,6515.0,108974.0
2019-03-06,6515.0,6585.0,6495.0,6585.0,170572.0
