,RU.SHF_open,RU.SHF_high,RU.SHF_low,RU.SHF_close,RU.SHF_volume
2015-10-21,11390.0,11450.0,11125.0,11145.0,788790.0
2015-10-22,11130.0,11320.0,11090.0,11210.0,808910.0
2015-10-23,11245.0,11340.0,10980.0,11310.0,1201474.0
2015-10-26,11295.0,11305.0,10960.0,10980.0,906754.0
2015-10-27,10985.0,10990.0,10715.0,10805.0,912478.0
2015-10-28,10825.0,10880.0,10740.0,10830.0,648244.0
2015-10-29,10840.0,11060.0,10815.0,10920.0,682066.0
2015-10-30,10900.0,10965.0,10770.0,10810.0,578832.0
2015-11-02,10810.0,10985.0,10705.0,10890.0,547276.0
2015-11-03,10895.0,10920.0,10600.0,10615.0,598008.0
2015-11-04,10620.0,10740.0,10600.0,10705.0,556616.0
2015-11-05,10705.0,10810.0,10485.0,10540.0,651730.0
2015-11-06,10550.0,10585.0,10410.0,10545.0,712326.0
2015-11-09,10550.0,10565.0,10380.0,10500.0,615832.0
2015-11-10,10510.0,10745.0,10455.0,10740.0,742612.0
2015-11-11,10745.0,10835.0,10655.0,10675.0,815266.0
2015-11-12,10660.0,10830.0,10630.0,10760.0,647750.0
2015-11-13,10680.0,10970.0,10660.0,10870.0,620878.0
2015-11-16,10865.0,10910.0,10460.0,10520.0,642898.0
2015-11-17,10540.0,10590.0,10365.0,10520.0,640530.0
2015-11-18,10530.0,10550.0,10375.0,10480.0,443222.0
2015-11-19,10485.0,10515.0,10185.0,10300.0,493570.0
2015-11-20,10245.0,10470.0,10210.0,10340.0,452946.0
2015-11-23,10310.0,10435.0,10235.0,10395.0,479578.0
2015-11-24,9560.0,9825.0,9350.0,9675.0,435654.0
2015-11-25,9630.0,9925.0,9605.0,9845.0,564500.0
2015-11-26,9760.0,10350.0,9680.0,10105.0,854126.0
2015-11-27,10060.0,10330.0,9975.0,10020.0,619878.0
2015-11-30,10005.0,10035.0,9825.0,9880.0,528248.0
2015-12-01,9880.0,10290.0,9880.0,10155.0,794790.0
2015-12-02,10190.0,10485.0,10145.0,10385.0,792338.0
2015-12-03,10330.0,10380.0,10045.0,10220.0,813390.0
2015-12-04,10225.0,10375.0,10090.0,10190.0,808530.0
2015-12-07,10275.0,10530.0,10105.0,10465.0,876098.0
2015-12-08,10400.0,10430.0,10125.0,10200.0,760826.0
2015-12-09,10170.0,10350.0,10115.0,10205.0,734826.0
2015-12-10,10170.0,10280.0,9940.0,9960.0,902008.0
2015-12-11,9945.0,10250.0,9915.0,10235.0,896780.0
2015-12-14,10240.0,10240.0,10105.0,10230.0,768728.0
2015-12-15,10130.0,10370.0,10110.0,10120.0,885278.0
2015-12-16,10100.0,10220.0,10075.0,10180.0,645044.0
2015-12-17,10200.0,10340.0,10080.0,10105.0,800794.0
2015-12-18,10110.0,10275.0,10050.0,10270.0,731614.0
2015-12-21,10270.0,10755.0,10240.0,10755.0,950676.0
2015-12-22,10755.0,10780.0,10610.0,10695.0,702010.0
2015-12-23,10655.0,10715.0,10505.0,10665.0,692142.0
2015-12-24,10660.0,10815.0,10560.0,10590.0,856622.0
2015-12-25,10560.0,10670.0,10540.0,10630.0,457292.0
2015-12-28,10625.0,10690.0,10320.0,10335.0,628076.0
2015-12-29,10320.0,10540.0,10300.0,10520.0,596886.0
2015-12-30,10530.0,10725.0,10520.0,10610.0,722204.0
2015-12-31,10610.0,10680.0,10480.0,10540.0,614846.0
2016-01-04,10585.0,10605.0,10100.0,10160.0,682378.0
2016-01-05,10220.0,10235.0,10100.0,10190.0,634596.0
2016-01-06,10150.0,10225.0,10050.0,10070.0,664940.0
2016-01-07,10030.0,10150.0,9960.0,10080.0,784090.0
2016-01-08,10030.0,10195.0,9980.0,10090.0,688222.0
2016-01-11,10050.0,10150.0,9700.0,9700.0,787438.0
2016-01-12,9705.0,9780.0,9590.0,9640.0,663010.0
2016-01-13,9730.0,9905.0,9715.0,9850.0,771850.0
2016-01-14,9845.0,9930.0,9690.0,9885.0,701512.0
2016-01-15,9860.0,9960.0,9765.0,9795.0,672864.0
2016-01-18,9725.0,10195.0,9720.0,10150.0,894570.0
2016-01-19,10145.0,10400.0,10050.0,10345.0,813596.0
2016-01-20,10345.0,10385.0,10160.0,10265.0,673990.0
2016-01-21,10190.0,10300.0,10165.0,10200.0,691006.0
2016-01-22,10235.0,10450.0,10190.0,10385.0,747726.0
2016-01-25,10435.0,10500.0,10260.0,10320.0,583260.0
2016-01-26,10300.0,10325.0,10120.0,10155.0,554126.0
2016-01-27,10200.0,10415.0,10190.0,10400.0,573732.0
2016-01-28,10400.0,10415.0,10160.0,10190.0,515740.0
2016-01-29,10200.0,10320.0,10130.0,10210.0,590514.0
2016-02-01,10210.0,10340.0,10150.0,10190.0,554042.0
2016-02-02,10215.0,10235.0,10060.0,10200.0,565680.0
2016-02-03,10200.0,10220.0,10060.0,10155.0,469956.0
2016-02-04,10150.0,10385.0,10140.0,10335.0,520782.0
2016-02-05,10300.0,10320.0,10140.0,10195.0,342124.0
2016-02-15,10100.0,10540.0,10055.0,10530.0,528802.0
2016-02-16,10525.0,10660.0,10465.0,10535.0,565878.0
2016-02-17,10530.0,10575.0,10415.0,10450.0,427986.0
2016-02-18,10480.0,10600.0,10435.0,10470.0,467492.0
2016-02-19,10480.0,10635.0,10390.0,10615.0,591054.0
2016-02-22,10600.0,10840.0,10560.0,10705.0,628840.0
2016-02-23,10750.0,10820.0,10570.0,10645.0,526924.0
2016-02-24,10660.0,10695.0,10520.0,10585.0,532834.0
2016-02-25,10550.0,10800.0,10520.0,10540.0,717396.0
2016-02-26,10550.0,10585.0,10230.0,10360.0,779100.0
2016-02-29,10410.0,10475.0,10220.0,10280.0,728186.0
2016-03-01,10310.0,10405.0,10205.0,10355.0,671824.0
2016-03-02,10400.0,10660.0,10365.0,10560.0,794450.0
2016-03-03,10580.0,10760.0,10555.0,10675.0,714790.0
2016-03-04,10710.0,11310.0,10695.0,11310.0,1046478.0
2016-03-07,11425.0,12065.0,11400.0,11705.0,1230652.0
2016-03-08,11730.0,11970.0,11360.0,11610.0,1228004.0
2016-03-09,11580.0,11610.0,11115.0,11350.0,752776.0
2016-03-10,11365.0,11585.0,11135.0,11185.0,802798.0
2016-03-11,11165.0,11435.0,11125.0,11345.0,642000.0
2016-03-14,11375.0,11630.0,11270.0,11270.0,606240.0
2016-03-15,11270.0,11320.0,11015.0,11085.0,577988.0
2016-03-16,11080.0,11280.0,11055.0,11270.0,487330.0
2016-03-17,11585.0,11935.0,11555.0,11775.0,426434.0
2016-03-18,11795.0,12110.0,11690.0,11700.0,674960.0
2016-03-21,11790.0,12050.0,11640.0,11845.0,801300.0
2016-03-22,11900.0,11995.0,11755.0,11775.0,679382.0
2016-03-23,11800.0,11930.0,11550.0,11550.0,696086.0
2016-03-24,11550.0,11660.0,11420.0,11505.0,791522.0
2016-03-25,11490.0,11720.0,11460.0,11710.0,565170.0
2016-03-28,11745.0,11935.0,11530.0,11540.0,734200.0
2016-03-29,11550.0,11680.0,11265.0,11310.0,800266.0
2016-03-30,11335.0,11455.0,11250.0,11370.0,717530.0
2016-03-31,11385.0,11495.0,11135.0,11370.0,788474.0
2016-04-01,11400.0,11565.0,11350.0,11440.0,706596.0
2016-04-05,11405.0,11725.0,11310.0,11720.0,649868.0
2016-04-06,11700.0,11765.0,11535.0,11615.0,754984.0
2016-04-07,11550.0,11740.0,11540.0,11590.0,606462.0
2016-04-08,11540.0,11660.0,11430.0,11650.0,771198.0
2016-04-11,11710.0,12220.0,11710.0,12220.0,1113094.0
2016-04-12,12310.0,12430.0,12110.0,12425.0,885342.0
2016-04-13,12500.0,12950.0,12380.0,12525.0,1265352.0
