,L.DCE_open,L.DCE_high,L.DCE_low,L.DCE_close,L.DCE_volume
2017-10-26,9870.0,9980.0,9740.0,9760.0,520804.0
2017-10-27,9780.0,9805.0,9590.0,9610.0,418120.0
2017-10-30,9630.0,9670.0,9565.0,9595.0,314930.0
2017-10-31,9595.0,9595.0,9450.0,9510.0,311812.0
2017-11-01,9530.0,9625.0,9470.0,9485.0,319416.0
2017-11-02,9570.0,9665.0,9525.0,9645.0,401758.0
2017-11-03,9660.0,9760.0,9630.0,9715.0,428156.0
2017-11-06,9780.0,9880.0,9760.0,9870.0,355534.0
2017-11-07,9895.0,9930.0,9805.0,9885.0,286624.0
2017-11-08,9835.0,9925.0,9830.0,9850.0,276708.0
2017-11-09,9880.0,10015.0,9845.0,9915.0,454888.0
2017-11-10,9930.0,9955.0,9775.0,9810.0,420064.0
2017-11-13,9815.0,9850.0,9715.0,9845.0,355744.0
2017-11-14,9860.0,9890.0,9765.0,9805.0,297436.0
2017-11-15,9605.0,9735.0,9565.0,9660.0,430140.0
2017-11-16,9685.0,9690.0,9535.0,9555.0,306992.0
2017-11-17,9535.0,9635.0,9505.0,9620.0,325944.0
2017-11-20,9650.0,9750.0,9580.0,9705.0,318018.0
2017-11-21,9705.0,9800.0,9705.0,9780.0,236484.0
2017-11-22,9805.0,9855.0,9720.0,9825.0,289188.0
2017-11-23,9855.0,9905.0,9675.0,9725.0,264342.0
2017-11-24,9745.0,9795.0,9705.0,9780.0,175288.0
2017-11-27,9790.0,9895.0,9500.0,9530.0,436782.0
2017-11-28,9405.0,9480.0,9350.0,9375.0,209552.0
2017-11-29,9370.0,9515.0,9360.0,9435.0,231444.0
2017-11-30,9480.0,9495.0,9235.0,9305.0,418012.0
2017-12-01,9335.0,9450.0,9280.0,9390.0,325814.0
2017-12-04,9480.0,9620.0,9460.0,9575.0,437786.0
2017-12-05,9570.0,9650.0,9505.0,9520.0,355494.0
2017-12-06,9480.0,9630.0,9470.0,9510.0,399134.0
2017-12-07,9455.0,9480.0,9305.0,9355.0,471410.0
2017-12-08,9355.0,9525.0,9335.0,9465.0,465984.0
2017-12-11,9480.0,9580.0,9380.0,9455.0,457520.0
2017-12-12,9510.0,9575.0,9490.0,9570.0,366978.0
2017-12-13,9560.0,9590.0,9365.0,9455.0,435024.0
2017-12-14,9450.0,9525.0,9390.0,9415.0,397734.0
2017-12-15,9430.0,9455.0,9330.0,9370.0,356256.0
2017-12-18,9440.0,9495.0,9365.0,9460.0,404128.0
2017-12-19,9480.0,9685.0,9440.0,9640.0,589980.0
2017-12-20,9650.0,9690.0,9615.0,9670.0,297986.0
2017-12-21,9630.0,9710.0,9600.0,9675.0,371236.0
2017-12-22,9695.0,9720.0,9540.0,9620.0,399446.0
2017-12-25,9630.0,9690.0,9525.0,9530.0,334826.0
2017-12-26,9560.0,9815.0,9530.0,9795.0,643370.0
2017-12-27,9800.0,9810.0,9715.0,9745.0,379262.0
2017-12-28,9755.0,9825.0,9705.0,9760.0,382954.0
2017-12-29,9780.0,9805.0,9735.0,9800.0,302284.0
2018-01-02,9810.0,10095.0,9810.0,9955.0,816092.0
2018-01-03,9960.0,9995.0,9900.0,9975.0,294862.0
2018-01-04,10000.0,10035.0,9885.0,9990.0,398900.0
2018-01-05,9970.0,10015.0,9850.0,9975.0,442418.0
2018-01-08,9970.0,10025.0,9930.0,9960.0,256472.0
2018-01-09,9990.0,9995.0,9895.0,9930.0,221002.0
2018-01-10,9950.0,10110.0,9930.0,10020.0,500548.0
2018-01-11,10025.0,10110.0,10000.0,10085.0,337508.0
2018-01-12,10060.0,10165.0,10035.0,10150.0,419740.0
2018-01-15,10160.0,10180.0,10090.0,10115.0,266106.0
2018-01-16,10115.0,10145.0,9825.0,9875.0,608812.0
2018-01-17,9885.0,9910.0,9810.0,9820.0,215858.0
2018-01-18,9835.0,9880.0,9800.0,9825.0,189352.0
2018-01-19,9805.0,9895.0,9780.0,9865.0,253472.0
2018-01-22,9875.0,9940.0,9860.0,9890.0,203262.0
2018-01-23,9905.0,9970.0,9815.0,9965.0,321858.0
2018-01-24,9940.0,9990.0,9870.0,9890.0,334890.0
2018-01-25,9950.0,10050.0,9925.0,9945.0,364720.0
2018-01-26,9915.0,10030.0,9890.0,10010.0,271810.0
2018-01-29,10010.0,10065.0,9960.0,9965.0,226256.0
2018-01-30,9950.0,9985.0,9815.0,9840.0,323186.0
2018-01-31,9800.0,9840.0,9750.0,9795.0,255410.0
2018-02-01,9805.0,9835.0,9700.0,9720.0,243588.0
2018-02-02,9770.0,9775.0,9655.0,9660.0,200996.0
2018-02-05,9640.0,9730.0,9615.0,9715.0,249374.0
2018-02-06,9670.0,9705.0,9575.0,9610.0,281534.0
2018-02-07,9645.0,9665.0,9570.0,9585.0,196988.0
2018-02-08,9555.0,9600.0,9470.0,9555.0,336400.0
2018-02-09,9550.0,9595.0,9490.0,9510.0,221408.0
2018-02-12,9500.0,9530.0,9425.0,9440.0,225278.0
2018-02-13,9450.0,9465.0,9400.0,9420.0,127712.0
2018-02-14,9435.0,9545.0,9435.0,9535.0,185858.0
2018-02-22,9555.0,9630.0,9515.0,9520.0,181236.0
2018-02-23,9560.0,9605.0,9550.0,9590.0,173832.0
2018-02-26,9610.0,9665.0,9545.0,9565.0,265180.0
2018-02-27,9565.0,9590.0,9425.0,9485.0,343036.0
2018-02-28,9465.0,9525.0,9465.0,9485.0,187466.0
2018-03-01,9465.0,9705.0,9455.0,9680.0,497622.0
2018-03-02,9670.0,9670.0,9615.0,9625.0,218166.0
2018-03-05,9635.0,9675.0,9540.0,9540.0,289782.0
2018-03-06,9560.0,9580.0,9475.0,9535.0,328454.0
2018-03-07,9530.0,9545.0,9400.0,9470.0,388898.0
2018-03-08,9470.0,9485.0,9285.0,9305.0,353064.0
2018-03-09,9310.0,9360.0,9260.0,9305.0,281654.0
2018-03-12,9365.0,9370.0,9135.0,9160.0,463248.0
2018-03-13,9170.0,9225.0,9145.0,9195.0,186746.0
2018-03-14,9205.0,9365.0,9175.0,9350.0,400000.0
2018-03-15,9330.0,9365.0,9275.0,9330.0,243382.0
2018-03-16,9330.0,9345.0,9225.0,9260.0,276574.0
2018-03-19,9270.0,9390.0,9225.0,9345.0,365010.0
2018-03-20,9345.0,9365.0,9165.0,9315.0,418688.0
2018-03-21,9350.0,9365.0,9240.0,9275.0,243028.0
2018-03-22,9330.0,9410.0,9265.0,9270.0,289602.0
2018-03-23,9215.0,9230.0,9070.0,9165.0,444560.0
2018-03-26,9205.0,9225.0,9045.0,9060.0,288022.0
2018-03-27,9095.0,9180.0,9065.0,9175.0,253374.0
2018-03-28,9145.0,9230.0,9110.0,9140.0,239690.0
2018-03-29,9145.0,9220.0,9125.0,9220.0,191618.0
2018-03-30,9225.0,9285.0,9185.0,9225.0,272720.0
2018-04-02,9260.0,9320.0,9210.0,9295.0,235576.0
2018-04-03,9275.0,9285.0,9235.0,9265.0,122610.0
2018-04-04,9160.0,9195.0,9110.0,9145.0,136392.0
2018-04-09,9160.0,9285.0,9155.0,9260.0,167682.0
2018-04-10,9260.0,9330.0,9260.0,9305.0,150668.0
2018-04-11,9340.0,9380.0,9260.0,9300.0,250058.0
2018-04-12,9325.0,9345.0,9250.0,9280.0,228564.0
2018-04-13,9270.0,9340.0,9225.0,9270.0,249536.0
2018-04-16,9270.0,9330.0,9135.0,9160.0,435732.0
2018-04-17,9160.0,9215.0,9140.0,9175.0,232844.0
2018-04-18,9210.0,9270.0,9185.0,9210.0,242358.0
2018-04-19,9275.0,9350.0,9220.0,9290.0,369444.0
2018-04-20,9270.0,9335.0,9110.0,9130.0,473508.0
2018-04-23,9160.0,9200.0,9135.0,9195.0,231088.0
2018-04-24,9200.0,9250.0,9175.0,9230.0,227670.0
2018-04-25,9205.0,9295.0,9160.0,9275.0,339234.0
2018-04-26,9275.0,9315.0,9250.0,9260.0,214770.0
2018-04-27,9260.0,9315.0,9250.0,9275.0,195598.0
2018-05-02,9275.0,9425.0,9270.0,9415.0,345510.0
2018-05-03,9420.0,9495.0,9390.0,9485.0,265798.0
2018-05-04,9485.0,9545.0,9480.0,9540.0,234492.0
2018-05-07,9550.0,9590.0,9505.0,9575.0,252068.0
2018-05-08,9565.0,9565.0,9490.0,9550.0,196904.0
2018-05-09,9550.0,9635.0,9510.0,9530.0,287380.0
2018-05-10,9550.0,9575.0,9470.0,9515.0,238458.0
2018-05-11,9520.0,9540.0,9440.0,9520.0,252024.0
2018-05-14,9540.0,9595.0,9410.0,9440.0,348284.0
2018-05-15,9460.0,9470.0,9405.0,9440.0,172384.0
2018-05-16,9450.0,9535.0,9420.0,9455.0,319776.0
2018-05-17,9470.0,9490.0,9350.0,9375.0,329540.0
2018-05-18,9385.0,9400.0,9320.0,9385.0,233108.0
2018-05-21,9380.0,9470.0,9365.0,9395.0,320792.0
2018-05-22,9415.0,9430.0,9330.0,9340.0,230114.0
2018-05-23,9340.0,9360.0,9290.0,9305.0,190322.0
2018-05-24,9315.0,9315.0,9220.0,9225.0,212768.0
2018-05-25,9230.0,9280.0,9200.0,9225.0,219176.0
2018-05-28,9200.0,9225.0,9160.0,9175.0,188048.0
2018-05-29,9180.0,9275.0,9165.0,9240.0,195522.0
2018-05-30,9225.0,9250.0,9180.0,9210.0,179462.0
2018-05-31,9245.0,9285.0,9130.0,9165.0,286776.0
2018-06-01,9165.0,9305.0,9155.0,9295.0,295988.0
2018-06-04,9295.0,9340.0,9280.0,9290.0,158776.0
2018-06-05,9300.0,9315.0,9240.0,9280.0,159386.0
2018-06-06,9295.0,9320.0,9205.0,9225.0,256364.0
2018-06-07,9235.0,9270.0,9220.0,9260.0,161666.0
2018-06-08,9250.0,9345.0,9235.0,9290.0,296218.0
2018-06-11,9290.0,9355.0,9230.0,9350.0,263054.0
2018-06-12,9350.0,9385.0,9310.0,9340.0,164202.0
2018-06-13,9325.0,9340.0,9215.0,9260.0,250316.0
2018-06-14,9275.0,9305.0,9175.0,9215.0,271780.0
2018-06-15,9200.0,9250.0,9170.0,9210.0,150058.0
2018-06-19,9185.0,9250.0,9015.0,9045.0,395584.0
2018-06-20,9060.0,9110.0,9050.0,9105.0,131930.0
2018-06-21,9115.0,9130.0,9015.0,9025.0,171790.0
2018-06-22,9025.0,9040.0,8895.0,8945.0,293154.0
2018-06-25,9000.0,9030.0,8935.0,8980.0,198900.0
2018-06-26,8955.0,9085.0,8920.0,9070.0,255232.0
2018-06-27,9115.0,9145.0,9080.0,9140.0,212978.0
2018-06-28,9180.0,9190.0,9105.0,9110.0,159092.0
2018-06-29,9125.0,9275.0,9095.0,9265.0,297870.0
2018-07-02,9255.0,9260.0,9190.0,9215.0,161286.0
2018-07-03,9210.0,9285.0,9190.0,9250.0,166298.0
2018-07-04,9230.0,9295.0,9220.0,9275.0,155358.0
2018-07-05,9255.0,9255.0,9155.0,9160.0,194644.0
2018-07-06,9155.0,9200.0,9125.0,9145.0,152884.0
2018-07-09,9175.0,9200.0,9115.0,9185.0,152136.0
2018-07-10,9200.0,9260.0,9165.0,9255.0,165368.0
2018-07-11,9220.0,9275.0,9180.0,9235.0,202820.0
2018-07-12,9185.0,9330.0,9170.0,9305.0,263936.0
2018-07-13,9300.0,9360.0,9295.0,9335.0,149926.0
2018-07-16,9330.0,9380.0,9310.0,9325.0,183504.0
2018-07-17,9300.0,9345.0,9255.0,9330.0,175590.0
2018-07-18,9335.0,9355.0,9280.0,9320.0,122586.0
2018-07-19,9350.0,9425.0,9245.0,9280.0,214636.0
2018-07-20,9290.0,9380.0,9270.0,9370.0,156804.0
2018-07-23,9380.0,9400.0,9350.0,9390.0,104702.0
2018-07-24,9400.0,9480.0,9385.0,9445.0,200472.0
2018-07-25,9455.0,9485.0,9425.0,9445.0,119238.0
2018-07-26,9450.0,9470.0,9390.0,9430.0,154046.0
2018-07-27,9440.0,9475.0,9390.0,9420.0,139946.0
2018-07-30,9370.0,9435.0,9360.0,9395.0,90602.0
2018-07-31,9410.0,9425.0,9350.0,9370.0,70758.0
2018-08-01,9370.0,9410.0,9345.0,9385.0,79272.0
2018-08-02,9375.0,9485.0,9375.0,9475.0,123480.0
2018-08-03,9500.0,9650.0,9490.0,9550.0,194880.0
2018-08-06,9600.0,9680.0,9555.0,9630.0,218646.0
2018-08-07,9655.0,9735.0,9615.0,9665.0,215614.0
2018-08-08,9635.0,9735.0,9610.0,9710.0,225754.0
2018-08-09,9800.0,9860.0,9690.0,9710.0,361944.0
2018-08-10,9715.0,9790.0,9655.0,9690.0,250980.0
2018-08-13,9700.0,9730.0,9635.0,9710.0,200244.0
2018-08-14,9750.0,9870.0,9735.0,9780.0,266000.0
2018-08-15,9765.0,9780.0,9680.0,9770.0,187532.0
2018-08-16,9605.0,9790.0,9580.0,9755.0,325726.0
2018-08-17,9725.0,9745.0,9625.0,9635.0,243952.0
2018-08-20,9635.0,9690.0,9565.0,9670.0,309974.0
2018-08-21,9685.0,9690.0,9575.0,9615.0,242702.0
2018-08-22,9645.0,9760.0,9615.0,9670.0,415092.0
2018-08-23,9675.0,9815.0,9590.0,9610.0,561094.0
2018-08-24,9625.0,9645.0,9515.0,9560.0,334988.0
2018-08-27,9595.0,9625.0,9530.0,9590.0,283402.0
2018-08-28,9620.0,9640.0,9505.0,9555.0,283330.0
2018-08-29,9560.0,9575.0,9480.0,9495.0,238800.0
2018-08-30,9510.0,9540.0,9460.0,9515.0,235880.0
2018-08-31,9520.0,9550.0,9375.0,9380.0,367196.0
2018-09-03,9400.0,9420.0,9265.0,9305.0,382070.0
2018-09-04,9305.0,9355.0,9290.0,9340.0,235390.0
2018-09-05,9340.0,9355.0,9280.0,9320.0,183708.0
2018-09-06,9320.0,9375.0,9280.0,9335.0,288406.0
2018-09-07,9340.0,9410.0,9310.0,9340.0,318134.0
2018-09-10,9355.0,9405.0,9340.0,9395.0,246554.0
2018-09-11,9385.0,9405.0,9290.0,9295.0,336296.0
2018-09-12,9320.0,9355.0,9235.0,9330.0,379770.0
2018-09-13,9335.0,9375.0,9300.0,9355.0,264180.0
2018-09-14,9350.0,9430.0,9325.0,9395.0,268192.0
2018-09-17,9400.0,9445.0,9365.0,9410.0,282816.0
2018-09-18,9390.0,9475.0,9385.0,9475.0,269818.0
2018-09-19,9485.0,9530.0,9465.0,9530.0,222444.0
2018-09-20,9540.0,9620.0,9530.0,9565.0,275764.0
2018-09-21,9560.0,9580.0,9505.0,9510.0,207752.0
