指标名称,银行间质押式回购加权利率:7天,银行间质押式回购加权利率:1个月,成交量:银行间质押式回购,中债商业银行同业存单到期收益率(AAA):3个月,中债商业银行同业存单到期收益率(AAA):1年,中债商业银行普通债到期收益率(AAA):1年,中债商业银行普通债到期收益率(AAA):5年,同业存单:发行利率(股份制银行):3个月,同业存单:发行利率(股份制银行):1年,银行间同业拆借加权利率:7天,中国工商银行:定期存款利率:1年(整存整取),中国工商银行:活期存款利率
2001-04-19,2.411,2.471,,,,,,,,,,
2001-04-20,2.409,2.49,,,,,,,,,,
2001-04-23,2.41,2.474,,,,,,,,,,
2001-04-24,2.403,2.415,,,,,,,,,,
2001-04-25,2.399,2.439,,,,,,,,,,
2001-04-26,2.398,2.421,,,,,,,,,,
2001-04-27,2.396,2.465,,,,,,,,,,
2001-04-28,2.383,2.454,,,,,,,,,,
2001-04-29,2.346,,,,,,,,,,,
2001-04-30,2.3144,2.7,,,,,,,,,,
2001-05-08,2.388,2.484,,,,,,,,,,
2001-05-09,2.389,2.464,,,,,,,,,,
2001-05-10,2.391,2.412,,,,,,,,,,
2001-05-11,2.388,2.413,,,,,,,,,,
2001-05-14,2.391,2.499,,,,,,,,,,
2001-05-15,2.386,2.56,,,,,,,,,,
2001-05-16,2.385,2.45,,,,,,,,,,
2001-05-17,2.378,2.493,,,,,,,,,,
2001-05-18,2.374,2.43,,,,,,,,,,
2001-05-20,2.374,2.43,,,,,,,,,,
2001-05-21,2.374,2.452,,,,,,,,,,
2001-05-22,2.368,2.45,,,,,,,,,,
2001-05-23,2.373,2.476,,,,,,,,,,
2001-05-24,2.379,2.47,,,,,,,,,,
2001-05-25,2.3787,2.4763,,,,,,,,,,
2001-05-28,2.38,2.398,,,,,,,,,,
2001-05-29,2.386,2.422,,,,,,,,,,
2001-05-30,2.386,2.675,,,,,,,,,,
2001-05-31,2.387,2.45,,,,,,,,,,
2001-06-01,2.383,2.464,,,,,,,,,,
2001-06-04,2.3808,2.47,,,,,,,,,,
2001-06-05,2.38,2.48,,,,,,,,,,
2001-06-06,2.375,2.44,,,,,,,,,,
2001-06-07,2.368,2.44,,,,,,,,,,
2001-06-08,2.361,2.424,,,,,,,,,,
2001-06-11,2.354,2.43,,,,,,,,,,
2001-06-12,2.349,2.42,,,,,,,,,,
2001-06-13,2.34,2.426,,,,,,,,,,
2001-06-14,2.34,2.7,,,,,,,,,,
2001-06-15,2.342,,,,,,,,,,,
2001-06-18,2.344,2.359,,,,,,,,,,
2001-06-19,2.346,2.376,,,,,,,,,,
2001-06-20,2.352,2.4,,,,,,,,,,
2001-06-21,2.356,2.383,,,,,,,,,,
2001-06-22,2.347,2.399,,,,,,,,,,
2001-06-25,2.344,2.43,,,,,,,,,,
2001-06-26,2.337,2.445,,,,,,,,,,
2001-06-27,2.333,2.428,,,,,,,,,,
2001-06-28,2.333,2.424,,,,,,,,,,
2001-06-29,2.327,2.374,,,,,,,,,,
2001-06-30,2.327,2.374,,,,,,,,,,
2001-07-02,2.3168,2.407,,,,,,,,,,
2001-07-03,2.3134,2.4,,,,,,,,,,
2001-07-04,2.3066,2.7,,,,,,,,,,
2001-07-05,2.3003,2.393,,,,,,,,,,
2001-07-06,2.298,2.36,,,,,,,,,,
2001-07-09,2.2952,2.3989,,,,,,,,,,
2001-07-10,2.2942,2.3667,,,,,,,,,,
2001-07-11,2.2932,2.38,,,,,,,,,,
2001-07-12,2.295,2.36,,,,,,,,,,
2001-07-13,2.2957,2.354,,,,,,,,,,
2001-07-16,2.3032,2.3544,,,,,,,,,,
2001-07-17,2.3016,2.3508,,,,,,,,,,
2001-07-18,2.3065,2.3944,,,,,,,,,,
2001-07-19,2.3049,2.5,,,,,,,,,,
2001-07-20,2.2999,2.42,,,,,,,,,,
2001-07-23,2.2993,2.3665,,,,,,,,,,
2001-07-24,2.297,2.3648,,,,,,,,,,
2001-07-25,2.2973,2.3595,,,,,,,,,,
2001-07-26,2.3016,2.3541,,,,,,,,,,
2001-07-27,2.3026,2.3595,,,,,,,,,,
2001-07-30,2.3021,2.365,,,,,,,,,,
2001-07-31,2.3027,2.37,,,,,,,,,,
2001-08-01,2.3009,2.3605,,,,,,,,,,
2001-08-02,2.3035,2.498,,,,,,,,,,
2001-08-03,2.3027,2.355,,,,,,,,,,
2001-08-06,2.3029,,,,,,,,,,,
2001-08-07,2.3042,2.3593,,,,,,,,,,
2001-08-08,2.3019,2.3664,,,,,,,,,,
2001-08-09,2.3038,2.34,,,,,,,,,,
2001-08-10,2.3023,2.4651,,,,,,,,,,
2001-08-13,2.3012,2.3691,,,,,,,,,,
2001-08-14,2.301,2.4,,,,,,,,,,
2001-08-15,2.2989,2.36,,,,,,,,,,
2001-08-16,2.2984,2.385,,,,,,,,,,
2001-08-17,2.2974,2.5188,,,,,,,,,,
2001-08-20,2.2973,2.3417,,,,,,,,,,
2001-08-21,2.2959,2.3535,,,,,,,,,,
2001-08-22,2.2947,2.3516,,,,,,,,,,
2001-08-23,2.293,2.35,,,,,,,,,,
2001-08-24,2.2924,2.315,,,,,,,,,,
2001-08-27,2.2916,2.3369,,,,,,,,,,
2001-08-28,2.2901,2.3339,,,,,,,,,,
2001-08-29,2.2888,2.3329,,,,,,,,,,
2001-08-30,2.2873,2.3314,,,,,,,,,,
2001-08-31,2.2859,2.3514,,,,,,,,,,
2001-09-03,2.2845,2.335,,,,,,,,,,
2001-09-04,2.2836,2.35,,,,,,,,,,
2001-09-05,2.2819,2.34,,,,,,,,,,
2001-09-06,2.2804,2.35,,,,,,,,,,
2001-09-07,2.2782,2.328,,,,,,,,,,
2001-09-10,2.2775,2.325,,,,,,,,,,
2001-09-11,2.2749,2.3193,,,,,,,,,,
2001-09-12,2.2746,2.3125,,,,,,,,,,
2001-09-13,2.2725,2.3163,,,,,,,,,,
2001-09-14,2.2685,2.3186,,,,,,,,,,
2001-09-17,2.2647,2.3028,,,,,,,,,,
2001-09-18,2.2629,2.2995,,,,,,,,,,
2001-09-19,2.259,2.2906,,,,,,,,,,
2001-09-20,2.2572,2.3128,,,,,,,,,,
2001-09-21,2.254,2.3465,,,,,,,,,,
2001-09-24,2.2508,2.3288,,,,,,,,,,
2001-09-25,2.2466,2.2725,,,,,,,,,,
2001-09-26,2.2439,2.2692,,,,,,,,,,
2001-09-27,2.2386,2.2705,,,,,,,,,,
2001-09-28,2.2214,2.2673,,,,,,,,,,
2001-09-29,2.2116,2.2478,,,,,,,,,,
2001-09-30,2.2097,2.2419,,,,,,,,,,
2001-10-08,2.2512,2.2846,,,,,,,,,,
2001-10-09,2.2406,2.2875,,,,,,,,,,
2001-10-10,2.2387,2.2664,,,,,,,,,,
2001-10-11,2.2292,2.27,,,,,,,,,,
2001-10-12,2.2197,2.2664,,,,,,,,,,
2001-10-15,2.2105,2.2553,,,,,,,,,,
2001-10-16,2.1887,2.2582,,,,,,,,,,
2001-10-17,2.1806,2.2542,,,,,,,,,,
2001-10-18,2.1683,2.27,,,,,,,,,,
2001-10-19,2.161,2.3232,,,,,,,,,,
2001-10-22,2.1559,2.2625,,,,,,,,,,
2001-10-23,2.1555,2.2659,,,,,,,,,,
2001-10-24,2.1504,2.27,,,,,,,,,,
2001-10-25,2.1442,2.2651,,,,,,,,,,
2001-10-26,2.145,2.2435,,,,,,,,,,
2001-10-29,2.1415,2.2403,,,,,,,,,,
2001-10-30,2.146,2.1964,,,,,,,,,,
2001-10-31,2.14,2.191,,,,,,,,,,
2001-11-01,2.1394,,,,,,,,,,,
2001-11-02,2.1385,2.2733,,,,,,,,,,
2001-11-05,2.138,2.2109,,,,,,,,,,
2001-11-06,2.1399,2.2072,,,,,,,,,,
2001-11-07,2.1387,2.23,,,,,,,,,,
2001-11-08,2.1394,2.251,,,,,,,,,,
2001-11-09,2.1389,2.2447,,,,,,,,,,
2001-11-12,2.1376,2.2385,,,,,,,,,,
2001-11-13,2.1375,2.2505,,,,,,,,,,
2001-11-14,2.1384,2.2503,,,,,,,,,,
2001-11-15,2.1392,2.25,,,,,,,,,,
2001-11-16,2.1389,2.255,,,,,,,,,,
2001-11-19,2.1379,2.2755,,,,,,,,,,
2001-11-20,2.1378,2.2649,,,,,,,,,,
2001-11-21,2.1386,2.1843,,,,,,,,,,
2001-11-22,2.1406,2.1934,,,,,,,,,,
2001-11-23,2.14,2.2593,,,,,,,,,,
2001-11-26,2.138,2.2044,,,,,,,,,,
2001-11-27,2.1388,2.2671,,,,,,,,,,
2001-11-28,2.1421,2.2297,,,,,,,,,,
2001-11-29,2.1401,2.2395,,,,,,,,,,
2001-11-30,2.1383,2.24,,,,,,,,,,
2001-12-03,2.1389,2.2442,,,,,,,,,,
2001-12-04,2.1457,2.26,,,,,,,,,,
2001-12-05,2.1386,2.2699,,,,,,,,,,
2001-12-06,2.1408,2.2286,,,,,,,,,,
2001-12-07,2.1382,2.22,,,,,,,,,,
2001-12-10,2.1433,2.2487,,,,,,,,,,
2001-12-11,2.139,2.2362,,,,,,,,,,
2001-12-12,2.1384,2.2324,,,,,,,,,,
2001-12-13,2.1431,2.2166,,,,,,,,,,
2001-12-14,2.1389,2.2291,,,,,,,,,,
2001-12-17,2.1395,2.2257,,,,,,,,,,
2001-12-18,2.1398,2.226,,,,,,,,,,
2001-12-19,2.1382,2.2518,,,,,,,,,,
2001-12-20,2.1394,2.2288,,,,,,,,,,
2001-12-21,2.1393,2.2205,,,,,,,,,,
2001-12-24,2.1395,2.2139,,,,,,,,,,
2001-12-25,2.1411,2.2138,,,,,,,,,,
2001-12-26,2.1411,2.2159,,,,,,,,,,
2001-12-27,2.1381,2.2483,,,,,,,,,,
2001-12-28,2.139,2.3727,,,,,,,,,,
2001-12-29,2.1429,2.2,,,,,,,,,,
2001-12-30,2.1418,2.25,,,,,,,,,,
2001-12-31,2.1365,2.17,,,,,,,,,,
2002-01-04,2.1389,,,,,,,,,,,
2002-01-07,2.1379,2.25,,,,,,,,,,
2002-01-08,2.1388,2.2344,,,,,,,,,,
2002-01-09,2.1382,2.2113,,,,,,,,,,
2002-01-10,2.1374,2.234,,,,,,,,,,
2002-01-11,2.1376,2.2201,,,,,,,,,,
2002-01-14,2.1372,2.2092,,,,,,,,,,
2002-01-15,2.1374,2.2094,,,,,,,,,,
2002-01-16,2.1368,2.1989,,,,,,,,,,
2002-01-17,2.1368,2.2,,,,,,,,,,
2002-01-18,2.1361,2.212,,,,,,,,,,
2002-01-21,2.1364,2.2248,,,,,,,,,,
2002-01-22,2.136,2.24,,,,,,,,,,
2002-01-23,2.1363,2.2458,,,,,,,,,,
2002-01-24,2.1364,2.2061,,,,,,,,,,
2002-01-25,2.1354,2.2019,,,,,,,,,,
2002-01-28,2.1352,2.2066,,,,,,,,,,
2002-01-29,2.1344,2.1975,,,,,,,,,,
2002-01-30,2.1346,2.1947,,,,,,,,,,
2002-01-31,2.1347,2.2037,,,,,,,,,,
2002-02-01,2.1357,2.2087,,,,,,,,,,
2002-02-04,2.1352,2.1941,,,,,,,,,,
2002-02-05,2.1365,2.2005,,,,,,,,,,
2002-02-06,2.1351,2.198,,,,,,,,,,
2002-02-07,2.1336,2.2013,,,,,,,,,,
2002-02-08,2.1367,,,,,,,,,,,
2002-02-09,2.1516,2.1883,,,,,,,,,,
2002-02-10,2.1358,,,,,,,,,,,
2002-02-11,2.133,2.18,,,,,,,,,,
2002-02-19,2.1367,2.18,,,,,,,,,,
2002-02-20,2.1326,2.18,,,,,,,,,,
2002-02-21,1.9887,2.18,,,,,,,,,,
2002-02-22,1.9697,2.0,,,,,,,,,,
2002-02-25,1.9651,2.0452,,,,,,,,,,
2002-02-26,1.961,2.02,,,,,,,,,,
2002-02-27,1.9582,,,,,,,,,,,
2002-02-28,1.9595,2.02,,,,,,,,,,
2002-03-01,1.9584,2.0173,,,,,,,,,,
2002-03-04,1.9604,,,,,,,,,,,
2002-03-05,1.9577,2.011,,,,,,,,,,
2002-03-06,1.9571,2.05,,,,,,,,,,
2002-03-07,1.9584,,,,,,,,,,,
2002-03-08,1.957,2.0,,,,,,,,,,
2002-03-11,1.9575,2.0,,,,,,,,,,
2002-03-12,1.9561,2.0,,,,,,,,,,
2002-03-13,1.9547,2.0,,,,,,,,,,
2002-03-14,1.9545,,,,,,,,,,,
2002-03-15,1.9549,2.0,,,,,,,,,,
2002-03-18,1.954,2.01,,,,,,,,,,
2002-03-19,1.9531,2.0,,,,,,,,,,
2002-03-20,1.9535,2.0,,,,,,,,,,
2002-03-21,1.9543,1.9988,,,,,,,,,,
2002-03-22,1.9537,2.01,,,,,,,,,,
2002-03-25,1.9539,,,,,,,,,,,
2002-03-26,1.9534,,,,,,,,,,,
2002-03-27,1.9526,2.01,,,,,,,,,,
2002-03-28,1.951,2.0571,,,,,,,,,,
2002-03-29,1.9528,1.9833,,,,,,,,,,
2002-04-01,1.9512,1.9777,,,,,,,,,,
2002-04-02,1.9501,1.9967,,,,,,,,,,
2002-04-03,1.9519,2.0031,,,,,,,,,,
2002-04-04,1.9516,1.9906,,,,,,,,,,
2002-04-05,1.9521,1.9877,,,,,,,,,,
2002-04-08,1.9525,1.9857,,,,,,,,,,
2002-04-09,1.9481,1.9776,,,,,,,,,,
2002-04-10,1.9526,1.987,,,,,,,,,,
2002-04-11,1.953,1.9618,,,,,,,,,,
2002-04-12,1.9507,1.9838,,,,,,,,,,
2002-04-15,1.9512,1.9863,,,,,,,,,,
2002-04-16,1.9498,1.9818,,,,,,,,,,
2002-04-17,1.9517,1.9842,,,,,,,,,,
2002-04-18,1.9503,1.9836,,,,,,,,,,
2002-04-19,1.9505,1.9828,,,,,,,,,,
2002-04-22,1.9508,1.9842,,,,,,,,,,
2002-04-23,1.9498,1.9836,,,,,,,,,,
2002-04-24,1.9512,1.982,,,,,,,,,,
2002-04-25,1.9489,1.9815,,,,,,,,,,
2002-04-26,1.9505,1.9883,,,,,,,,,,
2002-04-27,1.9527,1.99,,,,,,,,,,
2002-04-28,1.9506,1.9802,,,,,,,,,,
2002-04-29,1.9487,1.9891,,,,,,,,,,
2002-04-30,1.9508,1.9673,,,,,,,,,,
2002-05-08,1.951,1.9688,,,,,,,,,,
2002-05-09,1.9521,1.9763,,,,,,,,,,
2002-05-10,1.9509,1.9852,,,,,,,,,,
2002-05-13,1.9508,1.99,,,,,,,,,,
2002-05-14,1.9497,1.98,,,,,,,,,,
2002-05-15,1.9513,1.98,,,,,,,,,,
2002-05-16,1.9498,1.97,,,,,,,,,,
2002-05-17,1.9523,1.98,,,,,,,,,,
2002-05-20,1.9493,1.98,,,,,,,,,,
2002-05-21,1.9496,1.98,,,,,,,,,,
2002-05-22,1.951,1.96,,,,,,,,,,
2002-05-23,1.9499,1.97,,,,,,,,,,
2002-05-24,1.9514,1.99,,,,,,,,,,
2002-05-27,1.9515,,,,,,,,,,,
2002-05-28,1.9505,1.98,,,,,,,,,,
2002-05-29,1.9497,1.98,,,,,,,,,,
2002-05-30,1.9513,1.99,,,,,,,,,,
2002-05-31,1.9517,1.98,,,,,,,,,,
2002-06-03,1.9509,1.98,,,,,,,,,,
2002-06-04,1.9515,1.98,,,,,,,,,,
2002-06-05,1.9517,1.98,,,,,,,,,,
2002-06-06,1.9512,1.98,,,,,,,,,,
2002-06-07,1.9518,1.98,,,,,,,,,,
2002-06-10,1.9519,1.98,,,,,,,,,,
2002-06-11,1.9514,1.98,,,,,,,,,,
2002-06-12,1.9507,1.98,,,,,,,,,,
2002-06-13,1.9508,1.98,,,,,,,,,,
2002-06-14,1.9512,1.98,,,,,,,,,,
2002-06-17,1.9517,1.98,,,,,,,,,,
2002-06-18,1.9509,1.98,,,,,,,,,,
2002-06-19,1.9507,1.9798,,,,,,,,,,
2002-06-20,1.9501,1.965,,,,,,,,,,
2002-06-21,1.9512,1.9761,,,,,,,,,,
2002-06-24,1.9499,1.99,,,,,,,,,,
2002-06-25,1.9498,1.98,,,,,,,,,,
2002-06-26,1.9504,1.96,,,,,,,,,,
2002-06-27,1.95,1.96,,,,,,,,,,
2002-06-28,1.9504,1.98,,,,,,,,,,
2002-07-01,1.9506,1.97,,,,,,,,,,
2002-07-02,1.9498,1.98,,,,,,,,,,
2002-07-03,1.9492,,,,,,,,,,,
2002-07-04,1.9498,1.99,,,,,,,,,,
2002-07-05,1.9493,1.98,,,,,,,,,,
2002-07-08,1.9498,1.98,,,,,,,,,,
2002-07-09,1.9493,1.98,,,,,,,,,,
2002-07-10,1.9494,1.98,,,,,,,,,,
2002-07-11,1.9491,1.98,,,,,,,,,,
2002-07-12,1.9495,1.98,,,,,,,,,,
2002-07-15,1.9495,1.97,,,,,,,,,,
2002-07-16,1.9494,1.98,,,,,,,,,,
2002-07-17,1.9488,1.98,,,,,,,,,,
2002-07-18,1.9486,1.98,,,,,,,,,,
2002-07-19,1.9495,1.98,,,,,,,,,,
2002-07-22,1.949,1.97,,,,,,,,,,
2002-07-23,1.9487,1.97,,,,,,,,,,
2002-07-24,1.9491,1.97,,,,,,,,,,
2002-07-25,1.9496,1.97,,,,,,,,,,
2002-07-26,1.9493,1.97,,,,,,,,,,
2002-07-29,1.9496,1.98,,,,,,,,,,
2002-07-30,1.9494,1.97,,,,,,,,,,
2002-07-31,1.9505,1.98,,,,,,,,,,
2002-08-01,1.9499,1.9784,,,,,,,,,,
2002-08-02,1.9501,1.9774,,,,,,,,,,
2002-08-05,1.9506,1.9761,,,,,,,,,,
2002-08-06,1.9499,1.9742,,,,,,,,,,
2002-08-07,1.9504,1.9814,,,,,,,,,,
2002-08-08,1.9498,1.98,,,,,,,,,,
2002-08-09,1.9505,1.9765,,,,,,,,,,
2002-08-12,1.9504,1.9938,,,,,,,,,,
2002-08-13,1.9505,1.9759,,,,,,,,,,
2002-08-14,1.9503,1.981,,,,,,,,,,
2002-08-15,1.9504,1.9793,,,,,,,,,,
2002-08-16,1.9504,1.9757,,,,,,,,,,
2002-08-19,1.9567,1.9814,,,,,,,,,,
2002-08-20,1.9598,1.9922,,,,,,,,,,
2002-08-21,1.9658,1.9948,,,,,,,,,,
2002-08-22,1.9687,2.0157,,,,,,,,,,
2002-08-23,1.9693,2.0152,,,,,,,,,,
2002-08-26,1.9884,2.0512,,,,,,,,,,
2002-08-27,2.0106,2.1026,,,,,,,,,,
2002-08-28,2.0203,2.1331,,,,,,,,,,
2002-08-29,2.0222,2.117,,,,,,,,,,
2002-08-30,2.0282,2.1206,,,,,,,,,,
2002-09-02,2.0511,2.173,,,,,,,,,,
2002-09-03,2.0559,2.1515,,,,,,,,,,
2002-09-04,2.0593,2.18,,,,,,,,,,
2002-09-05,2.0659,,,,,,,,,,,
2002-09-06,2.0638,2.165,,,,,,,,,,
2002-09-09,2.0811,2.2,,,,,,,,,,
2002-09-10,2.0872,2.2113,,,,,,,,,,
2002-09-11,2.0893,2.1995,,,,,,,,,,
2002-09-12,2.0873,2.1852,,,,,,,,,,
2002-09-13,2.0983,2.1895,,,,,,,,,,
2002-09-16,2.1098,2.2022,,,,,,,,,,
2002-09-17,2.1191,2.2245,,,,,,,,,,
2002-09-18,2.1307,2.1533,,,,,,,,,,
2002-09-19,2.1887,2.2659,,,,,,,,,,
2002-09-20,2.2832,2.3479,,,,,,,,,,
2002-09-23,2.2719,2.4097,,,,,,,,,,
2002-09-24,2.3159,2.4748,,,,,,,,,,
2002-09-25,2.3366,2.411,,,,,,,,,,
2002-09-26,2.2894,2.4345,,,,,,,,,,
2002-09-27,2.2949,2.4414,,,,,,,,,,
2002-09-28,2.3044,2.4019,,,,,,,,,,
2002-09-29,2.2724,2.4315,,,,,,,,,,
2002-09-30,2.2485,2.38,,,,,,,,,,
2002-10-08,2.2571,2.3457,,,,,,,,,,
2002-10-09,2.2549,2.3075,,,,,,,,,,
2002-10-10,2.255,2.352,,,,,,,,,,
2002-10-11,2.2497,2.338,,,,,,,,,,
2002-10-14,2.2482,2.3338,,,,,,,,,,
2002-10-15,2.2451,2.3059,,,,,,,,,,
2002-10-16,2.2424,2.2997,,,,,,,,,,
2002-10-17,2.242,2.31,,,,,,,,,,
2002-10-18,2.2401,2.3086,,,,,,,,,,
2002-10-21,2.2395,2.3071,,,,,,,,,,
2002-10-22,2.2388,2.3056,,,,,,,,,,
2002-10-23,2.2394,2.3054,,,,,,,,,,
2002-10-24,2.2363,2.298,,,,,,,,,,
2002-10-25,2.2365,2.2534,,,,,,,,,,
2002-10-28,2.237,2.2959,,,,,,,,,,
2002-10-29,2.236,2.3214,,,,,,,,,,
2002-10-30,2.2351,2.2803,,,,,,,,,,
2002-10-31,2.2356,,,,,,,,,,,
2002-11-01,2.2312,2.2459,,,,,,,,,,
2002-11-04,2.2326,2.2957,,,,,,,,,,
2002-11-05,2.233,2.2921,,,,,,,,,,
2002-11-06,2.2339,2.2804,,,,,,,,,,
2002-11-07,2.2292,2.2903,,,,,,,,,,
2002-11-08,2.2318,2.2927,,,,,,,,,,
2002-11-11,2.2311,2.2883,,,,,,,,,,
2002-11-12,2.2297,2.2871,,,,,,,,,,
2002-11-13,2.2305,2.2917,,,,,,,,,,
2002-11-14,2.2297,2.2951,,,,,,,,,,
2002-11-15,2.2299,2.2965,,,,,,,,,,
2002-11-18,2.229,2.3031,,,,,,,,,,
2002-11-19,2.2295,2.3,,,,,,,,,,
2002-11-20,2.2294,2.2983,,,,,,,,,,
2002-11-21,2.229,2.2858,,,,,,,,,,
2002-11-22,2.2285,2.2888,,,,,,,,,,
2002-11-25,2.2291,2.2869,,,,,,,,,,
2002-11-26,2.2291,1.9888,,,,,,,,,,
2002-11-27,2.2283,2.2743,,,,,,,,,,
2002-11-28,2.229,2.2807,,,,,,,,,,
2002-11-29,2.2287,2.29,,,,,,,,,,
2002-12-02,2.2283,2.3045,,,,,,,,,,
2002-12-03,2.2278,2.278,,,,,,,,,,
2002-12-04,2.2277,2.2841,,,,,,,,,,
2002-12-05,2.2339,2.3061,,,,,,,,,,
2002-12-06,2.2413,2.3087,,,,,,,,,,
2002-12-09,2.2484,2.3119,,,,,,,,,,
2002-12-10,2.2551,2.3389,,,,,,,,,,
2002-12-11,2.2603,2.348,,,,,,,,,,
2002-12-12,2.2717,2.3196,,,,,,,,,,
2002-12-13,2.2961,2.3471,,,,,,,,,,
2002-12-16,2.3118,2.3136,,,,,,,,,,
2002-12-17,2.3218,2.5333,,,,,,,,,,
2002-12-18,2.328,2.5383,,,,,,,,,,
2002-12-19,2.3388,2.5533,,,,,,,,,,
2002-12-20,2.3496,2.5716,,,,,,,,,,
2002-12-23,2.3536,2.58,,,,,,,,,,
2002-12-24,2.3479,2.4125,,,,,,,,,,
2002-12-25,2.3466,2.6591,,,,,,,,,,
2002-12-26,2.3452,2.5895,,,,,,,,,,
2002-12-27,2.3581,2.5894,,,,,,,,,,
2002-12-30,2.343,,,,,,,,,,,
2002-12-31,2.2981,,,,,,,,,,,
2003-01-02,2.3133,,,,,,,,,,,
2003-01-03,2.3038,2.4085,,,,,,,,,,
2003-01-06,2.3021,2.4097,,,,,,,,,,
2003-01-07,2.298,2.3946,,,,,,,,,,
2003-01-08,2.2918,2.3884,,,,,,,,,,
2003-01-09,2.2871,2.3834,,,,,,,,,,
2003-01-10,2.2746,2.3625,,,,,,,,,,
2003-01-13,2.2715,2.3697,,,,,,,,,,
2003-01-14,2.2654,2.3455,,,,,,,,,,
2003-01-15,2.2618,2.3203,,,,,,,,,,
2003-01-16,2.2553,2.3229,,,,,,,,,,
2003-01-17,2.2509,2.2888,,,,,,,,,,
2003-01-20,2.2472,2.288,,,,,,,,,,
2003-01-21,2.2453,2.2853,,,,,,,,,,
2003-01-22,2.2413,2.2903,,,,,,,,,,
2003-01-23,2.2598,2.2908,,,,,,,,,,
2003-01-24,2.2612,2.299,,,,,,,,,,
2003-01-27,2.2901,2.3142,,,,,,,,,,
2003-01-28,2.2997,2.3258,,,,,,,,,,
2003-01-29,2.3098,2.354,,,,,,,,,,
2003-01-30,2.2709,2.34,,,,,,,,,,
2003-01-31,2.3,,,,,,,,,,,
2003-02-08,2.2883,2.33,,,,,,,,,,
2003-02-09,2.2838,2.33,,,,,,,,,,
2003-02-10,2.278,2.3016,,,,,,,,,,
2003-02-11,2.2765,2.3,,,,,,,,,,
2003-02-12,2.2713,2.31,,,,,,,,,,
2003-02-13,2.2673,2.3078,,,,,,,,,,
2003-02-14,2.2633,2.3027,,,,,,,,,,
2003-02-17,2.258,2.3,,,,,,,,,,
2003-02-18,2.2532,,,,,,,,,,,
2003-02-19,2.2487,2.2925,,,,,,,,,,
2003-02-20,2.2441,2.2818,,,,,,,,,,
2003-02-21,2.239,2.2885,,,,,,,,,,
2003-02-24,2.2303,2.27,,,,,,,,,,
2003-02-25,2.2254,2.27,,,,,,,,,,
2003-02-26,2.2045,2.2569,,,,,,,,,,
2003-02-27,2.1796,2.2632,,,,,,,,,,
2003-02-28,2.1471,2.2613,,,,,,,,,,
2003-03-03,2.128,2.26,,,,,,,,,,
2003-03-04,2.1026,2.2552,,,,,,,,,,
2003-03-05,2.0892,2.26,,,,,,,,,,
2003-03-06,2.0723,2.2496,,,,,,,,,,
2003-03-07,2.0759,2.1519,,,,,,,,,,
2003-03-10,2.0817,2.1503,,,,,,,,,,
2003-03-11,2.0772,2.1653,,,,,,,,,,
2003-03-12,2.0729,2.1564,,,,,,,,,,
2003-03-13,2.0658,2.1551,,,,,,,,,,
2003-03-14,2.054,2.1541,,,,,,,,,,
2003-03-17,2.0475,2.1622,,,,,,,,,,
2003-03-18,2.0372,2.1467,,,,,,,,,,
2003-03-19,2.0268,2.1345,,,,,,,,,,
2003-03-20,2.0192,2.1378,,,,,,,,,,
2003-03-21,2.012,2.1393,,,,,,,,,,
2003-03-24,2.0029,2.1359,,,,,,,,,,
2003-03-25,1.9932,2.133,,,,,,,,,,
2003-03-26,1.9897,2.1303,,,,,,,,,,
2003-03-27,1.9844,2.1278,,,,,,,,,,
2003-03-28,1.9784,2.1261,,,,,,,,,,
2003-03-31,1.974,2.1285,,,,,,,,,,
2003-04-01,1.9749,2.1313,,,,,,,,,,
2003-04-03,1.9722,2.0985,,,,,,,,,,
2003-04-04,1.9704,2.1029,,,,,,,,,,
2003-04-07,1.9677,2.1056,,,,,,,,,,
2003-04-08,1.9618,2.1093,,,,,,,,,,
2003-04-09,1.9582,2.1106,,,,,,,,,,
2003-04-10,1.9552,2.11,,,,,,,,,,
2003-04-11,1.953,2.104,,,,,,,,,,
2003-04-14,1.952,2.108,,,,,,,,,,
2003-04-15,1.951,2.074,,,,,,,,,,
2003-04-16,1.95,2.071,,,,,,,,,,
2003-04-17,1.949,2.037,,,,,,,,,,
2003-04-18,1.9498,2.014,,,,,,,,,,
2003-04-21,1.946,2.003,,,,,,,,,,
2003-04-22,1.945,2.0058,,,,,,,,,,
2003-04-23,1.9452,2.0102,,,,,,,,,,
2003-04-24,1.946,2.037,,,,,,,,,,
2003-04-25,1.9605,2.0456,,,,,,,,,,
2003-04-28,1.9767,2.0877,,,,,,,,,,
2003-04-29,1.978,2.094,,,,,,,,,,
2003-04-30,1.979,2.1,,,,,,,,,,
2003-05-06,1.9814,2.1109,,,,,,,,,,
2003-05-07,1.982,2.11,,,,,,,,,,
2003-05-08,1.9893,2.1203,,,,,,,,,,
2003-05-09,1.9926,2.1146,,,,,,,,,,
2003-05-12,1.999,2.11,,,,,,,,,,
2003-05-13,2.0001,2.1083,,,,,,,,,,
2003-05-14,2.0054,2.107,,,,,,,,,,
2003-05-15,2.014,2.1207,,,,,,,,,,
2003-05-16,2.0134,2.1304,,,,,,,,,,
2003-05-19,2.018,2.128,,,,,,,,,,
2003-05-20,2.0225,2.129,,,,,,,,,,
2003-05-21,2.0292,2.1385,,,,,,,,,,
2003-05-22,2.0355,2.1418,,,,,,,,,,
2003-05-23,2.04,2.143,,,,,,,,,,
